50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[85.1, 50.8]",,,,,,,,,,,,0.872085,,,,,,,,,,,,,badf950b-3720-48ae-8527-a28fa0402002,1123,,"[85.1, 51.5]",22943,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kelley Maureen O'Hara,5021.0,Right Back,63,United States Women's,1214,"['5a858ea1-f169-407e-8091-e226a25320eb', 'dec3555c-5a50-4f4b-8882-eeee1672ab78']",16,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:29:16.249,Carry,
,,,,,"[68.3, 26.5]",,,,,,,,,,,,2.251969,,,,,,,,,,,,,1fea88a5-369f-43e5-9b8f-1e841a87752b,1126,,"[68.3, 26.5]",22943,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julie Beth Ertz,6811.0,Left Center Back,63,United States Women's,1214,"['1636815b-b3b1-4c31-82c1-11a5a95cd208', 'b8074c07-ea47-46f8-9bfd-90acf1dca565']",19,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:29:19.301,Carry,
,,,,,"[68.4, 52.0]",,,,,,,,,,,,2.307554,,,,,,,,,,,,,0eb24a69-1011-44b6-ac99-3889bde7593c,1129,,"[63.2, 44.3]",22943,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abby Dahlkemper,5081.0,Right Center Back,63,United States Women's,1214,"['a47f37f1-fa74-4697-bc55-bc0dad0fb4dc', 'f39a6ed8-d8eb-4dc9-9129-c4ace2c910a7']",22,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:29:22.542,Carry,
,,,,,"[101.4, 63.1]",,,,,,,,,,,,0.482486,,,,,,,,,,,,,1a5ccc52-1a93-4d80-82ae-20be2703b014,1135,,"[101.4, 63.1]",22943,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,63,United States Women's,1214,"['2707a8cb-8f69-4f90-974f-b1edf1fb023a', '710e3e4f-a3b6-46f0-ab90-77ad4adbe027', '90d8a988-89aa-4d20-939d-aae24bfb3060']",28,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:29:28.059,Carry,True
,,,,,"[24.9, 13.4]",,,,,,,,,,,,4.266927,,,,,,,,,,,,,96cb5895-4186-4f67-9a33-87c04ebb409b,1139,,"[17.7, 12.9]",22943,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sunisa Srangthaisong,25675.0,Left Back,63,United States Women's,1214,"['2d3ea975-cfee-4260-bf72-11aa58300e30', 'a2cf0c76-dfeb-46da-9b53-c4073d3197df', 'c7590e5e-68c5-461f-ab41-5f0b5c4c1035']",30,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:29:30.210,Carry,True
,,,,,"[90.8, 64.5]",,,,,,,,,,,,0.659876,,,,,,,,,,,,,f411ad52-c3ba-48e7-804c-8649ea8cea8c,1145,,"[91.7, 64.6]",22943,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobin Powell Heath,5013.0,Right Wing,63,United States Women's,1214,"['260163db-8b3e-417c-8eaf-e411fa51707c', '3a110f9e-2cc2-45e3-b073-2249661818c8', 'b0a6873d-0747-4f42-ac17-2c97e1f5de15']",36,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:29:36.839,Carry,True
,,,,,"[108.3, 75.9]",,,,,,,,,,,,2.350068,,,,,,,,,,,,,8b3e3b02-0242-470d-9903-9f2ac5e733ef,1155,,"[103.4, 77.9]",22943,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kelley Maureen O'Hara,5021.0,Right Back,64,United States Women's,1214,"['28899253-fd0a-496d-93be-990e3e2a0093', 'a9defc7d-bea2-4316-91bf-763a53c8d14e']",47,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:29:47.526,Carry,
,,,,,"[102.4, 55.6]",,,,,,,,,,,,2.932398,,,,,,,,,,,,,c83a480b-3e0b-49fc-a233-a9f632a629d2,1160,,"[106.0, 55.0]",22943,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobin Powell Heath,5013.0,Right Wing,64,United States Women's,1214,"['2e6258f0-1fd5-4956-902d-6aad44f3426e', '53c67dea-c631-4453-b329-b270ecccac2e', 'f5ca55ed-b1d7-4ca9-8c29-72e1d36b9a2f']",53,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:29:53.518,Carry,True
,,,,,"[115.2, 38.5]",,,,,,,,,,,,0.2202,,,,,,,,,,,,,e59fd052-18a9-4ce0-ab88-c477461a717b,1166,,"[115.2, 38.5]",22943,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samantha June Mewis,5087.0,Left Center Midfield,65,United States Women's,1214,"['77d8d1f3-1470-4dcb-b373-50b4ce8d7ce2', 'a43c62b5-de3d-4ff7-8009-f67b18f7bde7']",13,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:31:13.264,Carry,
,,,,,"[67.8, 5.7]",,,,,,,,,,,,1.436707,,,,,,,,,,,,,552c4f86-111c-4b57-b117-dc2e34440f03,1178,,"[69.9, 6.4]",22943,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Anna Rapinoe,8298.0,Left Wing,67,United States Women's,1214,"['c2748a0e-845f-449f-8e95-3adadb550e57', 'ff4182db-c3c8-4257-85a9-c390706ae339']",6,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:32:06.861,Carry,
,,,,,"[75.1, 1.4]",,,,,,,,,,,,0.040013,,,,,,,,,,,,,be25008a-043e-4886-a44c-01eaa562aa54,1181,,"[75.1, 1.4]",22943,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samantha June Mewis,5087.0,Left Center Midfield,67,United States Women's,1214,"['3535e20d-8e0d-48a6-9d82-3543d02f3618', '3b337699-8c67-4676-b8e1-59bb5811efda']",9,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:32:09.599,Carry,
,,,,,"[79.9, 6.8]",,,,,,,,,,,,1.393356,,,,,,,,,,,,,a144100c-e348-4dae-8731-29cc8fd1cfd3,1193,,"[77.0, 8.4]",22943,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,69,United States Women's,1214,"['29b72f29-1c1a-4d44-a928-ad838ec9799a', '7f5af78f-aff0-4ea6-8ef6-21ddf3120234', 'a2c241bb-2dca-4674-8b47-9cfbb1f6cdce']",46,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:32:46.651,Carry,True
,,,,,"[99.6, 3.8]",,,,,,,,,,,,2.130921,,,,,,,,,,,,,fe56a366-6b32-473c-ba84-6c1803060c8b,1197,,"[93.1, 3.0]",22943,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,69,United States Women's,1214,"['d845efdd-75d9-4e47-9fe5-f4af6764e3dd', 'f69ddc4a-325e-497c-8f82-e23610e894d7']",49,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:32:49.198,Carry,
,,,,,"[90.9, 16.0]",,,,,,,,,,,,1.180305,,,,,,,,,,,,,5e2aa0b2-cde7-474e-8c9d-c947943daa6c,1200,,"[90.9, 13.7]",22943,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,69,United States Women's,1214,"['696c1694-13b2-440a-a6b9-c7d3051f28c4', '9119b131-a11f-4f90-ba90-4d5fbbcfb9cb']",52,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:32:52.481,Carry,
,,,,,"[82.1, 36.4]",,,,,,,,,,,,1.139032,,,,,,,,,,,,,5d986fa9-9180-4761-9c2b-b8a80f46ca66,1203,,"[81.4, 30.7]",22943,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lindsey Michelle Horan,4999.0,Center Defensive Midfield,69,United States Women's,1214,"['41b34e73-bd47-4bdd-884e-fd99e3fc4c69', 'a6065491-f7c4-4793-b6f3-b07b1eed5372']",55,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:32:55.213,Carry,
,,,,,"[105.5, 74.5]",,,,,,,,,,,,0.572387,,,,,,,,,,,,,d5281799-84cb-4cb3-9bf9-76389411bc74,1206,,"[106.6, 72.9]",22943,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobin Powell Heath,5013.0,Right Wing,69,United States Women's,1214,"['02b73c6c-2e30-4849-9db6-9ec7c640679a', 'e3fc57e5-ec21-42d6-8b38-5e950ab9ad41']",57,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:32:57.900,Carry,
,,,,,"[42.2, 17.8]",,,,,,,,,,,,0.694597,,,,,,,,,,,,,45882903-4e1b-4899-88a7-a8a7115f63a8,1211,,"[42.0, 16.9]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Silawan Intamee,25676.0,Center Attacking Midfield,70,Thailand Women's,1107,"['3c7271f8-930f-442a-af04-9cd939612558', '3da280b8-bca5-40fc-b229-1c1c1293a3cd', '63595cf5-1fac-42d6-afb0-8f08aaa81f32']",8,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:33:08.146,Carry,True
,,,,,"[51.0, 10.9]",,,,,,,,,,,,0.025033,,,,,,,,,,,,,aabc494a-86ad-4cb8-bd37-880ded71353d,1218,,"[51.0, 10.9]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Silawan Intamee,25676.0,Center Attacking Midfield,71,Thailand Women's,1107,"['5dfbeb2f-fbeb-4a46-9037-a3a9d9fa6ca7', 'ddb4d077-6d26-4d4c-bc24-b78ea7fb4089']",19,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:33:19.849,Carry,
,,,,,"[47.5, 2.6]",,,,,,,,,,,,0.019315,,,,,,,,,,,,,cb89ba68-ae65-491b-95b8-f229f0d8405f,1222,,"[46.9, 1.8]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sunisa Srangthaisong,25675.0,Left Back,71,Thailand Women's,1107,"['80c3defd-5c2e-4daa-9940-fd2c12a3223c', 'edede067-7553-48cf-91ba-3310d8ed7487']",21,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:33:21.079,Carry,
,,,,,"[58.2, 1.8]",,,,,,,,,,,,0.486267,,,,,,,,,,,,,b02d1709-2e84-4127-a4a6-cca1d8a0e048,1225,,"[58.2, 1.8]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rattikan Thongsombut,25678.0,Left Wing,71,Thailand Women's,1107,"['a48d3b15-5ea7-477e-9444-de8acf0a20b3', 'c9e88dab-c991-4039-a652-ac8832985028']",22,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:33:22.239,Carry,
,,,,,"[64.3, 57.2]",,,,,,,,,,,,2.3692,,,,,,,,,,,,,40284d6a-d0e1-4de0-89fb-9d8050d4b556,1229,,"[60.5, 63.1]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lindsey Michelle Horan,4999.0,Center Defensive Midfield,71,Thailand Women's,1107,"['1b45560e-c000-42aa-8c6a-3beeb8bb69dd', 'd862aa8b-6bf4-4f84-865d-53f396532d09', 'fe478aa6-da83-4e4b-be43-8078574d3877']",23,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:33:23.946,Carry,True
,,,,,"[76.4, 37.2]",,,,,,,,,,,,0.039994,,,,,,,,,,,,,09ae0820-08e8-411e-87c8-a3c18241b282,1233,,"[76.4, 37.2]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,71,Thailand Women's,1107,"['03b48e59-31d7-42a9-a5b8-27b1b51082d6', '0d5cb5bf-4ed0-4349-a5ed-aca4928fa4ce']",27,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:33:27.447,Carry,
,,,,,"[28.2, 29.1]",,,,,,,,,,,,1.830836,,,,,,,,,,,,,044c5baf-aed8-428b-bd62-babe05686b46,1237,,"[29.2, 26.7]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sunisa Srangthaisong,25675.0,Left Back,71,Thailand Women's,1107,"['4956cc13-cf12-4024-acb4-307510b7a03c', 'b7b8182d-1de2-456d-8325-6a992ab40f91']",29,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:33:29.095,Carry,
,,,,,"[21.7, 50.2]",,,,,,,,,,,,0.749037,,,,,,,,,,,,,093bd2c3-0b05-416f-aa25-f14ca4a9c22d,1241,,"[23.4, 49.8]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Warunee Phetwiset,25681.0,Right Back,71,Thailand Women's,1107,"['05c0c1d4-b4db-41d0-b523-6f27bd3009d2', '643f2aac-a54d-47b9-990d-973f5dd10f99', '69ed05aa-dd2e-4db9-a81f-29b5e771781f']",32,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:33:32.445,Carry,True
,,,,,"[42.3, 75.3]",,,,,,,,,,,,0.749679,,,,,,,,,,,,,2c2c6bb6-1b80-445e-8dc5-24a570030421,1244,,"[43.4, 75.5]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kanjana Sungngoen,25672.0,Right Wing,71,Thailand Women's,1107,"['33f0fcbb-1140-44a9-b128-d5c12771ca62', 'ad33c549-f38d-4e9d-bda1-eb549fe6fda3']",35,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:33:35.242,Carry,
,,,,,"[37.4, 55.4]",,,,,,,,,,,,0.253156,,,,,,,,,,,,,ad034b69-b7b1-40aa-85fb-111a65620709,1248,,"[35.5, 54.8]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Warunee Phetwiset,25681.0,Right Back,71,Thailand Women's,1107,"['3380ee9b-ac92-4500-a13d-71768f96d9a5', '3483307b-63eb-4294-9e85-2fd128d0af01', 'f1253d90-a016-4bca-bb06-fad581d3c6b0']",38,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:33:38.798,Carry,True
,,,,,"[21.1, 52.6]",,,,,,,,,,,,1.720215,,,,,,,,,,,,,ed820e9b-ace6-4820-b58e-ddcbffc68f30,1251,,"[21.1, 53.2]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Natthakarn Chinwong,25680.0,Right Center Back,71,Thailand Women's,1107,"['3a70717b-bdf1-4d77-88ae-84415092d504', 'fb7584d4-d8f0-451d-bc86-20f05fdf10b8']",39,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:33:39.954,Carry,
,,,,,"[52.4, 55.9]",,,,,,,,,,,,1.400467,,,,,,,,,,,,,68977257-4ba7-47f0-b54d-e64b45aa791b,1254,,"[53.1, 54.0]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,72,United States Women's,1214,"['2bfc7284-6777-4569-93e9-01d1c01925b7', '712b0a95-4e22-450c-8bcc-374194b9df26', 'af4c7444-2e41-48b0-9f3f-221d5b3ae739']",44,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:33:44.041,Carry,True
,,,,,"[56.6, 75.1]",,,,,,,,,,,,0.590115,,,,,,,,,,,,,6ed8e29a-a989-484a-988f-42fd79999106,1259,,"[55.6, 75.1]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kelley Maureen O'Hara,5021.0,Right Back,72,United States Women's,1214,"['5074feda-e787-4a27-9094-15eeaf992cc6', 'bc975be2-219d-45f7-8706-00c5f293854f', 'e5d7081d-d613-4f5b-a16f-70ac7ea34505']",46,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:33:46.985,Carry,True
,,,,,"[66.1, 62.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,,def8a810-f1f6-49ce-8937-ec8755491e19,1262,,"[66.1, 62.1]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,72,United States Women's,1214,"['ccca41cf-e1e7-4e22-8768-a78afb839ef1', 'd1361c85-44b7-4f80-9575-3070dc67042f']",48,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:33:48.999,Carry,
,,,,,"[47.5, 54.3]",,,,,,,,,,,,1.450066,,,,,,,,,,,,,f67c62f8-afb8-4e48-9bbf-7d3077510a23,1265,,"[47.5, 54.3]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,72,United States Women's,1214,"['53f71024-cd9e-4225-9d9a-bf0d5478386e', 'be701cd7-ed2d-447a-9237-ea365be374d4']",50,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:33:50.281,Carry,
,,,,,"[64.5, 34.4]",,,,,,,,,,,,0.651164,,,,,,,,,,,,,d4b5e076-896a-44c8-af1f-4572453f76ec,1268,,"[64.5, 34.4]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samantha June Mewis,5087.0,Left Center Midfield,72,United States Women's,1214,"['cf1b1391-317e-4bf1-b0e3-48432d330849', 'ed9bb0af-df8b-402a-9b44-12234e1b5c97']",53,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:33:53.045,Carry,
,,,,,"[63.5, 47.8]",,,,,,,,,,,,3.673267,,,,,,,,,,,,,b9ec761f-8842-4543-a9e1-d8a1badd0797,1271,,"[53.9, 39.3]",22943,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julie Beth Ertz,6811.0,Left Center Back,72,United States Women's,1214,"['0afa3101-fc70-4d77-abe5-77fab2384bba', '671ce87b-a0b9-4952-ac78-0a782748a96c']",55,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:33:55.579,Carry,
,,,,,"[54.8, 68.4]",,,,,,,,,,,,0.986599,,,,,,,,,,,,,339851a7-60ba-45b3-8697-2ad047f30df1,1274,,"[53.4, 70.5]",22943,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kelley Maureen O'Hara,5021.0,Right Back,72,United States Women's,1214,"['d749b525-e969-4339-a5f6-0ca4da5f1663', 'ee7ec716-0ca5-4de6-af31-bd289d961229']",2,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:34:02.047,Carry,
,,,,,"[52.6, 42.1]",,,,,,,,,,,,2.000319,,,,,,,,,,,,,bf27e099-0562-48d9-bdbb-a42942d6bd0a,1277,,"[44.2, 40.6]",22943,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,72,United States Women's,1214,"['53440cc4-a9aa-412c-9e32-007f20cee784', '7bee1eb8-5e6e-4673-b134-0e8ce23bdea3']",5,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:34:05.532,Carry,
,,,,,"[64.5, 10.3]",,,,,,,,,,,,1.950225,,,,,,,,,,,,,58a81eae-dbf2-4f13-8bcf-f9e88ae6493d,1280,,"[55.6, 15.1]",22943,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,72,United States Women's,1214,"['1ca781e5-6ce5-4556-986e-308fe66f177a', '5943f413-761c-4805-aa00-5a83038e8307']",9,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:34:09.519,Carry,
,,,,,"[87.6, 4.4]",,,,,,,,,,,,1.2138,,,,,,,,,,,,,baf71424-68be-4bd8-94da-4e57684b1159,1283,,"[87.6, 4.4]",22943,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Anna Rapinoe,8298.0,Left Wing,72,United States Women's,1214,"['5b909e59-385a-4a9b-bfbe-5fff6eba5e97', 'c539fbfe-218d-47f6-837f-9d37bf2625be']",13,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:34:13.178,Carry,
,,,,,"[88.7, 14.7]",,,,,,,,,,,,0.764686,,,,,,,,,,,,,7ad88617-e7a3-4d11-8c6f-2bb20c5718f3,1286,,"[90.1, 16.5]",22943,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lindsey Michelle Horan,4999.0,Center Defensive Midfield,72,United States Women's,1214,"['09d5d6b8-a66c-43af-9ff7-f7533495d875', '1009b976-01fc-42e5-bb9f-53eae52eacad', 'f52690a6-2eb5-4a4d-8fab-070723372a6d']",15,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:34:15.337,Carry,True
,,,,,"[76.4, 14.3]",,,,,,,,,,,,0.983814,,,,,,,,,,,,,22467e29-a781-406c-bfb6-7673784d4c89,1290,,"[76.4, 14.3]",22943,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,72,United States Women's,1214,"['13ff44e8-c614-4127-acd3-e81028ec2cfd', '83bac7c6-cfa5-4b75-a8b4-ed9be8c5a662']",17,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:34:17.444,Carry,
,,,,,"[82.2, 45.1]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,3fdec032-3d8b-49d5-83b7-50fa58c4c376,1293,,"[82.2, 45.1]",22943,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,72,United States Women's,1214,"['0d20b086-5c5d-4069-a513-b10e5f52cbdb', '3945bda1-2380-4eda-88ab-ce40e55efb07']",20,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:34:20.411,Carry,
,,,,,"[90.1, 73.7]",,,,,,,,,,,,1.8786,,,,,,,,,,,,,694c00d8-1a5d-4daf-aac2-43e2631672bc,1301,,"[92.3, 77.5]",22943,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobin Powell Heath,5013.0,Right Wing,72,United States Women's,1214,"['0b2a40b9-1bc7-45db-b65f-3e9cb43a6573', 'db1b4aec-ed71-4556-a69d-c89947ec02dd']",28,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:34:28.158,Carry,
,,,,,"[3.1, 7.2]",,,,,,,,,,,,2.871606,,,,,,,,,,,,,fe137768-920b-4b4c-9aee-790b47e779a0,1308,,"[7.3, 14.8]",22943,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sunisa Srangthaisong,25675.0,Left Back,73,United States Women's,1214,"['aa6e81ea-056f-4daf-bcfe-baa7f1628374', 'ee9d8324-deac-4b62-9304-f4431e3bf2f7']",9,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:35:09.561,Carry,
,,,,,"[106.0, 72.5]",,,,,,,,,,,,0.745644,,,,,,,,,,,,,c432c452-f791-4945-b806-71302f75f3ea,1311,,"[105.0, 72.1]",22943,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,73,United States Women's,1214,"['34b995a6-7b02-4455-bf38-311eae2931ea', '5c2f1419-b88a-4d67-8f82-20269ee01df0', '9bc5a054-60dc-4440-91e6-0e2ee4d28641']",13,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:35:13.383,Carry,True
,,,,,"[6.7, 12.0]",,,,,,,,,,,,0.935581,,,,,,,,,,,,,27888abb-be37-4c84-95a2-858d1e3cf0a5,1323,,"[5.7, 15.6]",22943,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sunisa Srangthaisong,25675.0,Left Back,75,Thailand Women's,1107,"['999216ef-a785-474f-9fdc-3a4ed4952c00', 'a86073a2-cecd-4d0e-bc6c-f35b308f12f8']",25,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:35:25.980,Carry,
,,,,,"[14.6, 48.3]",,,,,,,,,,,,1.435427,,,,,,,,,,,,,8223edb0-20d8-4358-8e60-529a2023d709,1330,,"[13.9, 45.6]",22943,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alyssa Michele Naeher,5100.0,Goalkeeper,76,United States Women's,1214,"['372d08e9-3e83-4453-a8db-919247b8e15f', '670a345c-a416-4522-9dcd-9908df76d255']",35,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:35:35.064,Carry,
,,,,,"[45.0, 62.1]",,,,,,,,,,,,1.868106,,,,,,,,,,,,,ca94471e-1f33-4ea2-8d21-c36abe98acd2,1333,,"[37.1, 62.4]",22943,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kelley Maureen O'Hara,5021.0,Right Back,76,United States Women's,1214,"['44303df5-407b-40da-98c3-509680118204', '5bc9324c-b642-404d-a16b-dc1f7b2e6bcf']",38,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:35:38.215,Carry,
,,,,,"[56.6, 17.3]",,,,,,,,,,,,3.316365,,,,,,,,,,,,,161c2d4f-4cdc-497f-8308-ba011265fbb4,1336,,"[48.3, 15.1]",22943,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,76,United States Women's,1214,"['3e05625b-b284-4f5f-87fd-ba5dc2cc3b9a', 'e50e5dcc-e10e-42c0-a25a-3d45ca90b953']",42,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:35:42.453,Carry,
,,,,,"[43.6, 35.6]",,,,,,,,,,,,1.055574,,,,,,,,,,,,,99e27ada-c97b-4053-9e3f-29150d29d96d,1339,,"[43.6, 35.6]",22943,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julie Beth Ertz,6811.0,Left Center Back,76,United States Women's,1214,"['ae4fa3fc-8c58-4909-8c8e-04d741b7717c', 'd83f570a-610a-4a97-bed0-de37a72f05fb']",47,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:35:47.394,Carry,
,,,,,"[71.8, 65.3]",,,,,,,,,,,,4.94935,,,,,,,,,,,,,02b402c7-4693-4ae5-ac65-81b2d7eff4ec,1342,,"[54.0, 55.3]",22943,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kelley Maureen O'Hara,5021.0,Right Back,76,United States Women's,1214,"['d0e2acc2-ca33-46bd-954f-0953f749ce58', 'd541b54b-91e5-498b-b797-45e904b76ad8']",49,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:35:49.592,Carry,
