50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e04aa0d-7d2c-41a8-9460-6e972ea36706,1786,,,"[63.6, 66.0]",3906389,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha May Kerr,4961.0,Center Forward,95,Australia Women's,1205,['2abfb6c9-adff-4da1-9197-48597cc1b003'],37,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:37.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb0246a-72d4-4a07-aa6e-2eae36cabf00,1788,,,"[41.8, 5.0]",3906389,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,95,Australia Women's,1205,['4b908d5b-363e-4806-b876-c0c3fc22d9e8'],43,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:43.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5475b481-5755-4676-a470-182a2f78c462,1791,,,"[30.0, 16.1]",3906389,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clare Elizabeth Polkinghorne,8382.0,Left Center Back,95,Australia Women's,1205,['0ab6db9f-88f7-4180-9e70-618027bcea36'],46,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:46.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36d57a10-98e2-4e94-8476-59e59aedc72f,1794,,,"[10.4, 34.1]",3906389,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mackenzie Arnold,42787.0,Goalkeeper,95,Australia Women's,1205,['f74dbe69-696b-465c-9f7a-86d0c138e936'],51,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:51.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c7cbf8f-07e5-4fc8-a98a-fb26d442ffaa,1798,,,"[45.4, 65.3]",3906389,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mary Boio Fowler,35693.0,Center Attacking Midfield,95,Australia Women's,1205,"['5ce68ae2-f7c9-4615-be6b-16b8eede82e5', '5e779239-de82-40da-9e73-3bad0f67260d']",55,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:55.718,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99360854-2e4e-4b74-a642-6ce59251cd29,1803,,,"[98.6, 54.1]",3906389,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hayley Emma Raso,6818.0,Right Wing,96,Australia Women's,1205,['3c229e54-cf0d-4711-b5ba-d66819b3593c'],29,,,,,,,,,,,,,,,,,Australia Women's,1205,00:02:29.170,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95da9994-c933-4104-8131-63afb55c949b,1805,,,"[33.6, 22.0]",3906389,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fridolina Rolfö,10215.0,Left Wing,96,Australia Women's,1205,['42c62c3b-af11-405c-89c0-146951d555ea'],30,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:30.908,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931db9f1-4d3d-428d-b24d-64a0f07a063f,1809,,,"[112.3, 39.5]",3906389,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samantha May Kerr,4961.0,Center Forward,96,Australia Women's,1205,['8aa9da2a-8ff9-412d-be31-ef01689cf664'],35,,,,,,,,,,,,,,,,,Australia Women's,1205,00:02:35.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1356be6-24de-4e9a-ae0d-be29a415d597,1816,,,"[25.1, 72.6]",3906389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,97,Sweden Women's,858,"['915277a5-5ea5-4746-9ee2-c182d90d6614', 'ff3da126-b22c-4670-8ee5-0b8263710cc2']",40,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:40.737,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948543aa-9203-453e-9770-996d28b164d6,1822,,,"[44.4, 67.7]",3906389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,97,Sweden Women's,858,['41b429a3-48a5-4fc0-b375-441ccb30144e'],44,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:44.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64a170f8-cea9-4805-8fe7-db296cd5e8b0,1826,,,"[55.4, 64.1]",3906389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,97,Sweden Women's,858,"['b2f91798-9868-4be9-a5c4-41dce145c699', 'b98a497d-fca4-4801-aab7-33975a339e08']",45,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:45.965,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afb49d5b-ab22-4727-bc0c-8db7b5522896,1830,,,"[45.0, 58.5]",3906389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fridolina Rolfö,10215.0,Left Wing,97,Sweden Women's,858,['c101284a-e8a6-495a-9479-1209882985b6'],48,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:48.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b1a7104-f29e-4e99-9f62-e9d1c3ee6ec7,1837,,,"[86.5, 44.1]",3906389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Emma Raso,6818.0,Right Wing,98,Australia Women's,1205,"['d1bb1591-1445-4804-8744-402f26f3b8aa', 'e221a3a2-2dc0-4817-8524-77742f42effa']",53,,,,,,,,,,,,,,,,,Australia Women's,1205,00:02:53.655,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75a1dd3c-a76d-472e-8f77-8223cb833856,1842,,,"[118.9, 54.9]",3906389,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samantha May Kerr,4961.0,Center Forward,99,Australia Women's,1205,['d6bfb48a-2f24-4066-8a03-c691be64e8a1'],57,,,,,,,,,,,,,,,,,Australia Women's,1205,00:03:57.866,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b2c1f01-cf7c-47fc-874f-b281e20e7c9d,1845,,,"[55.8, 20.4]",3906389,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,100,Sweden Women's,858,['31bc6e46-e36a-4474-bc05-023e2489d45d'],24,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:24.899,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9a9b9be-71af-4524-a3ad-e1c99b7dd1d3,1849,,,"[100.3, 26.8]",3906389,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emma Stina Blackstenius,10229.0,Center Forward,101,Sweden Women's,858,['64b9c13a-ffb7-4e9a-8af1-7c4c5d0340f0'],49,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:49.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e29ce08-b928-45e3-add6-494f0d8e76c5,1852,,,"[30.1, 56.6]",3906389,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kyra Lillee Cooney-Cross,131586.0,Left Defensive Midfield,101,Sweden Women's,858,['a9baae3e-7d4c-437e-a2eb-36c3b67268e4'],51,,,,,,,,,,,,,,,,,Australia Women's,1205,00:04:51.613,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c5fb34e-c045-4c8e-9188-0333c783813d,1855,,,"[95.7, 30.5]",3906389,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samantha May Kerr,4961.0,Center Forward,101,Sweden Women's,858,['b63fe8c8-c5fa-45ef-8f0e-98d2bf8085dc'],57,,,,,,,,,,,,,,,,,Australia Women's,1205,00:04:57.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed17c0e0-b712-451c-9003-c1530415e1f5,1859,,,"[20.8, 23.7]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,101,Sweden Women's,858,['df987dbf-6682-419c-bea5-4e4a24d83423'],4,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:04.895,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5754e8a9-267c-453d-a686-8c9b7317965c,1862,,,"[57.2, 44.9]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,101,Sweden Women's,858,['574ec6a6-9f16-4446-b43f-f80b4017cd1b'],10,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:10.181,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a4d6f2d-a500-42ee-b032-a255b178d6f2,1865,,,"[79.2, 22.2]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caitlin Jade Foord,11338.0,Left Wing,101,Sweden Women's,858,['99c1fc7c-4cef-4c10-8ed8-63ea28a698f5'],12,,,,,,,,,,,,,,,,,Australia Women's,1205,00:05:12.761,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52339d16-0fdb-4556-886d-9ac3fcc7a491,1868,,,"[42.2, 57.9]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,101,Sweden Women's,858,['0e1c2c10-01d2-4af3-9b2e-8a8370eb913a'],13,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:13.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7f3f538-75a3-488c-af4a-72cfc92fc4d0,1871,,,"[42.8, 57.4]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,101,Sweden Women's,858,['53919862-3a9b-439f-8551-188a18ee58f4'],15,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:15.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db3c30bc-07ee-4c75-8bba-e3fd31067567,1875,,,"[37.5, 68.5]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gun Nathalie Björn,26093.0,Right Back,101,Sweden Women's,858,['b68b3e2e-d24b-4f3e-8183-dc63b73412d0'],18,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:18.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78c944fc-203f-4c13-83a5-0dd44148fb56,1878,,,"[43.4, 77.7]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johanna Rytting-Kaneryd,62710.0,Right Wing,101,Sweden Women's,858,['2d359249-56f1-46dc-b45a-b6698d5f10f1'],19,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:19.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59c1febb-5700-4bfe-aaf3-a88ff0142f02,1880,,,"[49.2, 70.7]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,101,Sweden Women's,858,['ca352d87-3e50-4ec1-abd8-8b3c6f2d99f4'],20,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:20.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d71ae65b-e077-47b6-a131-b668dc90847d,1884,,,"[52.5, 9.5]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie-Elise Catley,5000.0,Left Back,102,Australia Women's,1205,['e329b517-6e2e-48e5-ba99-1807e20463c5'],24,,,,,,,,,,,,,,,,,Australia Women's,1205,00:05:24.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77ed9a67-3b03-42d5-bfbb-aa37cdd4bd39,1888,,,"[56.5, 21.1]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katrina Gorry,4979.0,Right Defensive Midfield,102,Australia Women's,1205,['a4c26b2f-c75d-4d6e-8904-807d0e90d997'],25,,,,,,,,,,,,,,,,,Australia Women's,1205,00:05:25.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e27744d6-da74-42d9-b55f-ffeb8d82da21,1892,,,"[38.1, 31.3]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clare Hunt,401635.0,Right Center Back,102,Australia Women's,1205,['35c46c84-abb7-448f-ad16-1f3fbf80f00f'],28,,,,,,,,,,,,,,,,,Australia Women's,1205,00:05:28.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e87b8741-1998-4fda-9fda-0f7ccd41e1c3,1895,,,"[41.8, 14.4]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clare Elizabeth Polkinghorne,8382.0,Left Center Back,102,Australia Women's,1205,['767299f9-99aa-4e27-b995-1c47bfc23d98'],32,,,,,,,,,,,,,,,,,Australia Women's,1205,00:05:32.749,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f9f7bf6-5da9-4590-9c9f-5734afffa4c8,1898,,,"[73.9, 4.2]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie-Elise Catley,5000.0,Left Back,102,Australia Women's,1205,['b1f4ce32-084f-4a24-83c6-eb922bd88996'],36,,,,,,,,,,,,,,,,,Australia Women's,1205,00:05:36.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113c9110-c9ed-4d78-b298-67978b8c4cf6,1902,,,"[46.7, 57.4]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,103,Sweden Women's,858,['85f2755c-a297-4e58-b373-6f31d9729e02'],38,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:38.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eae7702-0ad6-467c-872e-5541cb80765c,1905,,,"[69.2, 30.6]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fridolina Rolfö,10215.0,Left Wing,103,Sweden Women's,858,['104e6eaa-31fa-41e7-844b-f1cc3d7a13ad'],42,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:42.203,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab6f5d82-da98-4ed5-9a18-c2eac1eecbfc,1908,,,"[102.3, 56.6]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,103,Sweden Women's,858,['6545cf1d-170b-4ca4-b6ad-6f3da5acd4c4'],46,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:46.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cab4c75c-4454-40b7-8988-a333aafcb87a,1913,,,"[26.1, 8.5]",3906389,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie-Elise Catley,5000.0,Left Back,104,Australia Women's,1205,"['a208840e-da5a-4d7d-ac39-84ea8c77740c', 'b2f636f6-1fde-47a5-b47b-c4fd21320a1f']",51,,,,,,,,,,,,,,,,,Australia Women's,1205,00:05:51.553,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eefc0c3b-63a1-4996-89f8-0dc43315f13d,1919,,,"[26.8, 7.8]",3906389,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Katrina Gorry,4979.0,Right Defensive Midfield,105,Australia Women's,1205,"['22aa2667-93fd-4b80-9fa6-72d4fafdf85e', '4e8c7625-bfbb-487b-98eb-921ac9f3d37b']",22,,,,,,,,,,,,,,,,,Australia Women's,1205,00:06:22.476,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007a0e6b-eacb-4227-a561-f9196c84ae2c,1922,,,"[10.6, 8.8]",3906389,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clare Elizabeth Polkinghorne,8382.0,Left Center Back,105,Australia Women's,1205,['cc422e8e-1607-4b13-bad2-225dd674087c'],26,,,,,,,,,,,,,,,,,Australia Women's,1205,00:06:26.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817ee354-8b57-4f9e-b721-69a8e0aeecee,1926,,,"[44.8, 10.5]",3906389,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caitlin Jade Foord,11338.0,Left Wing,105,Australia Women's,1205,['cd7b8996-1161-4732-954e-7be08cea8f27'],30,,,,,,,,,,,,,,,,,Australia Women's,1205,00:06:30.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218b9550-de08-49ce-af08-e64c92174ed3,1929,,,"[55.0, 17.5]",3906389,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samantha May Kerr,4961.0,Center Forward,105,Australia Women's,1205,['4643de95-b356-45b2-850c-c74364ddefcb'],32,,,,,,,,,,,,,,,,,Australia Women's,1205,00:06:32.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4d2226e-4e82-47c8-bb28-5f338732a262,1931,,,"[47.6, 23.8]",3906389,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caitlin Jade Foord,11338.0,Left Wing,105,Australia Women's,1205,['0884eab7-74ff-45c5-af94-7200a1bc9344'],34,,,,,,,,,,,,,,,,,Australia Women's,1205,00:06:34.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ce615be-5cfd-4ac9-96d6-35bf9326a3cb,1938,,,"[104.0, 57.3]",3906389,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kosovare Asllani,10220.0,Center Attacking Midfield,106,Sweden Women's,858,['451b4c92-48a9-4a0e-aa67-f82d74aa85cd'],41,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:41.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678886e-3b27-4b71-9ec6-7ea82f3e7d0e,1945,,,"[110.8, 74.3]",3906389,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,107,Sweden Women's,858,['8edb75c7-134e-4aeb-b494-025f146a69e3'],7,,,,,,,,,,,,,,,,,Sweden Women's,858,00:07:07.249,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82c1cbe4-8820-41c3-a09f-3de61070ef1a,1947,,,"[108.4, 77.1]",3906389,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gun Nathalie Björn,26093.0,Right Back,107,Sweden Women's,858,['5d125bf8-6e78-4c1d-8cc8-a27f1210f4e3'],8,,,,,,,,,,,,,,,,,Sweden Women's,858,00:07:08.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b783e27a-abcf-4883-b239-8a13420930fe,1950,,,"[109.0, 69.6]",3906389,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,107,Sweden Women's,858,['72b5115e-1359-4b9a-a818-3fcc18b92f11'],9,,,,,,,,,,,,,,,,,Sweden Women's,858,00:07:09.818,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68c8d39c-4835-42aa-8941-05183c0bfe73,1953,,,"[112.3, 73.7]",3906389,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gun Nathalie Björn,26093.0,Right Back,107,Sweden Women's,858,['43570489-d0a7-4ce0-aa05-b1a936de949c'],10,,,,,,,,,,,,,,,,,Sweden Women's,858,00:07:10.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b52a5897-2c5f-4eab-8506-b9e666b861f0,1958,,,"[32.9, 2.5]",3906389,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Center Forward,108,Australia Women's,1205,"['1324df0f-3a95-4b1d-b020-28004b033ae4', '91359ec8-7209-4cab-9abb-d27f15b81709']",13,,,,,,,,,,,,,,,,,Australia Women's,1205,00:07:13.704,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c03aba6-5480-4c0b-b201-bd2f684e4316,1961,,,"[21.8, 1.7]",3906389,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,108,Australia Women's,1205,['df5f2c98-14de-4d16-9f12-e6d62b9f388a'],14,,,,,,,,,,,,,,,,,Australia Women's,1205,00:07:14.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b2f4d06-4aa9-450d-86cc-aea46c05c42e,1965,,,"[32.3, 11.6]",3906389,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mary Boio Fowler,35693.0,Center Attacking Midfield,109,Australia Women's,1205,"['09a197b7-0f58-42fe-83e3-0b597a8204e4', '80c25309-c830-4efc-91fa-f036b0b2800f']",20,,,,,,,,,,,,,,,,,Australia Women's,1205,00:07:20.318,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61662c70-f6b2-4739-8374-741bb6091526,1976,,,"[102.8, 59.5]",3906389,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,109,Australia Women's,1205,['833cae62-1448-4330-8f8b-681198ca4630'],25,,,,,,,,,,,,,,,,,Sweden Women's,858,00:07:25.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dd89d28-adb7-4663-8776-37add258ffb7,1985,,,"[32.3, 2.8]",3906389,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha May Kerr,4961.0,Center Forward,110,Australia Women's,1205,"['1e30405b-1aa3-4ed1-8159-50a7536615c6', 'f55df5ab-e11c-4cf2-abbc-c393e2ad6b73']",55,,,,,,,,,,,,,,,,,Australia Women's,1205,00:07:55.224,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eb7e055-6318-4f59-97e1-c46781834927,1990,,,"[9.8, 34.4]",3906389,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mackenzie Arnold,42787.0,Goalkeeper,111,Australia Women's,1205,['544f677f-5377-481c-8a12-30415bf6ba69'],16,,,,,,,,,,,,,,,,,Australia Women's,1205,00:08:16.166,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7791906-b4b0-43b8-82d0-b4fd20912a98,1992,,,"[19.7, 12.7]",3906389,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clare Elizabeth Polkinghorne,8382.0,Left Center Back,111,Australia Women's,1205,['b9faddb5-fcef-4c6d-9e39-0ab6a323cf6c'],18,,,,,,,,,,,,,,,,,Australia Women's,1205,00:08:18.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29e12263-73a1-468b-9a6b-0a7102954ec2,1995,,,"[28.7, 9.7]",3906389,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Katrina Gorry,4979.0,Right Defensive Midfield,111,Australia Women's,1205,"['57b83546-f7de-43e3-a08e-c0cbb368f3d3', 'b030260f-d915-42d3-8d1d-182cf1732e5e']",19,,,,,,,,,,,,,,,,,Australia Women's,1205,00:08:19.379,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807470f1-bcb4-459a-a985-785bde847f66,2006,,,"[99.2, 73.5]",3906389,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,112,Sweden Women's,858,['e2386950-7b1e-4734-aab9-c69cd625cd12'],28,,,,,,,,,,,,,,,,,Sweden Women's,858,00:08:28.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95f9e11f-7750-47e7-ab76-f34fa720d162,2009,,,"[110.8, 59.0]",3906389,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,112,Sweden Women's,858,['8b0820c2-802f-42c2-b639-058f2a6a5b59'],30,,,,,,,,,,,,,,,,,Sweden Women's,858,00:08:30.132,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4a8a727-4f24-4fe2-8db9-7202a50e1698,2012,,,"[113.4, 61.5]",3906389,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,112,Sweden Women's,858,['c691f2b4-8506-4087-8e7e-3f034cb11cc8'],31,,,,,,,,,,,,,,,,,Sweden Women's,858,00:08:31.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15f7e19d-3d87-426a-aba5-141282d05cc5,2016,,,"[56.8, 68.5]",3906389,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samantha May Kerr,4961.0,Center Forward,113,Australia Women's,1205,['4d46c4f9-96af-4fe0-b3b0-d7d361812f4d'],4,,,,,,,,,,,,,,,,,Australia Women's,1205,00:09:04.954,Ball Receipt*,
