50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[24.7, 28.3]",,,,,,,,,,,,,3.398447,,,,,,,,,,,5f68ad74-b4fb-4315-9b86-ad6cce165a4e,1765,,,"[27.4, 8.6]",3878598,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Fedele,28442.0,Left Center Midfield,107,Carpi,1683,"['98429e76-263c-4f31-8014-974bd1f92a43', 'ff67abbd-6d64-4e50-ab32-6f4c0a69ef11']",21,,,,,,,,,,,,,,,,Carpi,1683,00:04:21.108,Carry,
,,,"[21.1, 22.8]",,,,,,,,,,,,,1.410681,,,,,,,,,,,400c9a74-5e80-4b55-a088-bfac47caf314,1770,,,"[18.6, 25.1]",3878598,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Igor Bubnjić,387474.0,Center Back,107,Carpi,1683,"['545e195d-afe2-4a6d-b0aa-1c70b32e5535', '5d9992ef-5be3-4bc6-bc84-eca63f4c768c', 'db17aba1-f284-46db-ac23-d14404610979']",27,,,,,,,,,,,,,,,,Carpi,1683,00:04:27.643,Carry,True
,,,"[77.3, 73.6]",,,,,,,,,,,,,1.263509,,,,,,,,,,,1baa293a-6ded-484b-94af-33b5d8f085c4,1779,,,"[77.1, 74.5]",3878598,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oscar Hiljemark,5605.0,Right Center Midfield,108,Palermo,2256,"['45ff5b51-76cd-4ac0-9171-f681a2050018', '5f04f2ab-c860-4df9-86be-865e5a8611ee']",34,,,,,,,,,,,,,,,,Palermo,2256,00:04:34.720,Carry,
,,,"[85.2, 54.3]",,,,,,,,,,,,,3.124883,,,,,,,,,,,3b5b610b-1d92-46f5-8438-fe8fb62fb46f,1783,,,"[89.1, 63.1]",3878598,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,108,Palermo,2256,"['2025b88c-f8c8-46c0-b503-66592976e022', '59889b53-4d2e-4e41-ac12-9d3e7f6ecfc3', 'a3391bf1-76d8-44e6-9177-b9387bf157ac', 'fb78f6d6-86d6-49b7-8d16-0cdf2a6fa7ff']",37,,,,,,,,,,,,,,,,Palermo,2256,00:04:37.029,Carry,True
,,,"[94.1, 26.5]",,,,,,,,,,,,,1.870802,,,,,,,,,,,ec9dce02-3803-4b8b-b4e9-c02d6ad6f744,1787,,,"[92.5, 26.7]",3878598,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Quaison,8552.0,Left Center Midfield,108,Palermo,2256,"['3f3f742a-2632-4bb5-9cfd-bb1f32c70c2a', '49fc9271-6507-4521-a8b3-91e82b30c46d', 'fea71403-081d-4492-b972-cb0222c969dc']",41,,,,,,,,,,,,,,,,Palermo,2256,00:04:41.591,Carry,True
,,,"[96.6, 29.9]",,,,,,,,,,,,,0.824239,,,,,,,,,,,e34a17f6-aa7e-4c37-bc31-3ccc41554e23,1791,,,"[94.1, 26.5]",3878598,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Quaison,8552.0,Left Center Midfield,108,Palermo,2256,"['49fc9271-6507-4521-a8b3-91e82b30c46d', 'e0a3baf4-8888-414c-b973-109cda6a8d42', 'e456fe6e-3428-4061-9e42-98c94e257ecd']",43,,,,,,,,,,,,,,,,Palermo,2256,00:04:43.462,Carry,True
,,,"[70.3, 1.6]",,,,,,,,,,,,,5.947933,,,,,,,,,,,d476a5eb-4273-4296-9701-d5fee68fcf26,1802,,,"[40.6, 6.3]",3878598,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Wing Back,110,Palermo,2256,"['28f5d9cf-eee0-4d3d-adee-f3d3f3cea917', '5c95aaf0-4118-47d7-af9f-635c4a84bcf1', 'f86b4ac5-126f-4827-bbdc-08474b1134b5']",10,,,,,,,,,,,,,,,,Palermo,2256,00:05:10.103,Carry,True
,,,"[107.9, 1.8]",,,,,,,,,,,,,5.164352,,,,,,,,,,,d040e4f9-2e23-487a-a912-6b97cb52729d,1806,,,"[90.4, 1.4]",3878598,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Quaison,8552.0,Left Center Midfield,110,Palermo,2256,"['a31965d3-9191-4ad0-a29e-0b6b25fdede9', 'ee69de9a-5d43-44a5-b97a-3bb7067d36c7']",17,,,,,,,,,,,,,,,,Palermo,2256,00:05:17.705,Carry,
,,,"[85.7, 20.1]",,,,,,,,,,,,,1.999996,,,,,,,,,,,9e95c697-61f8-4580-bd2a-e39f6d0f9ad0,1809,,,"[87.0, 18.8]",3878598,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mato Jajalo,30735.0,Center Defensive Midfield,110,Palermo,2256,"['3f6b637d-5eef-472e-8844-b688cfd6f862', 'f7f04639-3580-437e-9e62-7f025bec5942']",24,,,,,,,,,,,,,,,,Palermo,2256,00:05:24.927,Carry,
,,,"[44.8, 38.2]",,,,,,,,,,,,,1.675116,,,,,,,,,,,9d9c8d86-0253-4634-b64c-6cfb962ff4e1,1813,,,"[31.0, 31.9]",3878598,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Fedele,28442.0,Left Center Midfield,110,Palermo,2256,"['04af65f6-4764-4a2e-9594-5aea9c5a4bc5', '9f8d30da-1b0f-4d94-928a-8c54ce5a530c']",29,,,,,,,,,,,,,,,,Carpi,1683,00:05:29.084,Carry,
,,,"[70.6, 6.3]",,,,,,,,,,,,,0.006803001,,,,,,,,,,,21a27495-ffd2-40aa-99b1-0e1d2da5b6ff,1816,,,"[70.7, 8.5]",3878598,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryder Matos Santos,7696.0,Center Attacking Midfield,110,Palermo,2256,"['790724b4-3254-45bc-ba83-f45dabeddf0a', 'f7551aba-6166-4000-ab94-311960e516ed']",32,,,,,,,,,,,,,,,,Carpi,1683,00:05:32.346,Carry,
,,,"[52.2, 74.3]",,,,,,,,,,,,,1.607,,,,,,,,,,,403b9100-8601-463e-a3ee-3befca816451,1819,,,"[43.8, 73.8]",3878598,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Vitiello,30928.0,Right Center Back,110,Palermo,2256,"['389f1a97-9418-4489-a5fe-3528b247e868', '61310592-c530-419b-8381-e025a9063446']",33,,,,,,,,,,,,,,,,Palermo,2256,00:05:33.535,Carry,
,,,"[76.4, 68.8]",,,,,,,,,,,,,2.274197,,,,,,,,,,,8cbad320-97fc-4a1f-a7cd-85a2af9343d6,1822,,,"[63.2, 68.6]",3878598,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Rispoli,30769.0,Right Wing Back,110,Palermo,2256,"['214e4ea8-fbf4-4f8e-903c-9f66052dc630', '776f41a5-6b22-4275-9723-82da1b54b714']",36,,,,,,,,,,,,,,,,Palermo,2256,00:05:36.186,Carry,
,,,"[91.8, 63.2]",,,,,,,,,,,,,3.648656,,,,,,,,,,,5750e90a-9705-48a3-a784-60ddee2edff0,1825,,,"[83.9, 75.6]",3878598,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,110,Palermo,2256,"['6d31bd1a-30b8-4a84-9bec-6c01577f7614', 'b6c99442-7890-42ba-9703-41d5fdb9df20']",39,,,,,,,,,,,,,,,,Palermo,2256,00:05:39.927,Carry,
,,,"[23.1, 48.0]",,,,,,,,,,,,,0.674097,,,,,,,,,,,87bfdfe5-0ab1-4cc8-9819-a2fae4163596,1834,,,"[22.5, 52.3]",3878598,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Lollo,30829.0,Right Center Midfield,111,Carpi,1683,"['28298445-d7fc-4267-a40d-f9c985af4330', '6353afeb-529d-4726-b74d-03427215ffbc', '657af956-93b3-4ef8-b812-59899e6f548f', 'f1930c87-f968-4dc0-b3ae-9b59f63e9204']",48,,,,,,,,,,,,,,,,Carpi,1683,00:05:48.663,Carry,True
,,,"[55.3, 27.8]",,,,,,,,,,,,,3.744899,,,,,,,,,,,7234fe33-bf7f-4270-a22c-bf15c625c37b,1838,,,"[41.0, 40.3]",3878598,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerry Uche Mbakogu,32608.0,Center Forward,111,Carpi,1683,"['3a584796-2c84-413c-b5a7-a4b5c5fd43cf', '89bd5c55-a5ec-4486-b23f-41b5b43a8f13']",51,,,,,,,,,,,,,,,,Carpi,1683,00:05:51.775,Carry,
,,,"[53.9, 4.0]",,,,,,,,,,,,,0.590816,,,,,,,,,,,3ada2536-1220-4ad1-b37f-2cfb4bfe5710,1841,,,"[57.1, 5.9]",3878598,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryder Matos Santos,7696.0,Center Attacking Midfield,111,Carpi,1683,"['1109bf08-c8d5-4aea-ad3f-e970ef3b2efb', '7442a77a-fdd5-4936-a151-e4f5c6a5a6af']",57,,,,,,,,,,,,,,,,Carpi,1683,00:05:57.663,Carry,
,,,"[25.8, 19.2]",,,,,,,,,,,,,1.823336,,,,,,,,,,,7f8fc3a4-723c-425a-b80b-c1d83cc95c1d,1844,,,"[33.5, 14.7]",3878598,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,111,Carpi,1683,"['639a160f-14dc-46a5-bc09-4d3953546f77', 'cd4a4f25-95a7-4c52-85b6-cc5b9a9ef0e9', 'f0d8b9d9-c792-43db-9a0a-f9055a771718']",59,,,,,,,,,,,,,,,,Carpi,1683,00:05:59.638,Carry,True
,,,"[48.9, 4.5]",,,,,,,,,,,,,0.08,,,,,,,,,,,0a82b43f-f4b6-42cc-9139-ca9b55364ca7,1850,,,"[48.0, 4.3]",3878598,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryder Matos Santos,7696.0,Center Attacking Midfield,111,Carpi,1683,"['77012106-817d-4c40-ac23-53d8348baff3', 'bdc2b53b-bcaa-44cb-95d3-a42dbddf81e2']",6,,,,,,,,,,,,,,,,Carpi,1683,00:06:06.122,Carry,
,,,"[68.7, 68.4]",,,,,,,,,,,,,1.34595,,,,,,,,,,,1c324667-e7ce-43a5-8c54-068e78eaa5fe,1854,,,"[70.7, 65.0]",3878598,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mato Jajalo,30735.0,Center Defensive Midfield,112,Palermo,2256,"['17858404-1e6c-4c0f-a091-d69dfff64e39', '4a5ecddc-dc20-4ed9-95c9-1cd05aa53cfd', '8c746059-6b56-4b30-9e3b-4f222f9c1665']",14,,,,,,,,,,,,,,,,Palermo,2256,00:06:14.696,Carry,True
,,,"[46.7, 63.8]",,,,,,,,,,,,,0.064189,,,,,,,,,,,b5af2f7b-22a9-4fef-b863-f17ee9be6f15,1860,,,"[46.7, 65.4]",3878598,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giancarlo González Castro,5584.0,Center Back,112,Palermo,2256,"['bc5f7b51-d9e7-4d83-886b-eafed31c358b', 'ecf042fa-810f-4362-bb9c-e0e3d0e01c8a']",18,,,,,,,,,,,,,,,,Palermo,2256,00:06:18.991,Carry,
,,,"[73.0, 2.3]",,,,,,,,,,,,,2.606217,,,,,,,,,,,c47a64a9-f1b8-4d74-a22c-19bb5643993e,1865,,,"[66.9, 2.0]",3878598,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Lazaar,10032.0,Left Wing Back,112,Palermo,2256,"['15ae5a69-e389-453b-9b8a-463af5f482b8', '7ff4fcff-177a-4f0a-85c9-f79a3b2cd9ca']",24,,,,,,,,,,,,,,,,Palermo,2256,00:06:24.071,Carry,
,,,"[54.2, 16.0]",,,,,,,,,,,,,2.949846,,,,,,,,,,,32ed38a0-aa15-4318-878b-a49b610c6010,1871,,,"[54.6, 14.3]",3878598,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdelhamid El Kaoutari,23329.0,Left Center Back,112,Palermo,2256,"['9ce898e9-9dea-474a-96c9-d52ab55edd00', 'fb0e9ac8-5d30-43df-a7a6-a611f0303101']",29,,,,,,,,,,,,,,,,Palermo,2256,00:06:29.654,Carry,
,,,"[67.6, 57.1]",,,,,,,,,,,,,5.482818,,,,,,,,,,,77f983ed-248f-45e2-8c01-ef37f576fa75,1874,,,"[48.4, 29.4]",3878598,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giancarlo González Castro,5584.0,Center Back,112,Palermo,2256,"['280b0be1-c5b3-4e0f-aee8-addbbdcfc21d', '292d18ec-1f34-43f8-8085-a3c6f245adea']",34,,,,,,,,,,,,,,,,Palermo,2256,00:06:34.941,Carry,
,,,"[19.0, 51.1]",,,,,,,,,,,,,0.240693,,,,,,,,,,,788834c3-3a2e-4a4d-82c1-7fefea84b9a5,1881,,,"[20.2, 50.3]",3878598,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaetano Letizia,7114.0,Right Wing Back,112,Palermo,2256,"['4f152b9d-c040-4cc7-9a11-cdc2d7cdbb03', '8e3bf033-40a7-4a6b-925e-cde43cfae59d', '92db1891-746d-40a8-986e-2e3899df93eb']",43,,,,,,,,,,,,,,,,Carpi,1683,00:06:43.809,Carry,True
,,,"[106.3, 5.4]",,,,,,,,,,,,,6.373395,,,,,,,,,,,ab305bbe-f4c1-4e89-8582-bbddda9929ca,1884,,,"[101.1, 29.0]",3878598,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robin Quaison,8552.0,Left Center Midfield,112,Palermo,2256,"['057f302e-f294-4419-b834-436ceac76af5', '3e151ebe-a4d0-44ee-8fad-c663f4737c7b']",44,,,,,,,,,,,,,,,,Palermo,2256,00:06:44.050,Carry,
,,,"[72.7, 0.3]",,,,,,,,,,,,,0.60882,,,,,,,,,,,460d6db4-fb6a-42f9-9759-a13a70ded58e,1894,,,"[74.1, 1.8]",3878598,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Lazaar,10032.0,Left Wing Back,113,Palermo,2256,"['08996956-8265-45d5-8894-6f92c10b3256', '1b735e1e-9360-44f6-b054-d016bff0929c', 'da730833-f1a0-475c-87fd-7ec6d06b6858']",2,,,,,,,,,,,,,,,,Palermo,2256,00:07:02.960,Carry,True
,,,"[13.6, 34.6]",,,,,,,,,,,,,3.091882,,,,,,,,,,,85e52d83-001e-4b59-b39b-8947f9e487a6,1903,,,"[9.7, 42.0]",3878598,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Benussi,387477.0,Goalkeeper,115,Carpi,1683,"['2551e57c-b2d0-4768-bcfc-e9064e699ed7', '8527b490-2b80-4819-b0f5-5f9581f7f953']",34,,,,,,,,,,,,,,,,Carpi,1683,00:07:34.445,Carry,
,,,"[20.9, 24.8]",,,,,,,,,,,,,1.492086,,,,,,,,,,,179c26c6-0d60-43a7-b2ac-d1bb926eae81,1906,,,"[13.9, 25.6]",3878598,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Igor Bubnjić,387474.0,Center Back,115,Carpi,1683,"['64697488-5b92-4b35-80f2-1ca78f7cdac1', 'e4ecea5f-40aa-4b34-84ed-bbf856e9a708']",38,,,,,,,,,,,,,,,,Carpi,1683,00:07:38.784,Carry,
,,,"[20.4, 9.0]",,,,,,,,,,,,,0.990726,,,,,,,,,,,f2c53994-e3e3-45d3-8e09-27c46301a45f,1909,,,"[15.9, 9.5]",3878598,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Gagliolo,11499.0,Left Center Back,115,Carpi,1683,"['124e9e90-16f3-4111-a5d3-4e0fd472d0a4', '4460cfa1-6020-47d7-9d7a-b4ab51dcf4a2', 'aed2d431-6151-4734-8274-2735c24d5241']",42,,,,,,,,,,,,,,,,Carpi,1683,00:07:42.129,Carry,True
,,,"[76.2, 8.1]",,,,,,,,,,,,,3.197839,,,,,,,,,,,2708cbd1-c57a-47f8-bca3-abf4980bc8be,1924,,,"[56.0, 11.3]",3878598,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Wing Back,116,Palermo,2256,"['e3f3a2b1-f73c-47fe-b825-187a8a4476d4', 'f0baf22f-f20c-4e4f-b79c-0b6eaa113913']",53,,,,,,,,,,,,,,,,Palermo,2256,00:07:53.837,Carry,
,,,"[82.3, 21.7]",,,,,,,,,,,,,0.25181,,,,,,,,,,,4ecd90a2-b59a-4550-a668-4515427bc473,1928,,,"[81.8, 21.2]",3878598,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,116,Palermo,2256,"['504835e8-dd18-459d-b3ce-e5ca15a9bf62', 'e0fbbf74-e37b-4691-935d-27a1a397eac6', 'e7403eb0-fe7a-4068-9706-245b23e35001']",57,,,,,,,,,,,,,,,,Palermo,2256,00:07:57.817,Carry,True
,,,"[68.7, 2.3]",,,,,,,,,,,,,2.799996,,,,,,,,,,,8a94205e-9efe-4d52-bf79-fa194d5e619e,1932,,,"[61.0, 5.9]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Center Back,116,Palermo,2256,"['275b5919-2cca-49df-891c-6a31338786cb', 'e3015874-00e4-4cc2-ab38-d5cb2d01268c']",0,,,,,,,,,,,,,,,,Palermo,2256,00:08:00.729,Carry,
,,,"[63.2, 12.2]",,,,,,,,,,,,,0.01318,,,,,,,,,,,ce8c570b-bdef-4ae7-937c-78cc0b01c027,1935,,,"[63.5, 10.8]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mato Jajalo,30735.0,Center Defensive Midfield,116,Palermo,2256,"['14c3c151-f178-4606-a80c-d431142513ec', 'a5cca8d4-57ae-4e16-8676-8a4394004422']",4,,,,,,,,,,,,,,,,Palermo,2256,00:08:04.790,Carry,
,,,"[65.6, 3.2]",,,,,,,,,,,,,0.920558,,,,,,,,,,,cb6de748-44cb-478e-80cf-64e6b27b1f2d,1938,,,"[64.9, 3.0]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Center Back,116,Palermo,2256,"['e3acf96c-6120-40d0-85a8-d94464fd8127', 'e56acfde-8972-4446-a621-55e1175a0e2a']",6,,,,,,,,,,,,,,,,Palermo,2256,00:08:06.148,Carry,
,,,"[74.8, 8.4]",,,,,,,,,,,,,0.191175,,,,,,,,,,,ce4906ea-94b3-4f2f-b763-e73f5d7baede,1941,,,"[74.8, 8.1]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Wing Back,116,Palermo,2256,"['642e5a95-2e12-4a2a-902a-25710f2fd860', 'ead76467-5e8c-4c80-aae4-481282212c42']",7,,,,,,,,,,,,,,,,Palermo,2256,00:08:07.802,Carry,
,,,"[64.4, 4.3]",,,,,,,,,,,,,0.368514,,,,,,,,,,,61491852-0a01-4fcd-8e86-4b6843ae2cfb,1944,,,"[64.2, 3.4]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Center Back,116,Palermo,2256,"['143cf734-0780-4f89-a215-559213691ebd', '73cc5b98-fcd7-4a6c-a431-69b8cc2cf84f']",9,,,,,,,,,,,,,,,,Palermo,2256,00:08:09.083,Carry,
,,,"[53.7, 33.9]",,,,,,,,,,,,,2.552234,,,,,,,,,,,867b186a-6b6c-46f6-81d5-81f91d7d7cab,1947,,,"[50.1, 17.0]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giancarlo González Castro,5584.0,Center Back,116,Palermo,2256,"['539fab06-5963-4465-9ecb-b8fe488616f6', '9418bf72-6ae6-4720-b415-3212443eda8d']",11,,,,,,,,,,,,,,,,Palermo,2256,00:08:11.513,Carry,
,,,"[52.8, 64.3]",,,,,,,,,,,,,3.199997,,,,,,,,,,,95bfc995-044b-470e-8e8b-188a3a259e8d,1950,,,"[54.2, 53.0]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Vitiello,30928.0,Right Center Back,116,Palermo,2256,"['3f290af0-2623-455f-844c-0bda29851c8e', 'e3556663-81f8-43bc-b610-c46a1a4c5256']",16,,,,,,,,,,,,,,,,Palermo,2256,00:08:16.045,Carry,
,,,"[48.1, 44.4]",,,,,,,,,,,,,1.599998,,,,,,,,,,,752d9b1c-a0ae-481f-8dac-e1a97163dd61,1953,,,"[46.7, 47.0]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giancarlo González Castro,5584.0,Center Back,116,Palermo,2256,"['7d374ec0-1dab-48e7-a431-a0700b597be9', 'cc9e44e8-dd71-4249-b0f0-bf4580213208']",21,,,,,,,,,,,,,,,,Palermo,2256,00:08:21.151,Carry,
,,,"[58.3, 6.4]",,,,,,,,,,,,,1.491583,,,,,,,,,,,e1be7255-d883-4d45-9b68-db1f89670325,1956,,,"[52.8, 5.9]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Center Back,116,Palermo,2256,"['72ab27ad-f9e7-45ba-adf4-b2a7bbd5a8d5', '72c502eb-4919-49c9-b822-09a5d2f0d3c7']",24,,,,,,,,,,,,,,,,Palermo,2256,00:08:24.822,Carry,
,,,"[72.8, 20.1]",,,,,,,,,,,,,1.385384,,,,,,,,,,,6227fb41-8348-4f3d-8884-5b65cf13d0f5,1959,,,"[70.8, 18.6]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Quaison,8552.0,Left Center Midfield,116,Palermo,2256,"['06de5fc4-67ae-47f1-8684-cb9ceebfa761', '29bd99c3-bff4-420b-b42b-01861ced9b07']",27,,,,,,,,,,,,,,,,Palermo,2256,00:08:27.727,Carry,
,,,"[70.8, 32.8]",,,,,,,,,,,,,1.199995,,,,,,,,,,,22817006-6f50-4af7-9658-f2e9819d7f06,1962,,,"[70.1, 31.5]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mato Jajalo,30735.0,Center Defensive Midfield,116,Palermo,2256,"['0cc92e14-f054-4ae0-86ad-151082e71a2e', 'cb6c024a-0c49-40c9-9676-bcdd2b0582d8']",30,,,,,,,,,,,,,,,,Palermo,2256,00:08:30.096,Carry,
,,,"[64.6, 58.9]",,,,,,,,,,,,,0.21451,,,,,,,,,,,01165214-2d93-4132-8092-36719a1004f9,1965,,,"[62.5, 55.9]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Vitiello,30928.0,Right Center Back,116,Palermo,2256,"['336ffaa5-5718-496a-b342-10bac5477e6a', '67125afc-fb97-4c2f-bd12-1c8cca402a41']",33,,,,,,,,,,,,,,,,Palermo,2256,00:08:33.540,Carry,
,,,"[87.2, 66.1]",,,,,,,,,,,,,3.613774,,,,,,,,,,,90874248-c81b-4ee4-80bd-5f74e5da3f6e,1968,,,"[79.8, 75.2]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Rispoli,30769.0,Right Wing Back,116,Palermo,2256,"['3fa60f35-9e22-4c2c-9b48-9b81da5f79ff', '9020af6c-aaab-4aed-b02b-9ca856b160be']",35,,,,,,,,,,,,,,,,Palermo,2256,00:08:35.966,Carry,
,,,"[75.2, 59.1]",,,,,,,,,,,,,0.56285,,,,,,,,,,,a9756487-4328-4520-b0ff-8437167189a3,1971,,,"[75.2, 59.3]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Vitiello,30928.0,Right Center Back,116,Palermo,2256,"['c61eb5ff-b6f4-48eb-8cf2-3507c5b744a4', 'ee415009-faf4-45c4-8036-6a361d802fa7']",41,,,,,,,,,,,,,,,,Palermo,2256,00:08:41.786,Carry,
,,,"[76.0, 13.1]",,,,,,,,,,,,,1.098661,,,,,,,,,,,4d6327f2-0e20-48b9-ad6b-ddea16854d71,1974,,,"[72.5, 15.4]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Center Back,116,Palermo,2256,"['0687c059-e806-4118-99c8-d2275baf1f04', '7cce4bc0-0255-45f0-9e4d-fdf200736eca']",44,,,,,,,,,,,,,,,,Palermo,2256,00:08:44.999,Carry,
,,,"[87.2, 15.4]",,,,,,,,,,,,,0.208065,,,,,,,,,,,ddea1aa3-92b9-43c1-a87c-e60ac7ef9952,1978,,,"[88.3, 15.2]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Gilardino,38389.0,Center Forward,116,Palermo,2256,"['8b719b05-2e6b-4435-a4dd-79d0dfc3213c', 'c519be9c-1c7b-47b0-be61-8620b3f6c4b2', 'fd400388-8689-425a-be09-aa5df232bf51']",47,,,,,,,,,,,,,,,,Palermo,2256,00:08:47.086,Carry,True
,,,"[82.1, 4.5]",,,,,,,,,,,,,1.775519,,,,,,,,,,,6e979a51-ec55-4336-80bc-484fd7489139,1981,,,"[82.7, 13.3]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Center Back,116,Palermo,2256,"['2c4dd7aa-4af5-4850-aa6c-616e640e5456', '3189dcb0-9c61-4f9f-8a26-0ecfefce0367', '4eb42c25-855f-4797-b0cb-9636ddc2ca90']",48,,,,,,,,,,,,,,,,Palermo,2256,00:08:48.129,Carry,True
,,,"[94.0, 0.9]",,,,,,,,,,,,,1.245553,,,,,,,,,,,1adb6dc7-44a0-4ff3-a0d8-0f510f5ee165,1985,,,"[93.6, 0.9]",3878598,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Wing Back,116,Palermo,2256,"['7d257146-40d2-48ee-9134-89bfe5e7b90c', 'ae3aea61-4d37-4ba6-8d75-e5cb3ce88bf6']",51,,,,,,,,,,,,,,,,Palermo,2256,00:08:51.209,Carry,
