50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[109.5, 64.6]",,,,,,,,,,,,,,0.119999,,,,,,,,,,,,,,,6e6fc627-2589-425c-bb02-1f01b65049b9,1654,,"[110.4, 64.6]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eder Citadin Martins,7000.0,Left Center Forward,84,Sampdoria,234,"['203267b0-7871-4381-bb0b-8c41ad4af6d9', '7dcb3973-5ec1-4e01-9268-a10752806cbb', '8514a93e-64b2-4e84-b106-75b156a391c1']",6,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:06.697,Carry,True
,,,,"[55.6, 22.9]",,,,,,,,,,,,,,0.103441,,,,,,,,,,,,,,,f2d32961-97be-47e6-9c87-a2b31dea400a,1664,,"[55.6, 21.9]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Lasagna,7793.0,Center Forward,85,Carpi,1683,"['26832d2e-fe6c-4821-a747-f05dcbf1307d', '2a9360eb-8a83-4bbf-9570-9852a3b3239a', '7ddaa7f5-10bf-4eec-9425-db4c58b53f9b']",19,,,,,,,,,,,,,,,,,,,Carpi,1683,00:43:19.651,Carry,True
,,,,"[57.6, 58.4]",,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,eaef946a-51ef-49f2-84af-c59251271aab,1668,,"[57.6, 58.4]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Agustín Silvestre,7019.0,Right Center Back,86,Sampdoria,234,"['49e9409e-b8ce-4346-922d-dd8f3b722e20', '82264023-ed76-40aa-a214-ecfbf51639e5']",21,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:21.822,Carry,
,,,,"[41.1, 50.1]",,,,,,,,,,,,,,0.905376,,,,,,,,,,,,,,,dece7c55-a817-4cb0-9bd5-ad750d3edaf2,1671,,"[41.1, 50.3]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Coda,40321.0,Left Center Back,86,Sampdoria,234,"['bed3619e-105b-4eb9-a99b-69cc1ef4c06e', 'ea02ed91-9ccb-4a9e-8c78-6aea0db8fe1b']",24,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:24.738,Carry,
,,,,"[46.0, 24.3]",,,,,,,,,,,,,,2.800555,,,,,,,,,,,,,,,cd854938-259d-43a3-b6d8-01abe0b8e788,1674,,"[40.4, 23.9]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vasco Regini,7012.0,Left Back,86,Sampdoria,234,"['01a2c441-58ea-4982-87de-8d2ee453efd1', '5cfc28dc-b434-4ef0-8b9b-323265d89b6b']",27,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:27.931,Carry,
,,,,"[37.9, 36.1]",,,,,,,,,,,,,,0.367183,,,,,,,,,,,,,,,c7b695e5-12f0-4094-9f4b-b013d5376c66,1677,,"[38.1, 36.1]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Coda,40321.0,Left Center Back,86,Sampdoria,234,"['24dde747-b26c-4766-b1d2-e882374fd12a', '88301c20-3570-49e8-9051-c2c509c45942']",32,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:32.797,Carry,
,,,,"[51.0, 21.6]",,,,,,,,,,,,,,2.759997,,,,,,,,,,,,,,,10951987-6766-40f2-9dbe-0f218d9c5764,1680,,"[46.7, 19.6]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vasco Regini,7012.0,Left Back,86,Sampdoria,234,"['ba34396a-49e8-4cef-8faf-b06c02ead78d', 'dc4dacaf-552e-4a9d-bd59-ade89edc0f4e']",35,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:35.154,Carry,
,,,,"[29.6, 43.6]",,,,,,,,,,,,,,0.732521,,,,,,,,,,,,,,,ae59f37a-efd0-46f2-b02f-af1eebd97f71,1683,,"[34.7, 40.1]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Coda,40321.0,Left Center Back,86,Sampdoria,234,"['b89d8fca-f109-45c1-8b8f-bfaa99fe561b', 'd89c394b-940e-4948-b966-75adccf15cf0']",39,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:39.602,Carry,
,,,,"[9.2, 42.0]",,,,,,,,,,,,,,2.059615,,,,,,,,,,,,,,,7e3a1e45-3bdf-4f86-84f8-f2ed9e307417,1686,,"[9.2, 42.0]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Viviano,7018.0,Goalkeeper,86,Sampdoria,234,"['e4bd0623-5958-4d95-ab72-c93a557f0b2b', 'f925a9b4-5b35-4b73-bcab-7a4ecf52952a']",43,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:43.120,Carry,
,,,,"[21.8, 25.0]",,,,,,,,,,,,,,0.091078,,,,,,,,,,,,,,,7b543cbb-4c95-4173-9d35-c6c26d8599f2,1689,,"[20.1, 26.4]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Coda,40321.0,Left Center Back,86,Sampdoria,234,"['5e2dbd7e-be90-4354-847c-3f4f55e4a78e', 'a826c44b-64f8-4bab-81b6-f79fa86ad8ef']",47,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:47.662,Carry,
,,,,"[34.3, 4.9]",,,,,,,,,,,,,,1.199997,,,,,,,,,,,,,,,8dffc6a6-c826-4051-81a8-b65c2badccba,1692,,"[34.3, 4.9]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vasco Regini,7012.0,Left Back,86,Sampdoria,234,"['2816e551-f926-40ca-b782-b95f9a4ab076', '5b5181bb-9c47-47a8-b673-1d49771d6e2b']",49,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:49.744,Carry,
,,,,"[26.8, 17.1]",,,,,,,,,,,,,,1.000097,,,,,,,,,,,,,,,47791ea9-4fab-4792-9e66-b00115949801,1695,,"[23.0, 25.9]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Coda,40321.0,Left Center Back,86,Sampdoria,234,"['09137e29-4926-4ef5-8b64-a3c331a9543a', 'e017f77f-9889-44f0-95e5-f3be8231a9d3']",53,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:53.035,Carry,
,,,,"[56.9, 59.6]",,,,,,,,,,,,,,0.406324,,,,,,,,,,,,,,,0a183cac-dd50-4890-b323-16ca550161d7,1701,,"[56.9, 59.6]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filippo Porcari,387832.0,Right Defensive Midfield,87,Carpi,1683,"['650abd49-9a7c-42f2-995e-6bb568f5daae', '6c1db877-e0d5-42f0-be2f-a7590b34d317', 'b2b32783-1c13-4132-bb90-85e69f8db4d6']",57,,,,,,,,,,,,,,,,,,,Carpi,1683,00:43:57.390,Carry,True
,,,,"[43.8, 31.6]",,,,,,,,,,,,,,0.64077,,,,,,,,,,,,,,,9bc737f8-74a2-4d50-b808-54c68f6f98af,1704,,"[44.2, 34.8]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,87,Carpi,1683,"['5556ee3d-7d3d-4ba2-9005-fcb43e339b25', 'b15673ea-58bb-42b6-89e2-74ea23e04df5']",59,,,,,,,,,,,,,,,,,,,Carpi,1683,00:43:59.842,Carry,
,,,,"[20.3, 58.9]",,,,,,,,,,,,,,2.468526,,,,,,,,,,,,,,,907a2503-9c8f-4035-b43d-34ca3cd9b9c1,1712,,"[21.0, 56.6]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mattia Cassani,387417.0,Right Back,88,Sampdoria,234,"['4fa61505-ec9d-40a7-af89-fb1c6da3d8bb', 'd4003959-e0d5-447d-b4d5-5f38b2ebbfea']",5,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:05.959,Carry,
,,,,"[34.7, 74.1]",,,,,,,,,,,,,,1.199998,,,,,,,,,,,,,,,50b2ba19-99a0-4930-85a7-5a3694c282f7,1715,,"[34.7, 74.1]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dávid Ivan,36364.0,Right Center Midfield,88,Sampdoria,234,"['334d67ad-6fb9-4fab-9c9a-8ac0b5ba8c41', '66c5d53b-51de-4ca8-a3b7-1977dbde9ed5']",9,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:09.516,Carry,
,,,,"[38.6, 64.8]",,,,,,,,,,,,,,1.058231,,,,,,,,,,,,,,,8fa1463e-b8ff-4d68-a30e-3c715d88c341,1718,,"[27.5, 63.7]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mattia Cassani,387417.0,Right Back,88,Sampdoria,234,"['5ed07e88-bc04-4006-beda-3b305a7b992f', 'c80bdf92-bb5e-48cb-b9d7-9e2254c52fc3']",12,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:12.026,Carry,
,,,,"[42.2, 55.1]",,,,,,,,,,,,,,0.940817,,,,,,,,,,,,,,,17c12ff0-c429-4136-9bee-bf4a0936ab89,1721,,"[42.2, 55.1]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,88,Sampdoria,234,"['438d24bc-9e7d-4d90-97da-d7db6b1ab2be', 'ddbd5cd4-955b-4eb9-8282-2924d6c8246c']",14,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:14.250,Carry,
,,,,"[59.6, 38.3]",,,,,,,,,,,,,,0.331428,,,,,,,,,,,,,,,17de3002-d056-4763-9e48-03eb51bca7f3,1725,,"[61.2, 38.8]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,88,Sampdoria,234,"['34da0e61-3e2f-4ce3-95a9-ae57262386cd', 'c0405f57-3488-4583-9a68-5555bff574c7', 'dff2c69e-5ec8-4446-8e29-16f638e20da4']",16,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:16.575,Carry,True
,,,,"[65.0, 37.7]",,,,,,,,,,,,,,2.328428,,,,,,,,,,,,,,,a5a0fec7-e17c-405b-be3e-6ca87d2b0159,1728,,"[56.9, 35.0]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,88,Sampdoria,234,"['d0eaa926-53ea-4907-8c33-ff5099f27ca0', 'fd2339e5-0d45-48cc-b54c-084aa0075b4d']",18,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:18.328,Carry,
,,,,"[68.0, 13.0]",,,,,,,,,,,,,,0.399997,,,,,,,,,,,,,,,0274187a-9ca3-4d06-a3c4-3a4f82795cdf,1731,,"[67.1, 13.7]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vasco Regini,7012.0,Left Back,88,Sampdoria,234,"['c5e91b34-b5cb-444c-a5f7-75cfef503927', 'c637f820-be4a-4406-a2d1-64732fb29a67']",22,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:22.843,Carry,
,,,,"[63.9, 33.6]",,,,,,,,,,,,,,1.199997,,,,,,,,,,,,,,,1efb43a3-663a-4242-9c52-368a32ba4e46,1734,,"[63.7, 30.2]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,88,Sampdoria,234,"['2bc59113-ebde-4421-ac59-302e1f80910e', 'ca5b8186-f649-4189-a1cc-25d0794ef25b']",25,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:25.318,Carry,
,,,,"[68.2, 53.0]",,,,,,,,,,,,,,1.887136,,,,,,,,,,,,,,,72bff12c-1cab-4ecc-9674-32b598bfc285,1737,,"[63.0, 46.9]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dávid Ivan,36364.0,Right Center Midfield,88,Sampdoria,234,"['a5ec2cd2-faac-4ed8-8393-08cc291f66ab', 'f8c3af9b-7f3b-472d-a361-0d6d67fac175']",28,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:28.208,Carry,
,,,,"[84.7, 77.7]",,,,,,,,,,,,,,2.15606,,,,,,,,,,,,,,,25659e71-46f6-488c-8cea-68ee0c7a11c2,1740,,"[74.7, 78.6]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mattia Cassani,387417.0,Right Back,88,Sampdoria,234,"['eef14835-9723-4ff0-a1db-f05d5f53bc72', 'fa69f94e-25ee-4b12-ad27-d95733126e37']",32,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:32.250,Carry,
,,,,"[26.8, 23.4]",,,,,,,,,,,,,,0.844597,,,,,,,,,,,,,,,66b08d6b-1903-4e03-935d-33e311254781,1745,,"[26.8, 23.4]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,88,Sampdoria,234,"['47eacf2f-91e1-4693-934e-77307458ed1f', '68b37bbf-4430-4f7f-b86d-8f68f9dbafb0']",38,,,,,,,,,,,,,,,,,,,Carpi,1683,00:44:38.522,Carry,
,,,,"[84.4, 46.0]",,,,,,,,,,,,,,0.623647,,,,,,,,,,,,,,,b4e635cb-d02c-41b7-9e3e-d67c455c7898,1750,,"[83.8, 46.3]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,88,Sampdoria,234,"['5a9760a8-8f9c-47d1-bbea-1678e4fae22c', 'e75f4e18-1f07-4984-abfb-9fb911eb59ed']",41,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:41.661,Carry,
,,,,"[93.0, 32.3]",,,,,,,,,,,,,,0.888601,,,,,,,,,,,,,,,536ba9b2-d72c-4a30-8394-36ba5bd962ee,1753,,"[93.0, 32.3]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soriano,6759.0,Center Attacking Midfield,88,Sampdoria,234,"['bf5a6722-f4b8-41eb-9dea-255afef9c154', 'c08f4409-a02f-48c8-af98-3fde9b9f4aa4']",43,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:43.553,Carry,
,,,,"[92.3, 36.6]",,,,,,,,,,,,,,1.957283,,,,,,,,,,,,,,,d4705d24-81e8-4969-b5d5-890fce980a15,1756,,"[91.2, 42.9]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eder Citadin Martins,7000.0,Left Center Forward,88,Sampdoria,234,"['134fc4fd-2650-4efb-83df-946c7bb6e31c', 'de273433-b450-4da2-a347-375e1e724959', 'efbf8bc0-c2cf-4f5d-861d-c1cf83e5480d']",45,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:45.313,Carry,True
,,,,"[85.8, 25.3]",,,,,,,,,,,,,,1.755852,,,,,,,,,,,,,,,a0cb69af-e19c-4a08-a033-b17d9023339d,1761,,"[88.9, 30.4]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,88,Sampdoria,234,"['35775a30-008e-49a3-8cdc-761f24513fc3', '3c99d57e-e273-4250-a74e-d9d87d42ca28', '54cbb783-f186-4bdc-9b5d-5a22d4cf9688']",47,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:47.805,Carry,True
,,,,"[69.5, 34.1]",,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,b5b7c473-3017-4fc9-8026-518d74169bcb,1766,,"[77.9, 37.2]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,88,Sampdoria,234,"['129a4ff6-c9c0-4df5-acb5-c8985e744c8a', '4152373c-167d-4e06-bcea-d6b4c3c3e5eb']",50,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:50.558,Carry,
,,,,"[70.9, 72.2]",,,,,,,,,,,,,,3.958274,,,,,,,,,,,,,,,6c31b65c-77b7-4160-956c-7fd2c14a22b3,1769,,"[68.2, 62.1]",3878545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mattia Cassani,387417.0,Right Back,88,Sampdoria,234,"['12a262a3-81d9-41f8-9a41-e97ce2dad867', 'b6b5c28f-f030-49e4-a153-3db5407a981f']",54,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:54.293,Carry,
,,,,"[28.6, 26.9]",,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,7be05006-5ab7-4f5c-a8cf-9690e4c73389,1779,,"[30.7, 32.6]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Igor Bubnjić,387474.0,Left Center Back,89,Carpi,1683,"['23f948cf-14a7-4631-890b-33f5735c8091', '63da307f-4fad-4b9b-aa38-14ff9613b29f']",4,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:04.034,Carry,
,,,,"[47.0, 30.1]",,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,b1d378b2-f045-4a41-b85f-80b23403128e,1782,,"[47.0, 30.1]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrea Lazzari,387475.0,Center Attacking Midfield,89,Carpi,1683,"['a0fd7cc8-718e-412b-81e6-c7c3cdb36f76', 'ba0f70e0-ca0a-4d19-a2a0-38ea67f0a43e']",5,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:05.383,Carry,
,,,,"[42.6, 6.3]",,,,,,,,,,,,,,0.483744,,,,,,,,,,,,,,,55aa49de-cc4f-40c1-a223-e19127ac8051,1785,,"[41.0, 6.0]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Riccardo Gagliolo,11499.0,Left Back,89,Carpi,1683,"['6c4e796a-5c4b-47a5-908f-b462f14a458f', 'c45382e5-a69e-463c-bbf1-b909e58ab090']",6,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:06.836,Carry,
,,,,"[63.9, 15.9]",,,,,,,,,,,,,,0.079999,,,,,,,,,,,,,,,1c2ca81f-0bd4-4e77-9ee0-1ed1ea4ef09b,1788,,"[63.7, 15.9]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrea Lazzari,387475.0,Center Attacking Midfield,89,Carpi,1683,"['8d21c940-6529-4238-88f9-c2fbaed896c8', 'aa91ac64-e0cf-4175-a10a-7bc0eb7fd14d']",8,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:08.703,Carry,
,,,,"[87.4, 19.8]",,,,,,,,,,,,,,1.713431,,,,,,,,,,,,,,,6dfefcdc-8d57-4c39-9b6a-b09038eb8caf,1791,,"[89.0, 25.8]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kevin Lasagna,7793.0,Center Forward,89,Carpi,1683,"['545e6588-852e-4de4-93df-028f2e0658f9', '5f7f735a-f182-4639-b634-07acd6698239', 'bc37696b-2798-414b-adef-ed0442daa293']",9,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:09.770,Carry,True
,,,,"[81.4, 11.3]",,,,,,,,,,,,,,5.099998,,,,,,,,,,,,,,,e2d31a37-1d52-40ea-974c-c86e3c239ffa,1798,,"[79.5, 6.3]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riccardo Gagliolo,11499.0,Left Back,90,Carpi,1683,"['a3cdca0d-38c8-45b8-91b0-ba2fc2e36320', 'b3cb2f2a-f411-4a2f-8c91-9bbb3f49e8d5', 'd7d34638-2ec7-41a0-9a86-2854b025b8db']",15,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:15.960,Carry,True
,,,,"[97.4, 21.9]",,,,,,,,,,,,,,1.137996,,,,,,,,,,,,,,,194f16f1-0fc7-4b49-bb34-8d5ae8594adf,1802,,"[90.1, 24.8]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrea Lazzari,387475.0,Center Attacking Midfield,90,Carpi,1683,"['465b8e40-f23a-4a01-b465-2e7a0d13ef2b', '6424722b-82ba-426c-8704-447c6e2a22e0']",22,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:22.300,Carry,
,,,,"[2.1, 20.8]",,,,,,,,,,,,,,0.640313,,,,,,,,,,,,,,,4d955be9-b09c-4e07-8d8f-824de8f29a59,1806,,"[4.1, 22.6]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vasco Regini,7012.0,Left Back,90,Carpi,1683,"['3f8cf041-d3fb-4360-a350-309fde61e188', '98662770-df47-47fd-a52c-0d06f91f9d09', 'f4845149-dd27-4674-970a-e1171403217f']",26,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:26.484,Carry,True
,,,,"[107.1, 77.6]",,,,,,,,,,,,,,0.752224,,,,,,,,,,,,,,,e667572e-b4b3-4a64-b41d-30d565f7f014,1812,,"[107.1, 77.8]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryder Matos Santos,7696.0,Right Midfield,91,Carpi,1683,"['639b05a8-b4ff-4b69-a2fc-435191a73351', '8b6f643f-3bfa-444c-aed4-ff0c8085c969', 'fd2fcc1d-9079-4f0a-a51b-2b613a4f50da']",34,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:34.406,Carry,True
,,,,"[91.7, 72.6]",,,,,,,,,,,,,,0.975461,,,,,,,,,,,,,,,803e7e71-b402-414f-b2e9-235f908c9068,1815,,"[93.3, 76.5]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaetano Letizia,7114.0,Right Back,91,Carpi,1683,"['220d45d3-07d1-4ccf-97eb-ca307f90d6b7', '9c340dfa-949f-47fd-a2ee-d7e97cdd802a']",35,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:35.758,Carry,
,,,,"[111.9, 68.9]",,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,c4cd4fdb-cb1e-4e03-ba38-296fd95e8c17,1819,,"[113.3, 68.4]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Marrone,31572.0,Left Defensive Midfield,91,Carpi,1683,"['5cd26394-e3ec-4423-bc07-1daf3f1df749', '68b15d40-dac5-480f-ad24-6b3e277250c0', 'd9b341b2-1d5c-4bcf-85b9-d28c03b22bd9']",38,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:38.053,Carry,True
,,,,"[82.6, 74.6]",,,,,,,,,,,,,,1.159996,,,,,,,,,,,,,,,c6682b31-bebd-4316-9006-a7f3b973dfe0,1825,,"[85.5, 77.8]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryder Matos Santos,7696.0,Right Midfield,92,Carpi,1683,"['1199e67c-f1e5-4051-9ba0-732cd972e97d', '68b0eee4-b74c-498d-8ae7-e4bb29a6a3e0']",49,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:49.638,Carry,
,,,,"[74.5, 73.6]",,,,,,,,,,,,,,0.030186,,,,,,,,,,,,,,,629fa951-27c4-4fd9-868c-394cb835bf0e,1828,,"[73.1, 72.8]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filippo Porcari,387832.0,Right Defensive Midfield,92,Carpi,1683,"['0da7e201-af78-4fd9-9644-21a55e4aab8f', '74d25e8b-a11d-4677-8373-dd1dfc6fc8cc']",51,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:51.718,Carry,
,,,,"[99.3, 78.1]",,,,,,,,,,,,,,0.25181,,,,,,,,,,,,,,,fbd8f00f-043b-4d2d-b5a0-9674840dc261,1831,,"[96.1, 77.6]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaetano Letizia,7114.0,Right Back,92,Carpi,1683,"['910d2841-3dc0-4e11-adab-adc405e2cb83', 'c92518df-b257-4a3d-b71f-3f477da36b00', 'd0faaf69-79a1-4cbb-801a-9310523cebae']",53,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:53.279,Carry,True
,,,,"[10.5, 19.7]",,,,,,,,,,,,,,2.929181,,,,,,,,,,,,,,,10ea96fa-dfac-4fc7-a32f-184bd1b1849c,1836,,"[14.5, 3.9]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vasco Regini,7012.0,Left Back,92,Carpi,1683,"['928f3f7f-8ccc-4ba0-8cf8-bb37d5be1e6a', 'c51a787b-ab6f-4b65-a137-6e9976c51c95', 'fd2d438c-841b-451a-b3b9-e3083b6f92d1']",54,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:54.585,Carry,True
,,,,"[31.9, 28.7]",,,,,,,,,,,,,,0.117737,,,,,,,,,,,,,,,f46c6e29-679e-40cd-a0c2-867d90fc16ad,1845,,"[31.9, 28.7]",3878545,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Igor Bubnjić,387474.0,Left Center Back,92,Carpi,1683,"['a820f30a-4c32-4099-8a5b-f94342280d87', 'b8b05a02-1d4f-402c-88a7-3c1774339c21']",8,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:08.227,Carry,
,,,,"[15.6, 40.0]",,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,acab5add-b472-4ad7-88ae-1f46b69a1aa0,1848,,"[14.8, 40.0]",3878545,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Željko Brkić,57655.0,Goalkeeper,92,Carpi,1683,"['2db9d023-a012-49a8-b472-d9e1cdfe6b82', '82a851d4-c278-43ab-b52d-4e5e9cec0e0f']",11,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:11.585,Carry,
