50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[60.3, 10.5]",,,,,,,,,,,,,,0.348294,,,,,,,,,,,,,,d1a9eaa4-3016-4868-ae86-07ce83083807,925,,"[60.3, 9.1]",3879772,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Benassi,7149.0,Left Center Midfield,68,Torino,241,"['03aef6d4-afa1-492b-96cf-c016964efdab', '59e10548-5a30-4656-ac75-42ec82d3d91b']",41,,,,,,,,,,,,,,,,,Torino,241,00:23:41.651,Carry,
,,,,"[52.3, 73.9]",,,,,,,,,,,,,,5.683747,,,,,,,,,,,,,,2ffd81d7-3228-48b1-9002-733bbb6dddaf,931,,"[49.2, 59.8]",3879772,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Parolo,8173.0,Left Center Midfield,69,Lazio,236,"['33e6f0d7-edc2-4338-8d3f-62c775154e98', '36b9ca55-ed0f-487f-a00c-457a72a52edc']",43,,,,,,,,,,,,,,,,,Lazio,236,00:23:43.445,Carry,
,,,,"[57.7, 60.7]",,,,,,,,,,,,,,1.218809,,,,,,,,,,,,,,7def195d-9f5f-4f4b-9280-acbadc7d5dc3,934,,"[58.7, 66.9]",3879772,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Cataldi,7107.0,Right Center Midfield,69,Lazio,236,"['29911e7f-7ad4-4529-b876-f9495f8ba272', 'ead2cccf-36d7-49c2-ac88-1c68e86e068c']",49,,,,,,,,,,,,,,,,,Lazio,236,00:23:49.894,Carry,
,,,,"[74.4, 39.3]",,,,,,,,,,,,,,4.468308,,,,,,,,,,,,,,75f2ba3a-be3a-4ae5-8cee-b6a9505bff1e,937,,"[54.2, 45.5]",3879772,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,69,Lazio,236,"['4f32acdb-c7df-42b5-9437-262e04b92fcd', '8714cfc6-6f3c-47b0-8768-5c435c5bd618']",52,,,,,,,,,,,,,,,,,Lazio,236,00:23:52.212,Carry,
,,,,"[55.9, 20.3]",,,,,,,,,,,,,,2.194883,,,,,,,,,,,,,,ea2184a7-f3f0-4adb-98c0-1db9db24a261,946,,"[52.1, 25.8]",3879772,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wesley Hoedt,3588.0,Left Center Back,69,Lazio,236,"['0d170d95-c0d0-4648-9ad6-26351abfbad7', 'eb1c4955-a7ca-430b-a698-acc49bf16535']",3,,,,,,,,,,,,,,,,,Lazio,236,00:24:03.168,Carry,
,,,,"[91.2, 6.0]",,,,,,,,,,,,,,3.775254,,,,,,,,,,,,,,a8305ed6-96f1-4bb9-b429-6d3a69793ea8,949,,"[76.0, 3.7]",3879772,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Back,69,Lazio,236,"['7e9c1f3a-e2e9-4445-aaa0-6cd166ccef3d', 'f4f31937-01b8-4ac4-81c6-4d050c43400c']",7,,,,,,,,,,,,,,,,,Lazio,236,00:24:07.208,Carry,
,,,,"[25.0, 57.3]",,,,,,,,,,,,,,1.45103,,,,,,,,,,,,,,50850970-003e-4772-a661-3106fe589e5c,953,,"[26.6, 60.1]",3879772,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,70,Torino,241,"['9af0cc5e-7789-4279-8698-4fc9a5bf471d', 'f630ba87-2d18-4a1d-85bf-0bec97869117']",11,,,,,,,,,,,,,,,,,Torino,241,00:24:11.752,Carry,
,,,,"[61.1, 3.2]",,,,,,,,,,,,,,1.753915,,,,,,,,,,,,,,7ba87ecd-9ca9-4f3a-a2c4-a7681fc4191b,963,,"[56.5, 3.2]",3879772,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Molinaro,7479.0,Left Wing Back,71,Torino,241,"['51f9867c-8b66-4f6d-b13c-85adbb235c52', '8a58361b-eac8-4d97-8384-aa16b3a24350']",34,,,,,,,,,,,,,,,,,Torino,241,00:24:34.217,Carry,
,,,,"[64.3, 19.2]",,,,,,,,,,,,,,1.131083,,,,,,,,,,,,,,7b615d84-8c59-4418-9fe4-da148f6e968e,966,,"[61.6, 10.7]",3879772,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Benassi,7149.0,Left Center Midfield,71,Torino,241,"['070b1353-6814-4639-9687-4181af8d37ff', '9b862571-6833-43ff-a7fd-284e5a503ea9', 'c9480ae4-7f9f-43ed-a5f8-d2a5d9d626f3']",36,,,,,,,,,,,,,,,,,Torino,241,00:24:36.980,Carry,True
,,,,"[50.9, 37.9]",,,,,,,,,,,,,,2.974112,,,,,,,,,,,,,,dcff853b-0dd4-4782-a5b3-78f8124afd19,972,,"[47.8, 36.9]",3879772,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kamil Glik,3034.0,Center Back,72,Torino,241,"['4a5bf901-f663-40d9-88eb-da1f11176b9a', 'a8735fba-7f03-4117-8502-e81b9b7a8b8e']",47,,,,,,,,,,,,,,,,,Torino,241,00:24:47.273,Carry,
,,,,"[95.2, 18.7]",,,,,,,,,,,,,,4.323926,,,,,,,,,,,,,,6ebbc7bf-e784-4deb-a595-5ba819c46a8e,978,,"[61.7, 25.3]",3879772,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miroslav Klose,19286.0,Left Center Forward,73,Lazio,236,"['63a76530-8f5f-4545-b83b-75cf540f7886', 'ca711096-2b63-4947-a270-c425e7effd6a']",52,,,,,,,,,,,,,,,,,Lazio,236,00:24:52.908,Carry,
,,,,"[95.4, 30.6]",,,,,,,,,,,,,,0.929858,,,,,,,,,,,,,,d4c1d6fa-47ed-4a36-bf51-6f8a431d670c,981,,"[94.9, 28.5]",3879772,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Center Attacking Midfield,73,Lazio,236,"['22102a03-0e7d-4c1c-bcd9-ecd4d8b05d6f', 'b8bb8638-21bc-438f-b12d-0199f2006ec3']",57,,,,,,,,,,,,,,,,,Lazio,236,00:24:57.959,Carry,
,,,,"[80.7, 55.4]",,,,,,,,,,,,,,3.110183,,,,,,,,,,,,,,267fa2cf-8014-46fd-a3cf-79a87611651d,992,,"[67.1, 42.5]",3879772,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Benassi,7149.0,Left Center Midfield,74,Torino,241,"['1987b6cc-aec5-435b-bbac-9e68ba494f6d', '26d977c1-90f2-455e-9149-66c076aa0a7b', '4a445378-1e39-45ec-adb7-1e830087eaa6']",33,,,,,,,,,,,,,,,,,Torino,241,00:25:33.281,Carry,True
,,,,"[44.4, 25.3]",,,,,,,,,,,,,,0.750176,,,,,,,,,,,,,,30931b88-26ed-4f60-b5b6-bf561c9eaaf9,996,,"[43.0, 24.7]",3879772,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Parolo,8173.0,Left Center Midfield,74,Torino,241,"['5a8a8cb1-c50f-4995-9975-c0960438af63', '5b1e56a6-94ba-4d3c-9df0-86f6a1ce5705']",37,,,,,,,,,,,,,,,,,Lazio,236,00:25:37.040,Carry,
,,,,"[56.1, 31.9]",,,,,,,,,,,,,,1.264947,,,,,,,,,,,,,,0a5fbc74-a23f-46ac-abd0-c2563892ae54,999,,"[56.5, 30.1]",3879772,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Anderson Pereira Gomes,8172.0,Center Attacking Midfield,74,Torino,241,"['85d50272-9b71-4006-92c1-64ac984e82c7', '97c2c342-749c-4cf0-9330-c0e7cfb269c6']",38,,,,,,,,,,,,,,,,,Lazio,236,00:25:38.742,Carry,
,,,,"[54.9, 59.1]",,,,,,,,,,,,,,0.326079,,,,,,,,,,,,,,3179b980-d14f-4b9c-8a13-cd30e3ced3a0,1004,,"[54.4, 58.9]",3879772,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bruno da Silva Peres,6965.0,Right Wing Back,74,Torino,241,"['b84e14d2-becd-4c1d-a546-36d8bbdc7af3', 'ef88b741-cd40-4117-9311-2bd747be6a18']",42,,,,,,,,,,,,,,,,,Torino,241,00:25:42.179,Carry,
,,,,"[108.7, 73.9]",,,,,,,,,,,,,,6.297724,,,,,,,,,,,,,,6eb74b8e-c266-4a34-a8de-67429a506dc3,1007,,"[70.9, 74.9]",3879772,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Afriyie Acquah,7474.0,Right Center Midfield,74,Torino,241,"['1c7433c7-edad-476e-97ac-1e64bffba2cb', 'ced1bec3-aab2-481b-803b-7801292b58df']",44,,,,,,,,,,,,,,,,,Torino,241,00:25:44.716,Carry,
,,,,"[73.1, 46.3]",,,,,,,,,,,,,,0.741671,,,,,,,,,,,,,,d5f3afb1-8f62-4796-9c25-9337330d61b9,1014,,"[75.4, 46.1]",3879772,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Anderson Pereira Gomes,8172.0,Center Attacking Midfield,75,Lazio,236,"['6fd8d528-bf49-4683-8703-16a9192d4338', '7ebc8dbb-7cc8-4e04-a3c3-4d239334fa0f', 'd7b4e610-6033-4223-a284-51135e619f2b']",22,,,,,,,,,,,,,,,,,Lazio,236,00:26:22.259,Carry,True
,,,,"[47.8, 34.6]",,,,,,,,,,,,,,0.594818,,,,,,,,,,,,,,a0eea903-b2b1-4310-a86f-434f13f860c4,1027,,"[49.3, 34.6]",3879772,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kamil Glik,3034.0,Center Back,75,Lazio,236,"['0ffe115a-6600-4111-bc53-86ef5b6621dd', '1b7e0ae6-20f9-4a85-8ed4-2c78318115b0', '4ffbac4d-f488-401e-bbb9-25c46ffff888']",26,,,,,,,,,,,,,,,,,Torino,241,00:26:26.392,Carry,True
,,,,"[53.7, 25.0]",,,,,,,,,,,,,,0.594754,,,,,,,,,,,,,,bfd50aa4-7584-4534-8420-17ba3ab2024e,1031,,"[53.7, 29.8]",3879772,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Benassi,7149.0,Left Center Midfield,75,Lazio,236,"['39f4f026-0120-4015-b2c7-fec181b0336e', '663ef1b7-58e2-4653-aa23-568b2d2cb597', 'b06d61b7-1637-44ed-bdec-a9fbc08cf277']",27,,,,,,,,,,,,,,,,,Torino,241,00:26:27.627,Carry,True
,,,,"[71.0, 79.7]",,,,,,,,,,,,,,4.376961,,,,,,,,,,,,,,c8c2b53f-d76f-4f69-9dbe-fce59dbf0908,1036,,"[48.1, 68.6]",3879772,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Milan Biševac,3103.0,Right Center Back,75,Lazio,236,"['d2783d74-0f2b-4182-9f89-47078bf9a8b7', 'e38216f6-d122-4b93-adbd-c738ea007ee8']",29,,,,,,,,,,,,,,,,,Lazio,236,00:26:29.890,Carry,
,,,,"[43.0, 4.7]",,,,,,,,,,,,,,0.513532,,,,,,,,,,,,,,788b81a8-3820-4fdd-a788-16efa22fbeaf,1041,,"[43.0, 4.9]",3879772,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Molinaro,7479.0,Left Wing Back,76,Torino,241,"['8d513de9-b43c-40d6-bcc4-eff4eda00712', 'c9b427df-e08e-4433-9d6f-fa8221b6720b']",35,,,,,,,,,,,,,,,,,Torino,241,00:26:35.570,Carry,
,,,,"[17.3, 18.4]",,,,,,,,,,,,,,1.763527,,,,,,,,,,,,,,b3a882d2-e506-49a2-a987-017c5caf057e,1044,,"[20.0, 14.9]",3879772,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Moretti,7476.0,Left Center Back,76,Torino,241,"['403ebad2-569c-43ac-8450-23b548b818ca', 'f173d4f4-e1e3-4827-9d0b-e8b20f8d7e20']",37,,,,,,,,,,,,,,,,,Torino,241,00:26:37.466,Carry,
,,,,"[10.6, 37.6]",,,,,,,,,,,,,,3.095955,,,,,,,,,,,,,,81a08339-e85a-40c5-98bd-36bc54c461b7,1047,,"[7.7, 35.7]",3879772,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniele Padelli,34881.0,Goalkeeper,76,Torino,241,"['1e08b18b-323e-46ca-bc50-ef6a102e6e66', 'c06d58ef-f098-4e89-9494-fae26807c0c8', 'd37ae921-8143-4cc1-8ebf-7141c60c48a1']",41,,,,,,,,,,,,,,,,,Torino,241,00:26:41.104,Carry,True
,,,,"[90.9, 32.8]",,,,,,,,,,,,,,5.237711,,,,,,,,,,,,,,7693ca8a-5ee8-4c44-9d0a-de0045f9f31f,1052,,"[68.3, 43.8]",3879772,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,76,Torino,241,"['2a705203-228d-43ae-8b6f-d04ef913cf3d', '44175f82-99cb-493a-a9cf-8f84ed4b0a71']",46,,,,,,,,,,,,,,,,,Lazio,236,00:26:46.509,Carry,
,,,,"[38.2, 77.0]",,,,,,,,,,,,,,3.797004,,,,,,,,,,,,,,bc51af99-5536-4334-b5a7-996817597416,1058,,"[30.5, 53.3]",3879772,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Afriyie Acquah,7474.0,Right Center Midfield,76,Torino,241,"['09c7d869-a6d2-4adb-ac4a-65d168f31550', '2a71adc9-41b0-4eb2-b111-488515b8deda', 'a78686ad-1b4d-4212-b7eb-42048c631a1a', 'd5058d98-e5e3-4e5f-9fcf-90ab6829a8bc']",53,,,,,,,,,,,,,,,,,Torino,241,00:26:53.103,Carry,True
,,,,"[53.9, 78.2]",,,,,,,,,,,,,,0.18432,,,,,,,,,,,,,,0910da73-c1cf-44dd-b576-11a7c79c35fc,1065,,"[53.9, 78.2]",3879772,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nikola Maksimović,16202.0,Right Center Back,77,Torino,241,"['59e505bb-3a25-44d5-90fd-3e2df821bd1a', 'e574013d-44f7-4749-80ce-29266bfa8f1e']",22,,,,,,,,,,,,,,,,,Torino,241,00:27:22.952,Carry,
,,,,"[67.8, 40.5]",,,,,,,,,,,,,,1.159837,,,,,,,,,,,,,,82f2d48c-e1fa-420e-81d5-493e43e5c186,1069,,"[74.8, 40.0]",3879772,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Benassi,7149.0,Left Center Midfield,77,Torino,241,"['00344eba-6aa8-402c-a062-76a5c9e22c9e', '47f4bdb0-bd83-4acb-a856-b3232e26aaad', '5e09478a-8d2a-4273-85ab-0fa97c097841']",25,,,,,,,,,,,,,,,,,Torino,241,00:27:25.129,Carry,True
,,,,"[64.3, 17.4]",,,,,,,,,,,,,,3.343771,,,,,,,,,,,,,,b661a632-78a0-4c65-9a37-2ecb9d849af9,1072,,"[53.6, 28.2]",3879772,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,77,Torino,241,"['0823a94d-59fa-409d-9e07-79d72fcb0544', '4963e157-9d90-4505-b7ce-1b1641577d36']",27,,,,,,,,,,,,,,,,,Torino,241,00:27:27.922,Carry,
,,,,"[107.8, 11.8]",,,,,,,,,,,,,,5.313302,,,,,,,,,,,,,,9ad69a74-8cdb-4f83-b558-c3c20d750f89,1078,,"[112.4, 18.8]",3879772,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ciro Immobile,7788.0,Left Center Forward,77,Torino,241,"['50e430a3-17e5-4f2f-ba46-63f8b481723c', '7d3f91d5-ebe7-4785-b376-c415356d0cd5', '7fcf8d0e-e6aa-4841-b36e-c099ab727c08']",35,,,,,,,,,,,,,,,,,Torino,241,00:27:35.349,Carry,True
,,,,"[116.6, 69.1]",,,,,,,,,,,,,,2.441806,,,,,,,,,,,,,,a3076d08-3029-4e3d-b35c-ad0d837095f6,1084,,"[117.4, 77.2]",3879772,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marco Benassi,7149.0,Left Center Midfield,78,Torino,241,"['6effcb09-56ee-40b4-8887-5a7f7c8273de', '6f6566cb-6f79-4614-8e00-745c4284299b', 'bf79eef0-db33-4b3c-9401-cf319be3856c']",15,,,,,,,,,,,,,,,,,Torino,241,00:28:15.504,Carry,True
,,,,"[118.5, 68.3]",,,,,,,,,,,,,,0.792007,,,,,,,,,,,,,,10ff5531-7eea-49c2-9bca-6c982ea06f44,1088,,"[116.6, 69.1]",3879772,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marco Benassi,7149.0,Left Center Midfield,78,Torino,241,"['a5450e85-749e-4f32-bd81-7a76e89c1cd1', 'bf79eef0-db33-4b3c-9401-cf319be3856c', 'f584ae01-db93-41ff-9db6-fe83a60ea722']",17,,,,,,,,,,,,,,,,,Torino,241,00:28:17.946,Carry,True
,,,,"[57.0, 41.0]",,,,,,,,,,,,,,1.996369,,,,,,,,,,,,,,c9829c01-4632-49d6-b162-729322fb94da,1093,,"[68.8, 40.4]",3879772,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bruno da Silva Peres,6965.0,Right Wing Back,78,Torino,241,"['03c5705d-cefa-4f9c-abbe-e082dbb988ce', 'f96deb96-3d02-48dd-89f9-15db537fb5b8']",23,,,,,,,,,,,,,,,,,Torino,241,00:28:23.971,Carry,
,,,,"[18.9, 38.6]",,,,,,,,,,,,,,8.557062,,,,,,,,,,,,,,048410ab-642d-4301-a0bf-f2d12dcbb1fa,1096,,"[18.9, 41.0]",3879772,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniele Padelli,34881.0,Goalkeeper,78,Torino,241,"['6d778a4f-6a41-400c-8f8a-12c819f4e0e9', 'aabf3cff-9c2d-4554-a33d-5e434d3f9451']",28,,,,,,,,,,,,,,,,,Torino,241,00:28:28.572,Carry,
,,,,"[32.4, 67.6]",,,,,,,,,,,,,,2.527583,,,,,,,,,,,,,,724dbbcf-1bac-4810-be07-807193859fa7,1099,,"[26.2, 66.6]",3879772,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bruno da Silva Peres,6965.0,Right Wing Back,78,Torino,241,"['17c8628d-43d3-48ab-97a9-0c0888a591b3', '9e5f0720-bce7-4d8a-8a04-ff83d5f7dc32']",38,,,,,,,,,,,,,,,,,Torino,241,00:28:38.770,Carry,
,,,,"[85.0, 15.5]",,,,,,,,,,,,,,3.124222,,,,,,,,,,,,,,396a2951-0406-4f9c-9417-2b95bec406c9,1102,,"[60.9, 7.4]",3879772,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cristian Molinaro,7479.0,Left Wing Back,78,Torino,241,"['580015d7-72f2-4153-93dc-260c55bb12c0', 'de09839f-4b84-4be6-82e8-cda269461386', 'fab7bdd6-de1e-4a37-844b-96b6cdf7c2b7']",45,,,,,,,,,,,,,,,,,Torino,241,00:28:45.054,Carry,True
,,,,"[96.4, 35.9]",,,,,,,,,,,,,,1.917604,,,,,,,,,,,,,,0b3202fe-b0c0-4078-b593-ef73d61238f5,1106,,"[93.1, 26.5]",3879772,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ciro Immobile,7788.0,Left Center Forward,78,Torino,241,"['41e9fa94-d3e8-4457-b346-9058f78d2ea1', 'abba0ee0-a9ad-4dc6-aa3e-51e2261aa0f4']",49,,,,,,,,,,,,,,,,,Torino,241,00:28:49.085,Carry,
,,,,"[74.4, 16.1]",,,,,,,,,,,,,,2.237754,,,,,,,,,,,,,,f1633a6a-1ddd-4bd5-900c-a10e266f157a,1112,,"[75.9, 13.2]",3879772,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marco Benassi,7149.0,Left Center Midfield,78,Torino,241,"['1fc24a20-469a-4635-89be-8b26185a3f26', '31b348bf-7bb8-46bd-b0fc-aba9f00c53e6']",54,,,,,,,,,,,,,,,,,Torino,241,00:28:54.457,Carry,
,,,,"[81.2, 64.9]",,,,,,,,,,,,,,2.029427,,,,,,,,,,,,,,b57a465e-6b2c-4ae0-ace4-9ad487585fa5,1115,,"[70.1, 57.9]",3879772,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nikola Maksimović,16202.0,Right Center Back,78,Torino,241,"['86e7de62-c4b7-4bae-9390-1b548f7e64cb', '94311098-5856-418d-98de-70573b32b44d']",58,,,,,,,,,,,,,,,,,Torino,241,00:28:58.577,Carry,
,,,,"[90.0, 66.6]",,,,,,,,,,,,,,6.209627,,,,,,,,,,,,,,65ccd164-0843-447a-9114-fe83035179da,1118,,"[91.6, 78.0]",3879772,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bruno da Silva Peres,6965.0,Right Wing Back,78,Torino,241,"['67517d95-4f54-4097-ab29-d923e0cf8ec1', 'a048b068-5c25-43da-85ba-06bf3808ff48']",1,,,,,,,,,,,,,,,,,Torino,241,00:29:01.886,Carry,
,,,,"[88.1, 20.7]",,,,,,,,,,,,,,2.532172,,,,,,,,,,,,,,a39bb128-54e3-439e-bbc5-b49427d15d27,1121,,"[87.5, 22.1]",3879772,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cristian Molinaro,7479.0,Left Wing Back,78,Torino,241,"['0bcc7079-5382-4719-be17-e93d363ddfb0', '692ca72d-967e-4e04-a41e-73af17c0490e']",10,,,,,,,,,,,,,,,,,Torino,241,00:29:10.485,Carry,
,,,,"[38.6, 34.8]",,,,,,,,,,,,,,0.932797,,,,,,,,,,,,,,4ffcab2d-7156-4ff6-880f-1ffae608c5a9,1131,,"[34.1, 38.4]",3879772,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filip Đorđević,11427.0,Right Center Forward,79,Lazio,236,"['24caf4cf-3699-47e0-b6e2-41d007d38dcf', '5bd636ca-9640-435f-95e4-5385d8e9d53e', '665bebb3-ab33-4783-95ca-a06c7677a957', '829128ec-bb94-4e64-bc33-a255ecd7de16']",18,,,,,,,,,,,,,,,,,Lazio,236,00:29:18.207,Carry,True
,,,,"[44.2, 17.0]",,,,,,,,,,,,,,0.226281,,,,,,,,,,,,,,8436d92e-6437-4dbc-abf3-8d297c13cac7,1136,,"[39.7, 17.6]",3879772,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wesley Hoedt,3588.0,Left Center Back,80,Lazio,236,"['0f025b07-b724-4446-b5ca-7d7001e92253', 'e0630252-5f79-4664-b65f-44ecad312be2']",40,,,,,,,,,,,,,,,,,Lazio,236,00:29:40.224,Carry,
,,,,"[68.6, 17.4]",,,,,,,,,,,,,,3.830797,,,,,,,,,,,,,,c7a84e1c-ec5d-49fb-9c54-8fb730c3a7e1,1139,,"[56.1, 8.3]",3879772,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Senad Lulić,7785.0,Left Back,80,Lazio,236,"['0eebf1a2-e6af-4adb-8b40-f787ff243cd2', 'e76c3729-cd16-477f-9021-477d62d1d990']",41,,,,,,,,,,,,,,,,,Lazio,236,00:29:41.705,Carry,
,,,,"[86.0, 35.3]",,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,2d247b94-5f56-4274-b4c7-de05df9aa313,1142,,"[85.3, 35.3]",3879772,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miroslav Klose,19286.0,Left Center Forward,80,Lazio,236,"['94fb14f4-22d4-44bb-9b96-b52277cec918', 'f4bf8318-4273-4261-b667-f5151d84b822']",47,,,,,,,,,,,,,,,,,Lazio,236,00:29:47.303,Carry,
,,,,"[43.3, 26.9]",,,,,,,,,,,,,,0.647022,,,,,,,,,,,,,,97dcc5f1-ca13-4e15-a7ab-5ab48f5b4da9,1147,,"[43.2, 26.9]",3879772,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Benassi,7149.0,Left Center Midfield,81,Torino,241,"['65364dba-7ef9-4f66-959c-943c3146ef3b', '8dcb1e47-ee3f-40f2-8803-aa155b525e62']",50,,,,,,,,,,,,,,,,,Torino,241,00:29:50.075,Carry,
,,,,"[63.0, 6.4]",,,,,,,,,,,,,,3.422224,,,,,,,,,,,,,,b11ec3dd-d938-41f5-883d-45487f1cce91,1150,,"[62.4, 23.4]",3879772,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ciro Immobile,7788.0,Left Center Forward,81,Torino,241,"['83effbe1-3013-4d49-b696-5dca9371cd61', '9cdd2f28-acad-4184-806c-57868e0628fb', '9dd5894a-f38e-4ac0-ba07-84ad5f570277']",51,,,,,,,,,,,,,,,,,Torino,241,00:29:51.688,Carry,True
,,,,"[48.1, 45.6]",,,,,,,,,,,,,,3.690348,,,,,,,,,,,,,,ebf7144f-e96f-4e8e-8e87-03dfabd3e51b,1158,,"[35.3, 39.8]",3879772,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kamil Glik,3034.0,Center Back,82,Torino,241,"['64d3a890-874e-4ceb-b763-38bcd618f658', 'f7f4ceb8-482b-4790-bc09-f8b9c9af6deb']",5,,,,,,,,,,,,,,,,,Torino,241,00:30:05.760,Carry,
,,,,"[62.6, 2.0]",,,,,,,,,,,,,,2.563615,,,,,,,,,,,,,,b48836dd-ba6f-4491-a831-9eec5eecc654,1161,,"[62.8, 2.0]",3879772,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Molinaro,7479.0,Left Wing Back,82,Torino,241,"['8a0dd9d4-0004-4408-91cf-4a5844ae3c0b', '9f191753-5f61-4976-a575-72000611cf74']",11,,,,,,,,,,,,,,,,,Torino,241,00:30:11.618,Carry,
,,,,"[112.8, 22.4]",,,,,,,,,,,,,,1.386116,,,,,,,,,,,,,,167c3b9f-a8de-4dbf-ac05-608d4f57d973,1164,,"[102.2, 8.4]",3879772,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Benassi,7149.0,Left Center Midfield,82,Torino,241,"['1fd75cab-c553-44a3-8f48-b6afb2bf7818', '8f2551d4-5e77-4966-b447-53f549292013', 'fcb86d6a-de0b-44c1-911f-2320d8d902f5']",17,,,,,,,,,,,,,,,,,Torino,241,00:30:17.827,Carry,True
