50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bf487a2-f80e-4fde-875b-dce9291079c6,803,,"[80.4, 10.6]",3879648,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edenílson Andrade dos Santos,25116.0,Left Wing Back,42,Udinese,230,['6ab9f375-daff-4692-ad08-cc3c3bed354e'],58,,,,,,,,,,,,,,,,,,,Udinese,230,00:19:58.348,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e0273ce-e56b-495b-a11e-e8213be159a3,806,,"[106.9, 56.9]",3879648,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,42,Udinese,230,['042b1ae2-54aa-4e84-8919-23ee39fe06b0'],0,,,,,,,,,,,,,,,,,,,Udinese,230,00:20:00.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ba4ae38-441d-4e9d-bd80-4d8afd1f2e66,820,,"[38.2, 18.0]",3879648,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,44,Inter Milan,238,['eaba3556-7678-41e0-a9fe-0c7d27ec1dd6'],36,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:36.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80f268dc-9d84-497e-9327-176ba5510c84,823,,"[64.1, 14.3]",3879648,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stevan Jovetić,3434.0,Left Center Forward,44,Inter Milan,238,"['a0d687f4-b78f-44c6-a760-4a439b77f0c1', 'f907f64a-6c05-4293-aca0-962b8cb10397']",39,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:39.437,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0df30bd8-9f82-4daf-8f2c-24cb8b123b32,826,,"[52.0, 2.8]",3879648,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alex Nicolao Telles,11183.0,Left Back,44,Inter Milan,238,['10a0c458-e74f-4349-986b-46978346676d'],41,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:41.775,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6908be9b-f047-411d-9834-01549a731bed,830,,"[71.8, 66.9]",3879648,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cyril Théréau,8272.0,Right Center Forward,44,Inter Milan,238,['9fa93c2d-5ecd-40e4-9c0f-d8a1aca7b841'],42,,,,,,,,,,,,,,,,,,,Udinese,230,00:21:42.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d72b6cf-a942-4565-bc74-48235c8c73a7,833,,"[64.9, 16.7]",3879648,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adem Ljajić,5587.0,Left Midfield,44,Inter Milan,238,['800290d5-a423-4554-82b4-8df28a1fed08'],45,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:45.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833171d4-1958-42c2-8935-ea08f599db4f,837,,"[38.9, 61.7]",3879648,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maurizio Domizzi,386654.0,Center Back,44,Inter Milan,238,['35aaf4ad-c8d4-47d9-863b-777cf6632eca'],48,,,,,,,,,,,,,,,,,,,Udinese,230,00:21:48.645,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfe2dbf6-39c0-4660-8fc5-750ba36f8a5c,839,,"[56.1, 60.0]",3879648,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Molla Wagué,3577.0,Right Center Back,44,Inter Milan,238,['835e4b6e-773c-4844-82db-a2a2d6c397f4'],50,,,,,,,,,,,,,,,,,,,Udinese,230,00:21:50.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e09b0c7-3ea5-48f9-ab59-a447d721ba92,842,,"[63.0, 8.6]",3879648,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alex Nicolao Telles,11183.0,Left Back,44,Inter Milan,238,['05f3a6c5-b868-47da-a799-44d089fa875d'],52,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:52.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6344119-c2c1-464c-85e1-d5799a3504ba,849,,"[75.5, 77.6]",3879648,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyril Théréau,8272.0,Right Center Forward,45,Udinese,230,['cc513f92-cb63-4678-a313-756ea5cfcb27'],57,,,,,,,,,,,,,,,,,,,Udinese,230,00:21:57.418,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,594cc067-5be5-4aeb-b119-73eb824ffd6e,855,,"[93.4, 47.7]",3879648,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Di Natale,19846.0,Left Center Forward,45,Udinese,230,['992732cc-d33e-4178-a768-55b62e22fc87'],4,,,,,,,,,,,,,,,,,,,Udinese,230,00:22:04.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67ad3f13-9377-4280-85c3-e2b9c2e29e26,858,,"[27.0, 60.4]",3879648,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Martín Montoya Torralbo,6593.0,Right Back,46,Inter Milan,238,['2186d8c0-4aef-4d42-9f08-6330fd2e00f8'],6,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:06.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a9e969d-5c16-4440-b468-c6a68fe769f2,860,,"[24.7, 50.9]",3879648,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,João Miranda de Souza Filho,5551.0,Right Center Back,46,Inter Milan,238,['150d4e01-070a-47a5-a8b4-c0da687ec10d'],8,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:08.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a8c5c83-1da6-49af-8889-ac7665e0f4bb,863,,"[43.1, 28.9]",3879648,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,46,Inter Milan,238,"['46d1cb52-e21a-44a0-88c0-2674239aaa5e', 'c9914860-4314-454d-a9c0-3c2aae5050d1']",10,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:10.890,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,57da14f9-692d-4e81-bd3d-070b43d172d0,865,,"[74.8, 67.9]",3879648,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mauro Emanuel Icardi Rivero,6987.0,Right Center Forward,46,Inter Milan,238,['379cfc5b-20e7-4c2e-a238-2c0fbb3f0d44'],13,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:13.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c025351c-990f-43a8-b4e3-abfd0b4b1ada,867,,"[34.8, 34.3]",3879648,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maurizio Domizzi,386654.0,Center Back,47,Udinese,230,['8d0e5469-6def-4b70-b37b-251bc5576761'],14,,,,,,,,,,,,,,,,,,,Udinese,230,00:22:14.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b428f7c0-f775-417c-a407-b52f1bc1a772,871,,"[50.2, 26.3]",3879648,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,47,Udinese,230,"['401608b8-1ba6-4ca8-8397-1dac98910be3', '6d4c6a1c-a327-4fe0-a3a1-a48b06b10970']",17,,,,,,,,,,,,,,,,,,,Udinese,230,00:22:17.108,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdff7c26-c5b0-4b51-8f1d-a13ec71952eb,874,,"[32.8, 33.7]",3879648,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maurizio Domizzi,386654.0,Center Back,47,Udinese,230,['5c9875e0-514f-40de-8651-16e6a07f9054'],18,,,,,,,,,,,,,,,,,,,Udinese,230,00:22:18.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d34d5b5-6b8c-4a1f-bfb7-76acccd14f83,883,,"[59.0, 43.2]",3879648,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antonio Di Natale,19846.0,Left Center Forward,48,Udinese,230,['ec0f386b-8dc1-440e-9a6e-415d92474a1e'],20,,,,,,,,,,,,,,,,,,,Udinese,230,00:23:20.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dfacb4a-cc78-4368-b46f-05be55825258,885,,"[45.9, 43.2]",3879648,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francesco Lodi,40367.0,Center Defensive Midfield,48,Udinese,230,['5bbc2434-1b4e-45b9-bc8c-447fc4c4df67'],21,,,,,,,,,,,,,,,,,,,Udinese,230,00:23:21.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a771da41-11b7-4a5d-aabe-a3e7e8f7dc8b,889,,"[99.9, 77.5]",3879648,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Silvan Widmer,7796.0,Right Wing Back,48,Udinese,230,['4de8cc60-71f0-476b-8df6-1eaa990a4db0'],27,,,,,,,,,,,,,,,,,,,Udinese,230,00:23:27.503,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6baa0040-fe92-4460-ac16-183eb68b1caf,893,,"[111.7, 38.3]",3879648,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antonio Di Natale,19846.0,Left Center Forward,48,Udinese,230,['41584994-1b8f-4026-9d9d-09bd9527d508'],32,,,,,,,,,,,,,,,,,,,Udinese,230,00:23:32.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9124b19-9fc2-479f-bc4a-8b36bd00b417,896,,"[100.2, 77.5]",3879648,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cyril Théréau,8272.0,Right Center Forward,48,Udinese,230,['bc87128b-c781-4bc2-8574-112686e67a46'],35,,,,,,,,,,,,,,,,,,,Udinese,230,00:23:35.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f700a46e-a8a3-48cc-8604-e0625e5d2183,900,,"[85.7, 30.0]",3879648,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,48,Udinese,230,['dce28655-6951-4540-b6de-77a81e1d135f'],43,,,,,,,,,,,,,,,,,,,Udinese,230,00:23:43.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d0ab17e-d91d-4f56-bf4d-b14661325400,904,,"[99.6, 10.9]",3879648,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Edenílson Andrade dos Santos,25116.0,Left Wing Back,48,Udinese,230,"['0da0a3bf-5590-4e1c-a6c1-04ef1595cbdd', '1ccb1bbc-30fd-40f2-9dc3-08425e3d468d']",45,,,,,,,,,,,,,,,,,,,Udinese,230,00:23:45.961,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3a4b4fd-5fe3-4846-9978-10da7a695f87,907,,"[90.5, 7.4]",3879648,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,48,Udinese,230,['d8e696e4-82fd-4d9d-a146-6e2e6d039d3a'],49,,,,,,,,,,,,,,,,,,,Udinese,230,00:23:49.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06b5a328-b1ad-4792-9b2e-e142c83bad54,916,,"[49.3, 47.8]",3879648,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,48,Udinese,230,['672b80df-2f41-40a2-b2f3-1af8d4ed7346'],58,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:58.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578108d5-8de7-49a1-acfe-c15b2f57bf66,925,,"[79.3, 34.3]",3879648,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,49,Udinese,230,['0e1d73fc-433d-4dd9-99ac-00467be27af8'],12,,,,,,,,,,,,,,,,,,,Udinese,230,00:24:12.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d709cc1a-7b5c-4c44-9c7b-f2fc8b6a04a6,927,,"[83.6, 8.0]",3879648,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edenílson Andrade dos Santos,25116.0,Left Wing Back,49,Udinese,230,['13719043-5cb2-422a-b36d-353bbf0a062f'],19,,,,,,,,,,,,,,,,,,,Udinese,230,00:24:19.282,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a8c0597-caee-4263-9d75-0d6e576820b6,929,,"[110.3, 40.3]",3879648,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cyril Théréau,8272.0,Right Center Forward,49,Udinese,230,['b121556c-8aff-4ceb-9ba9-239aabf4c2ee'],23,,,,,,,,,,,,,,,,,,,Udinese,230,00:24:23.997,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,89048b16-df53-4d0a-bfe2-aa57622222e6,932,,"[77.3, 38.0]",3879648,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesco Lodi,40367.0,Center Defensive Midfield,49,Udinese,230,['47dca845-49fe-4513-bfc2-99a54bc66bc3'],28,,,,,,,,,,,,,,,,,,,Udinese,230,00:24:28.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf6b5408-061e-4de0-ab0e-d524c33b0527,935,,"[43.3, 52.4]",3879648,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stevan Jovetić,3434.0,Left Center Forward,50,Inter Milan,238,['10d420ad-ef7d-4308-9883-2f6c90befdea'],30,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:24:30.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742486d-63b6-4cb6-a6bd-80721053ba40,938,,"[37.0, 63.8]",3879648,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,50,Inter Milan,238,['9db83616-e102-4f65-8f20-9c1600d293dd'],31,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:24:31.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82247141-1610-4347-a0c9-20a224a3928a,941,,"[50.4, 63.6]",3879648,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stevan Jovetić,3434.0,Left Center Forward,50,Inter Milan,238,['42617029-76a7-4264-83b3-1b3fdef7d228'],33,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:24:33.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e9e923b-0d28-4e27-a1c1-d9c47896a333,944,,"[51.9, 72.4]",3879648,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,50,Inter Milan,238,['02d43701-e31e-43dc-b825-09bdd310036b'],36,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:24:36.019,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2fbbbba-49cf-4e0c-a9c3-b176245e995f,949,,"[94.5, 61.0]",3879648,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stevan Jovetić,3434.0,Left Center Forward,51,Inter Milan,238,['93febdb7-06e5-476f-b344-d3e824615d51'],16,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:25:16.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91801414-a10a-4167-8f3e-9824ebb40c96,951,,"[75.1, 54.9]",3879648,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio Di Natale,19846.0,Left Center Forward,52,Udinese,230,['415e7099-2331-47d9-87a6-0026ec0474fb'],40,,,,,,,,,,,,,,,,,,,Udinese,230,00:25:40.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44745f66-1711-43de-939b-5e5093d42398,953,,"[75.4, 75.2]",3879648,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Rolando Iturra Urrutia,6743.0,Right Center Midfield,52,Udinese,230,['3313ebc0-6d57-4662-8d07-d4f7fdf56307'],41,,,,,,,,,,,,,,,,,,,Udinese,230,00:25:41.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2aecb87f-513e-4fa6-92be-0ffbe601323a,956,,"[101.9, 68.9]",3879648,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Silvan Widmer,7796.0,Right Wing Back,52,Udinese,230,"['8171aaad-ebaa-4996-bd0e-a8107ae5eb1c', '9d4d4375-66a5-47c8-beb5-1c0600302cac']",43,,,,,,,,,,,,,,,,,,,Udinese,230,00:25:43.943,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88ee48fc-efeb-4552-a4c7-94b23120e6c6,966,,"[95.4, 76.6]",3879648,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Molla Wagué,3577.0,Right Center Back,53,Udinese,230,['f6db2fbd-f50a-4b07-8dd7-e0953350ae3f'],55,,,,,,,,,,,,,,,,,,,Udinese,230,00:25:55.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da585a05-7bac-4be0-9d75-746e65cfa65e,974,,"[76.5, 56.4]",3879648,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Perišić,5474.0,Right Midfield,54,Inter Milan,238,['5bde1081-d62e-4b0d-821d-4c2d2dc5b62a'],38,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:26:38.399,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,73323ad2-ce72-4030-97a4-11289e973312,976,,"[91.3, 55.2]",3879648,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stevan Jovetić,3434.0,Left Center Forward,54,Inter Milan,238,['7f2ec2ba-4c07-4b53-ad8b-41a14d77f547'],39,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:26:39.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01ef863c-8708-4d27-8db0-5ddff4eb38ff,980,,"[53.4, 3.1]",3879648,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cyril Théréau,8272.0,Right Center Forward,54,Inter Milan,238,['80974f28-a402-400a-b1d5-67da744f1ebf'],42,,,,,,,,,,,,,,,,,,,Udinese,230,00:26:42.509,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f17962e1-cc35-4f59-8f9d-ce15dc195780,983,,"[61.3, 10.3]",3879648,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edenílson Andrade dos Santos,25116.0,Left Wing Back,54,Inter Milan,238,['8fd3bdc0-6123-45ff-ae3c-482a01ac87b3'],43,,,,,,,,,,,,,,,,,,,Udinese,230,00:26:43.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9e9bf18-fd4a-4e9c-8e00-6f721ffb4272,987,,"[49.3, 71.2]",3879648,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Miranda de Souza Filho,5551.0,Right Center Back,54,Inter Milan,238,['fd65d3c8-f229-4483-87ec-040943b0f1bc'],47,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:26:47.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68fb7a00-72d2-4194-b938-cf17273dff02,991,,"[51.0, 5.2]",3879648,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,54,Inter Milan,238,['e750818e-3334-4029-8f63-6486f85d5a33'],53,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:26:53.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38c3fc47-109a-45d4-a32a-2a3bef1db26b,994,,"[71.0, 3.8]",3879648,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adem Ljajić,5587.0,Left Midfield,54,Inter Milan,238,['440b4a5c-a5a0-44ae-9a66-3fa8e00f320d'],57,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:26:57.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40c19c3d-5587-437c-bc6a-c5e3dafb8071,998,,"[58.8, 2.6]",3879648,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,54,Inter Milan,238,['fccdb1bc-8545-4d91-b584-acd73d384a48'],58,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:26:58.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273d356b-e2e4-4eee-b64a-617777119a74,1001,,"[63.1, 10.9]",3879648,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adem Ljajić,5587.0,Left Midfield,54,Inter Milan,238,['b3cfb1f3-ea45-4b0a-a21c-520395ab6de5'],1,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:01.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4f8462f-6b06-44d4-90ce-4fd041e84b96,1005,,"[72.5, 2.1]",3879648,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,54,Inter Milan,238,"['ecd452cc-7f09-45bd-a1dc-cf9e179a08fe', 'f2ebe8a2-e786-4bc4-b864-683a5a823d5f']",2,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:02.637,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324a4e30-6f12-4d26-b255-25281fc8b142,1008,,"[89.6, 6.9]",3879648,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stevan Jovetić,3434.0,Left Center Forward,54,Inter Milan,238,['2f92397a-6f3c-44ea-b78e-b644bfaee59a'],7,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:07.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f296cde-ca17-4b9a-a716-b16ad3240b0c,1011,,"[85.9, 8.0]",3879648,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adem Ljajić,5587.0,Left Midfield,54,Inter Milan,238,['c93174b7-13ef-4f7e-bb76-0a1a6cce7d0c'],8,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:08.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4705d19-33e0-4947-b08b-53e10dcd146c,1014,,"[77.6, 19.5]",3879648,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,54,Inter Milan,238,['6772d514-0f07-4192-8bda-47a4752a2828'],11,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:11.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0debe444-a4d4-4d6a-aeaf-8a6f5f2239fe,1017,,"[89.6, 66.1]",3879648,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,54,Inter Milan,238,['94ab8cb9-54ad-46ea-a03f-76703750c87a'],13,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:13.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea9e9bbf-1a4f-4c6e-8103-4ede555f2501,1019,,"[82.2, 56.1]",3879648,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fredy Alejandro Guarín Vásquez,32807.0,Right Defensive Midfield,54,Inter Milan,238,['33c4bc78-319f-4a20-a51b-aaff81ecdc56'],15,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:15.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05817e53-14f5-4157-be9a-ef07d84473bd,1023,,"[95.6, 48.0]",3879648,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stevan Jovetić,3434.0,Left Center Forward,54,Inter Milan,238,"['cf4c0d8e-8244-435d-b9e1-74d988011943', 'f0f7e22b-6288-41f0-a296-ee82ad755916']",16,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:16.632,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34108a2b-870a-4582-bc05-f1ec1a256407,1026,,"[97.1, 58.7]",3879648,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mauro Emanuel Icardi Rivero,6987.0,Right Center Forward,54,Inter Milan,238,['989c0021-6ad6-472f-adce-f3e67dc1aed0'],17,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:17.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9ca0aab-19c8-4248-b6a1-cffcb2ad4f75,1030,,"[97.1, 44.4]",3879648,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stevan Jovetić,3434.0,Left Center Forward,54,Inter Milan,238,['04dd0214-5a94-4801-85da-b186aa369ae8'],21,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:21.003,Ball Receipt*,
