ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[35.0, 47.2]",,,,,,,,,,,,0.15561,,,,,,,,,,,,,,dd1629dd-e0d4-4048-91c7-5245c9a7c0b0,2547,,"[29.6, 49.5]",3775544,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,170,Aston Villa,2647,"['092eb874-ee0f-4d26-b8d9-0b70e781589f', 'aed349ae-27c2-47aa-88d8-ac65557fa6f7', 'f3d81767-471f-4f01-98cf-dbafaef6d7c4']",15,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:31:15.572,Carry,True
,,,,,,"[35.3, 43.2]",,,,,,,,,,,,0.565998,,,,,,,,,,,,,,9493f310-ec0f-46d9-b2c8-127dde7e41ce,2550,,"[35.0, 47.2]",3775544,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,170,Aston Villa,2647,"['092eb874-ee0f-4d26-b8d9-0b70e781589f', 'aed349ae-27c2-47aa-88d8-ac65557fa6f7', 'efb731b5-1acd-4bb7-a1e1-aad327120a8a']",15,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:31:15.727,Carry,True
,,,,,,"[46.0, 41.2]",,,,,,,,,,,,3.164424,,,,,,,,,,,,,,4a1480e1-31f6-48e1-b2e9-aa2bc4403966,2552,,"[35.3, 43.2]",3775544,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Center Attacking Midfield,170,Aston Villa,2647,"['3fa775ee-f22a-4181-a152-123a914cd8ed', 'b5a14d01-1fa5-4a62-a72e-3a118fff1aeb', 'efb731b5-1acd-4bb7-a1e1-aad327120a8a']",16,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:31:16.293,Carry,True
,,,,,,"[69.3, 38.6]",,,,,,,,,,,,3.071757,,,,,,,,,,,,,,6faa3a45-08f3-4ed4-96f8-7c3d1c006cf5,2556,,"[50.8, 37.5]",3775544,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,170,Aston Villa,2647,"['1872ac8c-5a68-49ad-9c66-95ec004f70ec', '6d1123a5-f8da-424b-bc46-e4e7952f8383', 'fef2bba2-ac5d-4de0-9ed9-e677ccc62f68']",20,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:31:20.885,Carry,True
,,,,,,"[69.8, 40.0]",,,,,,,,,,,,1.032764,,,,,,,,,,,,,,24476621-fd82-423e-80a2-72920b7d8c20,2560,,"[69.3, 38.6]",3775544,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,170,Aston Villa,2647,"['367fa5a4-3484-40ba-84bb-bb341345f569', 'c7e3108d-c9f4-43eb-8c28-5de00ac0d96e', 'fef2bba2-ac5d-4de0-9ed9-e677ccc62f68']",23,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:31:23.957,Carry,True
,,,,,,"[117.4, 61.3]",,,,,,,,,,,,4.068947,,,,,,,,,,,,,,fc293041-5ea9-41c5-8e41-fbcd823e36fd,2563,,"[99.5, 65.7]",3775544,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stine Larsen,10102.0,Right Center Forward,170,Aston Villa,2647,"['aa7f6e37-0329-4d80-a85c-869cc6a871c6', 'b8435a6b-0b40-416a-bf1b-af23d8b94ff8', 'd6b64054-6b24-4a4b-86f8-d35e4e7cb707']",27,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:31:27.681,Carry,True
,,,,,,"[98.1, 30.9]",,,,,,,,,,,,0.355732,,,,,,,,,,,,,,e5d037ea-8cfb-42a9-9303-cae58eabffdf,2571,,"[96.4, 31.1]",3775544,77,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Olivia McLoughlin,77717.0,Left Defensive Midfield,171,Aston Villa,2647,"['5ecdf996-d8a6-4482-acde-e6f4807124ef', '74d3ad37-9ea6-4638-94fd-d5d915d89c49']",10,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:32:10.620,Carry,
,,,,,,"[76.2, 61.7]",,,,,,,,,,,,1.578572,,,,,,,,,,,,,,d89630d8-f78b-4fec-a488-84447459bf38,2576,,"[75.7, 61.7]",3775544,77,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Elisha N''Dow,46534.0,Right Center Back,171,Aston Villa,2647,"['039a8627-414a-4a47-be2e-32f0c0464d6b', 'a8a9a7e9-c131-4471-9c9f-eaa93a01a453']",15,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:32:15.376,Carry,
,,,,,,"[11.0, 39.3]",,,,,,,,,,,,4.099539,,,,,,,,,,,,,,0cd2b038-6780-46ef-9500-23740bc4011f,2579,,"[6.4, 37.5]",3775544,77,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mackenzie Arnold,42787.0,Goalkeeper,172,West Ham United LFC,972,"['3f6239f6-3473-4c78-91e9-5e03f89d28ed', '9a6b0faf-c33b-4447-8605-d5cdcaed378d']",19,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:19.551,Carry,
,,,,,,"[32.1, 72.3]",,,,,,,,,,,,1.438903,,,,,,,,,,,,,,cfc7a93b-872c-410d-89b1-a06e728981be,2582,,"[25.7, 62.3]",3775544,77,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emily Louise van Egmond,5076.0,Center Attacking Midfield,172,West Ham United LFC,972,"['7768b49d-97b6-4d21-9fa4-b19411f0599a', 'a9b717fa-5015-41b2-903c-c4d3ef4a8dae']",26,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:26.132,Carry,
,,,,,,"[47.6, 60.3]",,,,,,,,,,,,1.518713,,,,,,,,,,,,,,6fb3e42e-4b6a-4cea-a672-fd5d42bde8a8,2585,,"[47.1, 59.7]",3775544,77,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kenza Dali,15421.0,Right Center Midfield,172,West Ham United LFC,972,"['026e7285-5a4e-4a75-bcd2-96aa97558aa6', 'd0beb406-b10c-48d4-9df9-a3d4d80d01c9']",28,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:28.871,Carry,
,,,,,,"[106.4, 25.7]",,,,,,,,,,,,2.36856,,,,,,,,,,,,,,a4e9149e-f15f-4d0e-b996-abb13f26d4f6,2588,,"[87.4, 15.6]",3775544,77,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mayumi Pacheco,15724.0,Left Wing Back,172,West Ham United LFC,972,"['429285a9-c131-4b50-8646-b20e44615cda', 'b8f6d055-f006-4cd1-ac74-6e0947aa7d99', 'fc1c09ea-c2b9-413f-b692-ed2755487497']",35,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:35.104,Carry,True
,,,,,,"[85.7, 39.8]",,,,,,,,,,,,0.734746,,,,,,,,,,,,,,2143dc9c-c2ab-4978-b368-04bb2c5527e0,2594,,"[85.7, 39.5]",3775544,77,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,172,West Ham United LFC,972,"['14c0f636-0b16-4737-a199-c3eb3198f04b', 'b53b210f-e764-4fb4-a2cf-7f8a7547d2b7']",41,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:41.270,Carry,
,,,,,,"[88.8, 71.2]",,,,,,,,,,,,0.644274,,,,,,,,,,,,,,737132a4-cf6b-4faa-b497-90880c59c5c3,2597,,"[88.8, 71.2]",3775544,77,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emily Louise van Egmond,5076.0,Center Attacking Midfield,172,West Ham United LFC,972,"['6865eca8-355c-4f56-9fbe-59eb56e21c43', 'ec3f6b13-7d43-4dce-8de6-6568e84a9ba4']",44,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:44.373,Carry,
,,,,,,"[100.0, 53.6]",,,,,,,,,,,,2.886221,,,,,,,,,,,,,,7decc6d7-ff72-4e0d-9951-27638fd08ef9,2600,,"[94.3, 59.7]",3775544,77,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Cecilie Redisch Kvamme,31553.0,Right Wing Back,172,West Ham United LFC,972,"['2c690b1f-f57c-4f46-b875-ad93a2d72420', '3cc127dc-8baa-417d-8290-0fb05f8beaa0', 'a94d403c-7706-4d52-9c4a-f0dde53e92b2']",46,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:46.076,Carry,True
,,,,,,"[5.5, 10.7]",,,,,,,,,,,,1.453465,,,,,,,,,,,,,,f0d4d225-207a-4919-8764-dcdca62effed,2639,,"[9.6, 15.6]",3775544,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hawa Cissoko,31157.0,Left Center Back,176,West Ham United LFC,972,"['75fe12a5-c17b-44c8-97cb-97c29daf91e3', 'cdf032de-ec30-4b09-83b4-87c388e6ccf1', 'ddc983e2-2efb-4464-9065-7eba59336980']",3,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:03.456,Carry,True
,,,,,,"[117.4, 73.7]",,,,,,,,,,,,3.700926,,,,,,,,,,,,,,ae02c116-1404-46cf-b43c-7f44a9eee41a,2643,,"[114.6, 69.4]",3775544,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stine Larsen,10102.0,Right Center Forward,177,Aston Villa,2647,"['4b29a2d7-d01c-48f8-8714-8b58179c7b1a', '66f1f361-2597-4b73-85d3-752fc3085536', '7a244ab6-f2b1-4d08-9597-a5364fa3eb50']",4,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:35:04.910,Carry,True
,,,,,,"[33.2, 62.0]",,,,,,,,,,,,1.421571,,,,,,,,,,,,,,408ca80e-90c6-4968-91c7-d7fd9b9a95b8,2654,,"[16.2, 55.6]",3775544,81,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gilly Louise Scarlett Flaherty,18151.0,Center Back,179,West Ham United LFC,972,"['0192f8b7-5bd5-471e-8559-167961720738', '56dcda61-62ff-4c43-9ca0-a714846088a8', '9d892348-8f39-4ae0-b94c-066f1ef670c0']",9,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:09.799,Carry,True
,,,,,,"[54.0, 72.7]",,,,,,,,,,,,0.823239,,,,,,,,,,,,,,39a22193-4eae-4c8c-9327-13965ff1816b,2662,,"[54.3, 72.7]",3775544,81,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cecilie Redisch Kvamme,31553.0,Right Wing Back,179,West Ham United LFC,972,"['859be179-32d2-4595-b90b-cbb60a460c24', 'c00cdf7f-f444-42ef-b0df-1d9e826176f0']",16,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:16.384,Carry,
,,,,,,"[57.4, 62.5]",,,,,,,,,,,,1.554481,,,,,,,,,,,,,,f6099e9e-9c43-4359-ba34-b9b3888f4a5d,2665,,"[57.1, 59.1]",3775544,81,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kenza Dali,15421.0,Right Center Midfield,179,West Ham United LFC,972,"['1735e1b3-98bf-4ec0-ab53-76f321f9e8d4', '56094e40-f429-4cb8-88a9-2b05931187d0', 'a3da86bf-44f4-4b51-a34a-de60cae65cc4']",18,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:18.123,Carry,True
,,,,,,"[66.6, 56.0]",,,,,,,,,,,,0.702467,,,,,,,,,,,,,,cde69c2d-e1cc-4c57-98f7-e5f49681aa92,2675,,"[66.3, 56.0]",3775544,81,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,179,West Ham United LFC,972,"['883bbb36-6555-443b-a17b-43d0aa05ba1f', '9f519457-bcd7-4278-bebc-b5a201ca674c', 'df2060b8-109c-4393-b9ab-abb43e1bdc86']",24,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:36:24.355,Carry,True
,,,,,,"[72.7, 24.8]",,,,,,,,,,,,3.667101,,,,,,,,,,,,,,27c14573-b605-4015-a5fb-5e4f2199bdea,2679,,"[58.3, 25.3]",3775544,81,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chloe Arthur,10193.0,Right Defensive Midfield,179,West Ham United LFC,972,"['6eb59fcc-7412-4091-9900-0d8908e54c86', 'c680f56c-99db-4b2b-8d23-e443a560325f']",25,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:25.687,Carry,
,,,,,,"[117.7, 25.6]",,,,,,,,,,,,4.223644,,,,,,,,,,,,,,dffa2335-c770-4e18-9fa7-9663808221d0,2682,,"[95.5, 22.1]",3775544,81,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stine Larsen,10102.0,Right Center Forward,179,West Ham United LFC,972,"['7e2a02f9-7c58-43a9-a3b1-3a829f1db402', '800ead8e-2bb2-4099-a18d-511a1b62267c', 'aa9ae404-ab5d-4672-9ad4-7ea8a8610a94']",31,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:31.609,Carry,True
,,,,,,"[10.5, 37.2]",,,,,,,,,,,,4.293545,,,,,,,,,,,,,,76561807-4591-4891-a28c-c278d2d29f7d,2690,,"[1.0, 39.5]",3775544,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mackenzie Arnold,42787.0,Goalkeeper,181,West Ham United LFC,972,"['51ee9431-fd37-48dd-a8c8-912ee1b6a6c8', '5bf211c2-0b25-4126-8af7-3341ad390f54']",17,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:37:17.571,Carry,
,,,,,,"[36.9, 4.4]",,,,,,,,,,,,2.625975,,,,,,,,,,,,,,ef7a237d-6b22-423e-9813-6c0d2ad16677,2693,,"[27.7, 4.4]",3775544,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Louise van Egmond,5076.0,Center Attacking Midfield,181,West Ham United LFC,972,"['a844d821-b131-4afe-9372-eacceb9d37a2', 'c6da3ec4-40c5-44b4-8113-fc159fe35fed']",25,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:37:25.218,Carry,
,,,,,,"[113.9, 4.7]",,,,,,,,,,,,2.394896,,,,,,,,,,,,,,5f55665f-d334-4d39-88fb-db0f7b81321d,2701,,"[99.2, 1.2]",3775544,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Wing Back,181,West Ham United LFC,972,"['ea13fc3e-933c-4b8b-9723-a8633f59fa9e', 'efaa0712-84d8-426a-90e1-f78688948f85', 'fca25ba1-5c4d-4a76-a809-d081e962cd1f']",35,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:37:35.210,Carry,True
,,,,,,"[13.9, 42.9]",,,,,,,,,,,,2.590758,,,,,,,,,,,,,,6b223cb7-7698-4bf6-95eb-039d0339f230,2706,,"[4.4, 42.6]",3775544,82,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lisa Weiß,38317.0,Goalkeeper,182,Aston Villa,2647,"['3806583c-c7a2-403c-b73d-275d6cd4cfc3', '96df4700-4d93-4609-a624-4f9967906b56']",39,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:39.489,Carry,
,,,,,,"[62.3, 33.1]",,,,,,,,,,,,2.491099,,,,,,,,,,,,,,f4fa854e-5f35-4cf5-8412-3093ec054fba,2710,,"[54.8, 38.0]",3775544,82,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Freya Gregory,33010.0,Left Center Forward,182,Aston Villa,2647,"['2ab69b30-ae9f-40be-992d-47b696fa84fb', 'bf4063f5-61b0-4fc0-8feb-665d0402ded9', 'f6f1c45f-0c9b-4d2b-8771-041d3932d66a']",44,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:44.900,Carry,True
,,,,,,"[66.5, 39.5]",,,,,,,,,,,,0.805877,,,,,,,,,,,,,,0f8a6121-ef7f-40a7-b3f8-62d38bc8ff53,2714,,"[65.5, 40.0]",3775544,82,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Stine Larsen,10102.0,Right Center Forward,182,Aston Villa,2647,"['33253c2a-9e25-425f-b523-010ad35245b2', 'e9f77817-7fe2-4e0c-b607-36278ef75d59']",49,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:49.380,Carry,
,,,,,,"[97.2, 29.4]",,,,,,,,,,,,3.985447,,,,,,,,,,,,,,5ea59b79-5ba3-4725-a04a-cf04db736559,2717,,"[76.2, 16.1]",3775544,82,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emily Syme,15716.0,Center Attacking Midfield,182,Aston Villa,2647,"['c1e01a72-dfb2-4d2c-b48e-25b1be8977e0', 'd79b9d78-13cd-4042-aa90-f44cf5c001fc']",52,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:52.154,Carry,
,,,,,,"[32.1, 19.4]",,,,,,,,,,,,3.615195,,,,,,,,,,,,,,c4ee713b-c21c-435c-a335-2c30727d08db,2722,,"[32.9, 17.9]",3775544,83,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emily Louise van Egmond,5076.0,Center Attacking Midfield,184,West Ham United LFC,972,"['7865e4ef-4957-47c4-87d6-6fb0f989fb37', 'a197f89d-0f34-4957-a4f5-61bfd404d54a']",5,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:05.272,Carry,
,,,,,,"[47.4, 53.3]",,,,,,,,,,,,3.75268,,,,,,,,,,,,,,5a360e55-a8d9-4e8a-a7ff-6fbdcc6d8292,2725,,"[37.6, 56.0]",3775544,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Center Back,185,West Ham United LFC,972,"['1ab6ddd1-d91b-4bc4-9fa0-9c5cdf8d78fa', '483943f2-5104-4270-ad40-b65f62ca447f']",11,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:11.095,Carry,
,,,,,,"[15.7, 50.7]",,,,,,,,,,,,8.572991,,,,,,,,,,,,,,b2ab5397-cca3-45ff-a25b-4f46e5f2809a,2729,,"[14.6, 46.7]",3775544,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Weiß,38317.0,Goalkeeper,186,West Ham United LFC,972,"['290b8699-323f-47ec-a313-da66ca4cd64c', 'da5bf48b-578a-4942-b171-c11fbde0b7db']",19,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:38:19.153,Carry,
,,,,,,"[26.9, 47.0]",,,,,,,,,,,,23.95448,,,,,,,,,,,,,,3bb205a8-6ba3-47d1-a05d-400bfbc1cac2,2732,,"[14.5, 41.5]",3775544,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mackenzie Arnold,42787.0,Goalkeeper,186,West Ham United LFC,972,"['bbf16c0b-a90b-4cf0-a233-8b15e111f6a9', 'fad6dcc8-038d-44c2-b476-65f1d44b5327']",35,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:35.649,Carry,
,,,,,,"[32.1, 4.0]",,,,,,,,,,,,2.461193,,,,,,,,,,,,,,1a9a1034-5875-42fc-9c09-a05ebfc88cc2,2737,,"[40.1, 6.6]",3775544,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia McLoughlin,77717.0,Left Defensive Midfield,187,Aston Villa,2647,"['1000427d-321c-4344-b7b1-6ed24f4f8a27', '4a1bf2ab-4098-4b4b-bdeb-0979332ad8ab', 'd0f2c47b-4759-4b9a-accd-cdd33cca0893']",4,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:04.459,Carry,True
,,,,,,"[31.6, 14.4]",,,,,,,,,,,,0.572835,,,,,,,,,,,,,,0588ee78-4f9f-49b2-b322-0faa6213a078,2742,,"[33.0, 15.6]",3775544,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anita Amma Ankyewah Asante,4657.0,Center Back,187,Aston Villa,2647,"['45a44c2c-c4a2-4a12-986b-d6d1c7175f26', '842d1282-575a-4ac8-bb37-9392de682f67', 'b10874a1-57cf-4d3e-9835-306e9aa9c81d', 'bfd3a51e-14e2-4e52-93fe-d15d1c5ac126']",8,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:08.292,Carry,True
,,,,,,"[31.6, 14.4]",,,,,,,,,,,,1.0179,,,,,,,,,,,,,,12fdad32-b46c-4d27-b84c-8c7f119a6ac2,2745,,"[31.6, 14.4]",3775544,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anita Amma Ankyewah Asante,4657.0,Center Back,187,Aston Villa,2647,"['45a44c2c-c4a2-4a12-986b-d6d1c7175f26', '842d1282-575a-4ac8-bb37-9392de682f67', 'a06b85e2-895f-45c5-8818-b3c954cd5bc9']",8,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:08.865,Carry,True
,,,,,,"[31.6, 23.3]",,,,,,,,,,,,3.490868,,,,,,,,,,,,,,0e372fab-c5dd-4fbc-9a0a-3568d8ac8100,2748,,"[28.9, 23.0]",3775544,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,187,Aston Villa,2647,"['7a4bdc0a-4f91-4953-9382-9b416604ecde', 'd144b7fb-4e98-4a5d-8525-11ee82425154', 'f3d473c4-afcf-470b-b7c8-b9a934e144c7']",10,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:10.693,Carry,True
,,,,,,"[41.1, 48.1]",,,,,,,,,,,,0.038826,,,,,,,,,,,,,,8b84affa-d861-4693-870a-bd656e33b21c,2753,,"[45.6, 47.0]",3775544,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stine Larsen,10102.0,Right Center Forward,187,Aston Villa,2647,"['03d99e5b-a8ce-4546-8df6-045d88e4f89e', '28ae97aa-d7d5-4469-88a9-30885e1ea8f6', '5a9a1d00-a146-434d-9306-a09623d6b8fb']",15,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:15.774,Carry,True
,,,,,,"[81.3, 38.9]",,,,,,,,,,,,0.612738,,,,,,,,,,,,,,9696bcb8-0ee3-4e6a-98e5-72c730082aa9,2758,,"[84.8, 33.4]",3775544,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Center Midfield,188,West Ham United LFC,972,"['ba1d7c88-6072-4841-a5a4-011c4d3f82d3', 'ddac5683-58f0-4bc4-9ab9-aa2ecd3f2de3']",18,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:39:18.207,Carry,
,,,,,,"[12.9, 44.6]",,,,,,,,,,,,16.672531,,,,,,,,,,,,,,c3bd4bea-9b65-4fb2-b52b-67dfc49dabbf,2764,,"[1.2, 23.6]",3775544,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Weiß,38317.0,Goalkeeper,189,Aston Villa,2647,"['113c773c-8cff-4d3a-9184-8b2f37d82bf1', 'b0c93d42-1b92-4070-bc4c-b66cf562b13f', 'e45ddd47-25e0-4e30-8e83-d0613d4935ee']",23,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:23.904,Carry,True
,,,,,,"[84.9, 7.4]",,,,,,,,,,,,0.728746,,,,,,,,,,,,,,41980ab1-f350-487d-ac21-00c02cca10f1,2774,,"[86.9, 8.6]",3775544,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emily Syme,15716.0,Center Attacking Midfield,190,Aston Villa,2647,"['8ab908c4-5357-4cb1-9c95-db4b5f8c9679', '9a71fef4-1432-44b7-be4c-c2f070719923', 'a1e75678-0b70-447b-be10-bb00f98d3c33', 'a2b7e41f-fab6-4390-be12-b6527ba04cd9']",30,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:40:30.358,Carry,True
,,,,,,"[65.5, 62.5]",,,,,,,,,,,,4.881659,,,,,,,,,,,,,,bc12f2c3-f735-4a30-a808-afbb11615fa2,2783,,"[63.8, 50.4]",3775544,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Asmita Ale,46541.0,Right Wing Back,190,Aston Villa,2647,"['7cd72fdd-0214-47f6-9c1b-80793d7cf068', 'e952fb75-f972-4330-aae3-ab54f374de10', 'e9f834ae-aff8-45ca-ba74-13f855e30db7']",38,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:40:38.124,Carry,True
,,,,,,"[95.5, 77.2]",,,,,,,,,,,,2.493395,,,,,,,,,,,,,,819e6d44-a72d-4e0e-beff-5ce855ee014b,2795,,"[86.9, 71.7]",3775544,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Follis,15557.0,Right Defensive Midfield,190,Aston Villa,2647,"['1df92b64-a898-40e4-b96f-393fc34774d5', 'b015720c-c95e-4059-892e-96ff655907e3', 'cfbe27a9-ab4d-4b48-a19b-13d7d3156a15']",49,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:40:49.468,Carry,True
,,,,,,"[23.7, 2.9]",,,,,,,,,,,,2.432305,,,,,,,,,,,,,,5b2a72a8-9499-4f3c-9056-98b9f82b78a5,2799,,"[24.6, 2.9]",3775544,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hawa Cissoko,31157.0,Left Center Back,191,West Ham United LFC,972,"['8e91f5eb-e4bf-48b6-8601-997808395d4b', 'b0f161a3-670d-4a68-a956-1ae2c8e8e666']",51,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:51.961,Carry,
,,,,,,"[58.9, 12.1]",,,,,,,,,,,,2.533734,,,,,,,,,,,,,,44df3570-7a78-416a-a327-c56ba9633789,2805,,"[44.4, 2.4]",3775544,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Wing Back,191,West Ham United LFC,972,"['1089aac9-c32e-409c-a600-86825e93ee47', '2e83051a-54cb-466c-b886-5137f756683d', '8948f16f-8cf2-4684-b7b9-dd646e20132c']",57,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:57.453,Carry,True
,,,,,,"[93.5, 13.3]",,,,,,,,,,,,2.562752,,,,,,,,,,,,,,51972d79-5e60-4626-9c2f-e49be2e53f0b,2809,,"[78.2, 4.9]",3775544,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,191,West Ham United LFC,972,"['422fac0e-7594-4bae-b4ff-b75e36e34b7f', '4a2ed681-11c3-4d6e-a16c-16bd21d8c40b']",2,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:41:02.282,Carry,
