50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87cd7571-579e-4b1c-9975-331324fa855d,1290,,,"[90.4, 4.1]",3825875,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Center Forward,70,Real Sociedad,210,['8d68b596-3cae-4e2b-96a5-67f347c3fc43'],44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:44.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c009a0a6-64e8-4c8c-9fff-fcd578b283bc,1295,,,"[76.9, 68.2]",3825875,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roberto Soldado Rillo,26009.0,Right Center Forward,71,Villarreal,222,"['ba634308-9607-470f-8e2c-5d11b71303f9', 'ed3c4b01-58d3-4159-bd81-317482f831bc']",14,,,,,,,,,,,,,,,,,,Villarreal,222,00:33:14.592,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82186346-4197-4695-8f62-5c8c8c136f5a,1298,,,"[86.9, 59.0]",3825875,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cédric Bakambu,6862.0,Left Center Forward,71,Villarreal,222,['84dcb289-20ab-4b8d-a53c-86c8b7e76f6b'],16,,,,,,,,,,,,,,,,,,Villarreal,222,00:33:16.096,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e6fc063-2ccf-41b2-8389-f3a6d505ad01,1302,,,"[72.3, 10.6]",3825875,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Center Forward,72,Real Sociedad,210,['a41f6145-539c-4bf9-b7e2-7a99d59aae86'],19,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:19.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c4d8184-c701-452a-8d59-ef92efc9e3d7,1307,,,"[85.5, 10.9]",3825875,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,73,Real Sociedad,210,"['0d24beac-7313-4f1c-a8ea-58a2f60b00a2', '37848dcd-6d32-43e6-b162-91c0ed7ed391']",38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:38.724,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9051716-2c02-4896-b6dd-80274e0b9e50,1309,,,"[85.3, 3.2]",3825875,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,73,Real Sociedad,210,['affa3e8b-eca3-4723-9ffd-687cd230f786'],40,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:40.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51d684f5-c533-415d-a665-610d24d8af02,1313,,,"[93.5, 2.1]",3825875,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Center Forward,73,Real Sociedad,210,['2910a896-dc4b-4286-947e-aec15b74648c'],41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:41.252,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4c2a066-e6cd-428c-9474-f71e3e818aa6,1315,,,"[93.5, 9.9]",3825875,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Zurutuza Veillet,6669.0,Left Wing,73,Real Sociedad,210,['ccb96d1f-5231-496a-98d2-94923b236df1'],42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:42.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92787e49-ce79-4769-b35d-8ae2581d7057,1317,,,"[25.3, 75.0]",3825875,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,73,Real Sociedad,210,['9012d856-4d3c-4e09-b207-e1d10e9b86fc'],43,,,,,,,,,,,,,,,,,,Villarreal,222,00:33:43.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0379c42f-dea1-452d-a39a-6016c3c0a03a,1323,,,"[18.3, 28.8]",3825875,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerónimo Rulli,6694.0,Goalkeeper,73,Real Sociedad,210,['6dba215e-18cc-4b25-9753-f6e72a53fcd7'],50,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:50.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ffcd5f6-f366-4bfc-8a67-a3d90e1305c4,1326,,,"[51.4, 18.1]",3825875,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,73,Real Sociedad,210,['47369fde-18a8-4463-881d-cde4acefd4af'],58,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:58.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aa774b8-8866-4f17-9f20-3009a572cea8,1329,,,"[70.3, 3.1]",3825875,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,73,Real Sociedad,210,['7196bb39-855f-4436-bea5-cd4c59c7dcf3'],2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:02.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65c5480f-3c90-420e-8d22-f53f59291606,1336,,,"[63.5, 70.2]",3825875,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,73,Real Sociedad,210,['8d2974a2-c36e-4e4d-acd4-4b24877fb15e'],15,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:15.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836ed6ce-c0b2-4369-bae3-69fbab517e17,1339,,,"[47.3, 60.8]",3825875,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Center Back,73,Real Sociedad,210,['b2cbc3e2-cb66-4fe0-bfe7-2be1009f73d2'],18,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:18.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ee3bfdd-f9c4-463f-8aa4-93fcd183217c,1342,,,"[22.5, 37.3]",3825875,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerónimo Rulli,6694.0,Goalkeeper,73,Real Sociedad,210,['6187a755-8b2d-4c7d-ae11-d7bbcb3704f1'],22,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:22.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0091c0a0-d40a-4dd0-8988-afb67edbff42,1345,,,"[32.8, 34.4]",3825875,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,73,Real Sociedad,210,['5a0f1aae-1c94-4bf1-bf95-771bdc154f0f'],25,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:25.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24c060ca-8fe6-4407-bf24-7a5a2418ecdf,1348,,,"[66.8, 2.8]",3825875,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,73,Real Sociedad,210,['364a04c2-6cc9-4be3-9652-1f099c678d97'],29,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:29.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40662209-c7d5-45b5-a788-6e7252e73673,1350,,,"[74.6, 12.2]",3825875,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Zurutuza Veillet,6669.0,Left Wing,73,Real Sociedad,210,['063662e3-7dbe-44dc-853e-de6d739cfa79'],31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:31.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec940679-f43b-4d6d-a307-15eb05298763,1352,,,"[81.1, 5.0]",3825875,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,73,Real Sociedad,210,['dc426925-6069-4cbb-ab58-4d01e84b6380'],33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:33.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45ea41d4-c556-422d-8e4d-537cd20403e7,1356,,,"[71.0, 15.2]",3825875,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Antonio Reyes Rosales,16539.0,Center Defensive Midfield,73,Real Sociedad,210,['3fe86d41-e141-42f3-9bc2-ab9f3113c2f6'],37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:37.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f340cee7-0095-4051-b476-5b953d874e99,1359,,,"[89.9, 69.2]",3825875,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,73,Real Sociedad,210,['764e229e-8047-43dd-978c-40473fa8693e'],41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:41.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee8bf6b6-bdaf-4552-84f1-4876fd17824b,1372,,,"[23.1, 44.1]",3825875,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,74,Real Sociedad,210,['7a643519-278e-492b-a82f-32287e495a82'],30,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:30.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d57a755e-1f67-433b-9120-94ac1c8a9a44,1375,,,"[67.8, 8.5]",3825875,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Zurutuza Veillet,6669.0,Left Wing,74,Real Sociedad,210,['203b2384-3bcc-4ecc-8f9b-56213271b2e6'],46,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:46.626,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63bf8b88-a797-484a-abd1-236bcb1ed6c2,1378,,,"[87.2, 2.3]",3825875,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,74,Real Sociedad,210,['9676c7e4-ce35-4b52-9def-04a0a7ed42c9'],48,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:48.277,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52e85ad1-822e-436a-8011-fbc49fc6c94e,1380,,,"[71.5, 73.3]",3825875,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Bakambu,6862.0,Left Center Forward,75,Villarreal,222,['2193e9a6-5985-4555-8e7c-42652e49377f'],6,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:06.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1aa15752-826f-47bb-8d27-06cca280c960,1383,,,"[80.4, 68.9]",3825875,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,76,Villarreal,222,['e85148e7-2e7b-4f00-97d7-bbad8938ac17'],23,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:23.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2c5d470-4193-4f11-8e38-40af825930ab,1397,,,"[61.9, 64.9]",3825875,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,76,Villarreal,222,"['0b371675-bab2-48a5-b591-c23df8dd34be', 'abc347fd-fd4b-4bff-9ec9-4493186e5f7c']",37,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:37.801,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27e04c01-11e4-4ce6-803c-baaf08b55f5f,1401,,,"[88.6, 54.5]",3825875,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Castillejo Azuaga,6829.0,Right Midfield,76,Villarreal,222,['58281feb-cd0b-4874-8038-e71e29cdc9aa'],41,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:41.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b8618f7-4550-4ee8-ae00-3bdbff0fee0a,1417,,,"[59.2, 47.0]",3825875,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Right Midfield,78,Villarreal,222,"['3c7622e5-d879-4095-8fbc-dc0d7398844d', '3fbbc9db-121b-4e48-adf8-33914652c00d']",55,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:55.631,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cdbab68-b989-4611-a128-fe146a2e5029,1420,,,"[51.7, 58.7]",3825875,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Right Center Forward,78,Villarreal,222,['037627bf-bfbf-4335-84e5-4622319ee8ab'],56,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:56.828,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5924a724-b3c6-4fbd-861c-a9b599f18a87,1423,,,"[91.8, 29.8]",3825875,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Left Center Forward,78,Villarreal,222,['16abb09f-a424-464c-9b9a-addacd4ae31a'],59,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:59.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e784b621-9aca-44d6-b69e-828c4a92f6fc,1425,,,"[37.8, 29.4]",3825875,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,79,Real Sociedad,210,['cd9093b3-1f16-4e8f-9b57-3c33a5ca128f'],16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:16.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56f0ba4b-0733-4e24-a8f4-2cb91f0a2216,1427,,,"[37.8, 30.4]",3825875,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,79,Real Sociedad,210,['04d446d1-8d6f-40e2-9713-69e230ad229c'],18,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:18.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eabc224-8fd6-4840-a343-db88190966d2,1429,,,"[50.1, 11.3]",3825875,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,79,Real Sociedad,210,['1a1df3b8-6ba3-4b95-893c-bc87e3d63802'],21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:21.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee8eba98-04b5-4ca3-8da4-a811604ec129,1433,,,"[67.6, 12.5]",3825875,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Zurutuza Veillet,6669.0,Left Wing,79,Real Sociedad,210,"['51eb30bb-2181-4fcd-94d0-9438ab317575', '87b6bf61-8a9d-452a-9e4d-537ff572bdf3']",23,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:23.718,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8381f634-50a8-4d45-919e-4167cf4c9203,1436,,,"[83.4, 4.4]",3825875,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,79,Real Sociedad,210,['67f82196-2297-41e0-9fcd-66bc091a8087'],26,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:26.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05115931-d3e2-4c59-9780-cb417eac0247,1439,,,"[80.2, 6.0]",3825875,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Zurutuza Veillet,6669.0,Left Wing,79,Real Sociedad,210,['6c6e3409-d748-4dc4-b4fc-759d1c021ec7'],27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:27.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6014267f-9712-4ee4-9ab5-bc06ad918693,1443,,,"[88.9, 14.9]",3825875,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Right Wing,79,Real Sociedad,210,"['2c4d8a83-4c76-48d3-8ef8-2288d405c697', 'f896dcf0-3d79-4ca7-91f7-d5b7879c2109']",31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:31.316,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f1bd72f-77b7-4ce9-8293-c476e490df00,1455,,,"[65.3, 75.7]",3825875,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,80,Villarreal,222,['9c3ca6e6-a4af-4595-b191-a8416ac7c7f0'],7,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:07.180,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321f1fc3-07fc-43a7-a961-65cfa5a6f8d2,1459,,,"[82.3, 63.1]",3825875,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roberto Soldado Rillo,26009.0,Right Center Forward,80,Villarreal,222,['37bd271e-d998-4f6a-bf83-9031ba5dda1a'],10,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:10.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca9ccd3d-ce40-4fe8-8e75-c5852fbdeca0,1463,,,"[47.9, 5.0]",3825875,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,81,Real Sociedad,210,['81996500-b2f1-431c-9da2-4eb3ee39ae6d'],14,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:14.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7270f568-7954-46e0-95c0-4706133aa9b8,1466,,,"[49.2, 12.8]",3825875,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Center Defensive Midfield,81,Real Sociedad,210,['b12dba6a-f43c-4038-9cb9-8165627b1169'],15,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:15.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056d624-4796-4c92-9e7b-caa46b6acd87,1473,,,"[62.4, 3.8]",3825875,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,81,Real Sociedad,210,['f30d5fc4-354e-4a98-ab2e-05aa29aae525'],20,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:20.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5dc13f2-75db-494c-b8ee-82db9c4cd5da,1478,,,"[39.7, 7.6]",3825875,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,82,Real Sociedad,210,['c695bbd7-5335-4d4e-ad6f-089ade340a11'],29,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:29.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a157972-00a9-4490-96c4-664b492bc8a1,1481,,,"[51.8, 5.3]",3825875,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,82,Real Sociedad,210,['de308457-6642-4949-ae65-05bf78c11b8b'],33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:33.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9815fce-9834-4cb8-ba8b-ce0d039f1d20,1484,,,"[43.3, 8.5]",3825875,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,82,Real Sociedad,210,['b7d4e8a4-c9a5-44a2-b16d-287d30f8f0e6'],35,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:35.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e46ae3f8-a8be-4663-a6da-1e09e6e17c11,1487,,,"[50.7, 4.0]",3825875,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,82,Real Sociedad,210,['a7993138-ebbb-4059-8ea4-11686f18dc3e'],37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:37.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80daf0d3-69d1-4e2b-9dfc-7246fc0e02fa,1490,,,"[34.5, 9.4]",3825875,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,82,Real Sociedad,210,['7aa6e3c2-37b1-44c3-b5a7-1a85ef0af0df'],40,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:40.427,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1843658-0568-456b-b8e5-b09220f64f64,1494,,,"[96.0, 14.9]",3825875,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Zurutuza Veillet,6669.0,Left Wing,82,Real Sociedad,210,['350369a7-317a-44d9-82ac-d1ef08aca47d'],51,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:51.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c1a625b-52ba-4363-8569-771ae8843dbc,1498,,,"[5.1, 47.0]",3825875,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Asenjo Andrés,6755.0,Goalkeeper,82,Real Sociedad,210,['aa879996-1955-4884-a418-5d92e2d83677'],54,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:54.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cb3f270-c461-4879-ad95-c03d0ea60865,1502,,,"[15.7, 39.3]",3825875,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerónimo Rulli,6694.0,Goalkeeper,82,Real Sociedad,210,['f93dce33-26e3-4d90-a6e6-0605a91f3088'],1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:01.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f538efce-07b4-43f8-9806-c33f4f557b36,1505,,,"[27.2, 54.3]",3825875,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Center Back,82,Real Sociedad,210,['5eaa89b0-3abb-46a0-b0ab-f1adb227a801'],5,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:05.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994148d6-fb81-44be-a2b3-c20703f3b800,1508,,,"[17.0, 37.6]",3825875,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerónimo Rulli,6694.0,Goalkeeper,82,Real Sociedad,210,['4aa49426-5f90-4aab-bba6-2950dccb3202'],13,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:13.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65eca012-9cbc-473d-bed2-274b2e449c30,1511,,,"[66.1, 76.4]",3825875,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Oyarzabal Ugarte,6685.0,Right Wing,82,Real Sociedad,210,['66b0c5a3-a9f3-453d-9ef8-6bca660132ba'],20,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:20.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cd86f94-517f-4dc8-b448-ca0442843cf5,1514,,,"[68.1, 51.9]",3825875,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Center Forward,82,Real Sociedad,210,['6b7ba444-78b8-4274-a31f-39b861d55db0'],22,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:22.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b5f5dc2-435e-4938-900f-a55a943c63f8,1518,,,"[83.0, 7.6]",3825875,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,82,Real Sociedad,210,['e226bcca-258f-4677-a60d-22f6b48548d7'],28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:28.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db024f4d-fc71-4b51-83fd-8593b3c14a57,1522,,,"[109.4, 26.2]",3825875,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Zurutuza Veillet,6669.0,Left Wing,82,Real Sociedad,210,"['809f5d73-dace-477f-9dcd-6d91ddb9b8d3', 'dd2eae32-f345-4064-805a-dec8661dea4c']",30,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:30.997,Ball Receipt*,True
