50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4f4dc34c-b70e-4c5a-82d5-66b94e3ff3c7,2430,,"[118.0, 9.3]",3825887,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,130,Rayo Vallecano,360,,1,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:01.451,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,13ae1b66-9f83-4971-aa6f-0e660ddca16a,2498,,"[32.6, 48.8]",3825887,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Right Midfield,135,Granada,1049,,30,,,,,,,,,,,,,,,,,Granada,1049,00:27:30.094,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d9661e3c-dc0b-4434-aaa0-cdf144016350,2559,,"[64.5, 76.3]",3825887,75,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Rochina Naixes,6680.0,Right Midfield,140,Granada,1049,,20,,,,,,,,,,,,,,,,,Granada,1049,00:30:20.472,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ab57352e-0122-4084-a233-019bac474a85,2678,,"[107.6, 3.7]",3825887,79,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Left Midfield,148,Granada,1049,,36,,,,,,,,,,,,,,,,,Granada,1049,00:34:36.890,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f39f5b09-6d29-4514-be16-2bac5da4cede,2694,,"[49.0, 62.4]",3825887,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,150,Granada,1049,,6,,,,,,,,,,,,,,,,,Granada,1049,00:35:06.804,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c301f83f-8e72-4267-be65-e0876b002059,2822,,"[112.4, 48.2]",3825887,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adrián Embarba Blázquez,11539.0,Right Wing Back,158,Rayo Vallecano,360,,20,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:41:20.804,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0a25c094-0b57-4f0f-8de5-176b3d722eaf,2830,,"[65.9, 53.6]",3825887,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rubén Rochina Naixes,6680.0,Right Midfield,159,Granada,1049,,20,,,,,,,,,,,,,,,,,Granada,1049,00:42:20.238,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,07cc15aa-82f2-4b2a-9035-6d8f8da6cf97,2889,,"[59.1, 68.8]",3825887,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,161,Granada,1049,['419d1f1a-e127-4ddb-b4c9-17160f7affe8'],30,,,,,,,,,,,,,,,,,Granada,1049,00:43:30.460,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,39b0a36a-63ef-4dec-8ccb-46548459d500,2905,,"[115.7, 36.8]",3825887,88,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Right Center Forward,162,Rayo Vallecano,360,,48,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:48.985,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,db538e15-0176-4810-af48-2b19668e9614,80,,"[16.0, 5.3]",3825887,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,5,Rayo Vallecano,360,['c2da7252-e65b-42a0-90a0-937e4f2ae600'],2,,,,,,,,,,,,,,,,,Granada,1049,00:02:02.580,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bae6a90e-47e3-4751-8beb-7e15dea208df,192,,"[68.6, 74.0]",3825887,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,10,Rayo Vallecano,360,"['1cd62977-f3ac-4981-bf37-ead96e394650', '76976b48-0d6f-43be-86d7-d27b42e9ffa5']",26,,,,,,,,,,,,,,,,,Granada,1049,00:04:26.160,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d405ea6c-d25c-4e9d-9a53-13af4e538fa0,375,,"[63.4, 4.7]",3825887,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,19,Rayo Vallecano,360,"['840e9b28-289b-44f9-80ab-795996554ccf', 'a360b690-e0bd-4be5-beea-559660813520']",17,,,,,,,,,,,,,,,,,Granada,1049,00:09:17.927,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1bfe6848-716d-4744-a53b-8ea5f248c953,616,,"[29.3, 13.7]",3825887,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,32,Rayo Vallecano,360,"['3851c69b-9990-423b-bad3-f852efa26ad5', '4cb4e993-a970-477e-9626-5b85cc3ea24a']",24,,,,,,,,,,,,,,,,,Granada,1049,00:15:24.654,Dribbled Past,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,e141d728-7e3c-479d-8739-c37c932a7b3b,893,,"[51.1, 27.9]",3825887,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,50,Granada,1049,"['45ff5205-0135-45ab-bbec-4d6055ae283c', '51bda8b1-8230-4e00-8d76-92027853e530', '934c78d8-afb3-4eb5-9a23-54e06a502326']",35,,,,,,,,,,,,,,,,,Granada,1049,00:26:35.212,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e98039f2-2395-4da4-89c3-a0860c29709e,908,,"[35.3, 75.1]",3825887,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Medina Luna,26797.0,Center Attacking Midfield,51,Granada,1049,"['3190fc02-8a14-4c65-850c-65ff0387268b', '96f9f43c-e63a-43a9-8f0c-15541651d505']",15,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:15.389,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fa322764-ab07-490a-8cf4-2501975de3ff,1050,,"[21.5, 60.2]",3825887,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,59,Rayo Vallecano,360,"['c022dd34-fa38-4d01-90ca-54e7af65bfff', 'f50012b9-e890-4fb9-8456-6051d00d074f']",26,,,,,,,,,,,,,,,,,Granada,1049,00:30:26.854,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dbadd0a2-cefc-4362-a2a4-e00cc42719fc,1128,,"[2.7, 23.3]",3825887,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,62,Granada,1049,"['4c3d9705-4410-4648-90de-08f2a355f466', '769c6bd5-0379-4382-9ae6-6718d5e74db6', '9eba44f2-24d5-4211-8372-030dc2339b85']",58,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:58.166,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8779b3f5-84d6-46c7-b659-4399fc8f339f,1330,,"[49.4, 73.5]",3825887,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Rochina Naixes,6680.0,Right Midfield,73,Rayo Vallecano,360,"['6c6e802a-345a-4de4-aa32-2ccdeee0f40a', '7a8a6f0b-1634-434c-92dd-5364ca3019d7']",19,,,,,,,,,,,,,,,,,Granada,1049,00:40:19.588,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b6f9f731-a046-4b55-8449-db33e2b4776b,1335,,"[30.9, 59.8]",3825887,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,73,Rayo Vallecano,360,"['12b1fb94-f7ae-4ec6-8599-e09b7f33a450', '8691381e-6497-4cc1-a5f9-ed9778fbe0eb']",23,,,,,,,,,,,,,,,,,Granada,1049,00:40:23.565,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,145d7cba-8cf9-4d63-b3ef-b64c50a64d6e,1642,,"[77.5, 4.0]",3825887,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,89,Rayo Vallecano,360,"['2d45ae09-1f9e-407e-b000-6e905523a960', '7754ae02-29e5-4a93-80b8-a9e95ac91442', 'b3385653-50a4-4448-a9b3-06eb23e0c9d6']",35,,,,,,,,,,,,,,,,,Granada,1049,00:00:35.408,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,57c87c9e-503d-4b79-8ce5-d25e08e03713,2605,,"[79.9, 20.9]",3825887,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aras Özbiliz,16073.0,Right Center Midfield,143,Granada,1049,"['06677fd9-d617-495e-817f-3fa6b97b8f07', '7517e07d-1aec-499b-a371-d917b63cc173', '81c3ae92-ec00-44e7-9ec9-f4409044605a']",1,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:32:01.730,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c225179b-e898-49ec-b4a0-01ec9e0282e2,2745,,"[2.9, 76.5]",3825887,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitri Foulquier,4546.0,Right Back,153,Rayo Vallecano,360,"['2ebe2f9d-2bb2-4e2e-b801-ddfd19992799', '8680d72c-0154-408b-99fb-9a3b9170a31c']",37,,,,,,,,,,,,,,,,,Granada,1049,00:36:37.583,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c7445f37-bff7-42da-9d69-6b214cc992ca,2749,,"[5.2, 75.6]",3825887,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Right Midfield,153,Rayo Vallecano,360,"['4e213f29-b12c-4c74-821c-833b0ab98a85', '6e6d1777-680b-4710-8ef7-e9ecd583bafe']",38,,,,,,,,,,,,,,,,,Granada,1049,00:36:38.782,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b4b3e297-c651-413f-bd04-3e2e8aa1e86f,2899,,"[8.1, 9.7]",3825887,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Left Midfield,162,Rayo Vallecano,360,"['0dc9e716-4b2c-44e7-bd4d-4998e286cd84', 'eaf69180-232c-487b-af2f-155bba430b80']",45,,,,,,,,,,,,,,,,,Granada,1049,00:43:45.485,Dribbled Past,
,,,,,,,,,,,True,Incomplete,True,,,0.0,,,,,,,,,,,,,,,c2da7252-e65b-42a0-90a0-937e4f2ae600,81,,"[104.1, 74.8]",3825887,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Medina Luna,26797.0,Center Attacking Midfield,5,Rayo Vallecano,360,['db538e15-0176-4810-af48-2b19668e9614'],2,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:02.580,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,76976b48-0d6f-43be-86d7-d27b42e9ffa5,193,,"[51.5, 6.1]",3825887,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,10,Rayo Vallecano,360,"['83d534e3-be65-49bc-920d-d3970e2ba1cb', 'bae6a90e-47e3-4751-8beb-7e15dea208df']",26,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:26.160,Dribble,True
,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,a360b690-e0bd-4be5-beea-559660813520,376,,"[56.7, 75.4]",3825887,9,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,19,Rayo Vallecano,360,['d405ea6c-d25c-4e9d-9a53-13af4e538fa0'],17,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:17.927,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,3851c69b-9990-423b-bad3-f852efa26ad5,617,,"[90.8, 66.4]",3825887,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,32,Rayo Vallecano,360,['1bfe6848-716d-4744-a53b-8ea5f248c953'],24,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:24.654,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,934c78d8-afb3-4eb5-9a23-54e06a502326,894,,"[69.0, 52.2]",3825887,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pablo Hernández Domínguez,4711.0,Right Wing,50,Granada,1049,['e141d728-7e3c-479d-8739-c37c932a7b3b'],35,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:35.212,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,3190fc02-8a14-4c65-850c-65ff0387268b,909,,"[84.8, 5.0]",3825887,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Midfield,51,Granada,1049,['e98039f2-2395-4da4-89c3-a0860c29709e'],15,,,,,,,,,,,,,,,,,Granada,1049,00:27:15.389,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,f50012b9-e890-4fb9-8456-6051d00d074f,1051,,"[98.6, 19.9]",3825887,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,59,Rayo Vallecano,360,['fa322764-ab07-490a-8cf4-2501975de3ff'],26,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:26.854,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,f74e42c8-6b79-4c9d-b82d-0b9af09e0e08,1086,,"[43.1, 54.8]",3825887,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,62,Granada,1049,['654aeffe-3c47-4a99-8e6a-f4fde7940fad'],22,,,,,,,,,,,,,,,,,Granada,1049,00:31:22.983,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,769c6bd5-0379-4382-9ae6-6718d5e74db6,1129,,"[117.4, 56.8]",3825887,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Midfield,62,Granada,1049,['dbadd0a2-cefc-4362-a2a4-e00cc42719fc'],58,,,,,,,,,,,,,,,,,Granada,1049,00:31:58.166,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,3a30abf6-7e69-4c7c-be41-57c8c3fbac34,1206,,"[63.5, 41.5]",3825887,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,66,Granada,1049,['0af819cb-1fff-4232-bdb3-6f72ba072f61'],23,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:23.915,Dribble,True
,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,,,,0f8c4136-e4dd-4526-bce4-20bdac68e6f4,1286,,"[72.3, 63.0]",3825887,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Rolando Iturra Urrutia,6743.0,Left Defensive Midfield,72,Rayo Vallecano,360,['a6f5705b-dd05-4b1c-b6ea-c37179bc4a43'],23,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:23.869,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,7a8a6f0b-1634-434c-92dd-5364ca3019d7,1331,,"[70.7, 6.6]",3825887,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tiago Manuel Dias Correia,7900.0,Center Attacking Midfield,73,Rayo Vallecano,360,['8779b3f5-84d6-46c7-b659-4399fc8f339f'],19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:40:19.588,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,12b1fb94-f7ae-4ec6-8599-e09b7f33a450,1336,,"[89.2, 20.3]",3825887,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tiago Manuel Dias Correia,7900.0,Center Attacking Midfield,73,Rayo Vallecano,360,['b6f9f731-a046-4b55-8449-db33e2b4776b'],23,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:40:23.565,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,dd8febfa-29ac-4bab-a81c-9e57f6777cb1,1387,,"[68.1, 68.0]",3825887,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,74,Rayo Vallecano,360,['4ce75f0f-ba17-481c-b0fe-a223317f5ea6'],17,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:41:17.568,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,e3e34d2c-47e6-410d-9518-1c00bdf07e49,1470,,"[100.5, 73.8]",3825887,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adrián Embarba Blázquez,11539.0,Right Wing,79,Rayo Vallecano,360,['dac30259-8ed7-47a8-8cdc-94af4a371507'],13,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:13.606,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,afafbca9-12f1-40dc-989a-5481fe518c19,1634,,"[87.8, 19.3]",3825887,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Youssef El-Arabi,27109.0,Right Center Forward,88,Granada,1049,"['c20cf1cd-ac9d-4650-9469-a1cd356ad934', 'd31ab201-6be9-4880-bcfb-828e1f994824']",30,,,,,,,,,,,,,,,,,Granada,1049,00:00:30.258,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,7754ae02-29e5-4a93-80b8-a9e95ac91442,1643,,"[42.6, 76.1]",3825887,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,89,Rayo Vallecano,360,['145d7cba-8cf9-4d63-b3ef-b64c50a64d6e'],35,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:35.408,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,ba25ba97-d72d-4fb3-9d4f-78796734130d,1653,,"[102.7, 10.4]",3825887,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isaac Ajayi Success,6918.0,Left Center Forward,89,Rayo Vallecano,360,['e2d93fc4-a3f7-450e-8c66-10fbc7779fa2'],42,,,,,,,,,,,,,,,,,Granada,1049,00:00:42.053,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.283978,,,,,,,,,,,,,,,7061c685-396f-4406-a9b4-bb31dde3c0f1,2127,,"[103.4, 45.8]",3825887,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Mateus Contreiras Gonçalves,26690.0,Left Defensive Midfield,112,Rayo Vallecano,360,['2bf12459-b185-46b6-8180-2405718841c8'],13,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:13.229,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,c86e5d4b-a265-4242-b79e-017c3b3986af,2193,,"[104.6, 67.5]",3825887,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rubén Rochina Naixes,6680.0,Right Midfield,115,Granada,1049,['b72d3d86-2e0b-4240-85bc-71a828da0011'],54,,,,,,,,,,,,,,,,,Granada,1049,00:16:54.102,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,e11a473c-fe6b-4e6a-bf97-d8b973508963,2310,,"[105.6, 62.4]",3825887,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,122,Rayo Vallecano,360,['8ab94ef8-44f3-47f8-949d-298277f284a3'],27,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:20:27.955,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,81c3ae92-ec00-44e7-9ec9-f4409044605a,2606,,"[40.2, 59.2]",3825887,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,143,Granada,1049,['57c87c9e-503d-4b79-8ce5-d25e08e03713'],1,,,,,,,,,,,,,,,,,Granada,1049,00:32:01.730,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,8680d72c-0154-408b-99fb-9a3b9170a31c,2746,,"[117.2, 3.6]",3825887,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing Back,153,Rayo Vallecano,360,['c225179b-e898-49ec-b4a0-01ec9e0282e2'],37,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:36:37.583,Dribble,True
,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,,4e213f29-b12c-4c74-821c-833b0ab98a85,2750,,"[114.9, 4.5]",3825887,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing Back,153,Rayo Vallecano,360,['c7445f37-bff7-42da-9d69-6b214cc992ca'],38,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:36:38.782,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,eaf69180-232c-487b-af2f-155bba430b80,2900,,"[112.0, 70.4]",3825887,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing Back,162,Rayo Vallecano,360,['b4b3e297-c651-413f-bd04-3e2e8aa1e86f'],45,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:45.485,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,e2539449-70dc-46bf-bab9-a6e61ff71b3e,2941,,"[98.8, 2.2]",3825887,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Edgar Antonio Méndez Ortega,26387.0,Left Midfield,167,Granada,1049,['f2b7eac2-ee21-42a3-8cca-fb2e325a3c79'],7,,,,,,,,,,,,,,,,,Granada,1049,00:46:07.487,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,bcbe3cc7-c7fe-4600-9cc9-794efb8e9004,3023,,"[23.5, 51.8]",3825887,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Mateus Contreiras Gonçalves,26690.0,Left Center Forward,175,Granada,1049,"['c19834b5-7ec6-4f95-abfb-8b048700aeaf', 'fff7fe15-68c6-40af-9dbc-c653452295a6']",38,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:49:38.510,Dribble,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2a4ec905-f5db-4cb7-bd62-085851ab263c,95,,"[99.1, 67.2]",3825887,2,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,6,Rayo Vallecano,360,,20,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:20.811,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,91ca3fa7-8c6a-469a-b2b3-cd53ba215366,123,,"[21.0, 72.6]",3825887,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Right Back,8,Rayo Vallecano,360,['1f0e4e26-1230-4e72-afb0-6fc8dc04cceb'],5,,,,,,,,,,,,,,,,,Granada,1049,00:03:05.681,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c01fee65-9049-44a4-a9ba-c6d3fe29d5ee,253,,"[65.7, 69.7]",3825887,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Medina Luna,26797.0,Center Attacking Midfield,13,Granada,1049,['92fdfbe0-54c6-4b7d-ab29-e8d3fdf69b1e'],59,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:59.508,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,305ae5cd-a3b8-4231-a63c-98a1b9e95021,311,,"[22.1, 25.5]",3825887,7,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Rolando Iturra Urrutia,6743.0,Left Defensive Midfield,15,Rayo Vallecano,360,['e21c4c2e-dcdd-4cda-9766-70ed97895082'],43,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:43.944,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c1c45700-290a-479a-a684-a364899a937c,362,,"[23.0, 54.8]",3825887,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Rolando Iturra Urrutia,6743.0,Left Defensive Midfield,18,Granada,1049,['7bd5c78d-b504-4d47-9499-ab270808b59d'],7,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:07.704,Block,
