50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.487071,,,,,,,,,,,,4aa5a04f-e7dc-46ca-8c12-547f0be37362,75,,,"[52.2, 61.2]",3775583,1,,,,,-2.1602674,,Right Foot,,,,"[31.2, 29.8]",,Ground Pass,,37.775124,,,Lydia Grace Yilkari Williams,5066.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,4,Arsenal WFC,968,['96e28ce2-9061-4f67-aa3f-cc0f1c62c286'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:26.356,Pass,
,,,,,,,,,,,,,,,,1.451474,,,,,,,,,,,,46e95b58-6084-4127-8ab8-815888b66e84,78,,,"[31.2, 29.8]",3775583,1,,,,,-0.56852454,,Right Foot,,,,"[42.0, 22.9]",,Ground Pass,,12.816006,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,From Throw In,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,4,Arsenal WFC,968,['4cb8acf5-aefc-4bcc-a2f3-791820f3895d'],29,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:29.604,Pass,
,,,,,,,,,,,,,,,,1.37352,,,,,,,,,,,,160621e3-a289-463a-a233-4ac817ac0a90,80,,,"[42.0, 22.9]",3775583,1,,,,,1.7219882,,Right Foot,,,,"[36.5, 59.0]",,Low Pass,,36.51657,,,Leah Williamson,18999.0,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,4,Arsenal WFC,968,['7114118c-2f46-4bea-80b1-ff30711b4567'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:31.056,Pass,
,,,,,,,,,,,,,,,,1.560157,,,,,,,,,,,,fb121849-2a1f-46c1-8e23-ee143d3a2beb,84,,,"[46.9, 59.5]",3775583,1,,,,,-0.9468667,,Right Foot,,,,"[67.2, 31.3]",,High Pass,,34.746655,,,Vivianne Miedema,15623.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,4,Arsenal WFC,968,"['3a561f5a-7c5e-4ebc-8dd2-f41d2df256e6', 'fe0177b8-5e4e-4048-ab15-3fb3c9044a33']",34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:34.777,Pass,True
,,,,,,,,,,,,,,,,3.022911,,,,,,,,,,,,6a9cd593-c2d9-4fc5-98c6-3ff722cd302c,87,,,"[67.8, 24.6]",3775583,1,,,,,-0.5744468,,Left Foot,,,,"[97.0, 5.7]",,Low Pass,,34.782898,,,Katie McCabe,15620.0,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,4,Arsenal WFC,968,['204273c9-9094-4850-8e7a-47b85f6945da'],37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:37.670,Pass,
,,,,,,,,,,,,,,,,1.617166,,,,,,,,,,,,70bbc2d1-a9d8-4e89-98b8-696895e1171c,90,,,"[97.0, 5.7]",3775583,1,,,,,1.2985103,,Left Foot,True,,,"[105.6, 36.5]",,Low Pass,,31.978117,,,Caitlin Jade Foord,11338.0,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,4,Arsenal WFC,968,['bc3162a2-8d88-4180-9b10-222d5449a7a0'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:40.733,Pass,
,,,,,,,,,,,,,,,,1.025651,,,,,,,,,,,,dc656914-dd53-4369-9b5a-5c03edde286b,93,,,"[105.6, 36.5]",3775583,1,,,,,2.1386404,,Right Foot,,,,"[101.9, 42.3]",,Ground Pass,,6.87968,Incomplete,,Jill Roord,10650.0,,,,,,,1,From Throw In,Caitlin Jade Foord,11338.0,Left Wing,4,Arsenal WFC,968,"['5200d1ed-751a-4b34-8b86-9d251e33747b', '570df99b-c8e7-480a-bbef-49ce4f06f208']",42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:42.868,Pass,
,,,,,,,,,,,,,,,,1.896711,,,,,,,,,,,,5200d1ed-751a-4b34-8b86-9d251e33747b,95,,,"[18.2, 37.8]",3775583,1,,,,,0.663203,,Right Foot,,,,"[40.6, 55.3]",,Ground Pass,,28.425516,Incomplete,,Samantha June Mewis,5087.0,,,,,,Recovery,1,From Throw In,Demi Stokes,4651.0,Left Back,4,Arsenal WFC,968,"['81c6ad72-9f09-438f-a3e9-7d18ae422a1b', 'dc656914-dd53-4369-9b5a-5c03edde286b', 'e7c9fa3f-b948-4d26-a7a2-58236b67c130']",43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:43.894,Pass,
,,,,,,,,,,,,,,,,0.724788,,,,,,,,,,,,4106d11d-c3de-4a1b-abe8-8f6801e6e92f,99,,,"[83.4, 25.4]",3775583,1,,,,,-0.4535977,,Right Foot,,,,"[91.4, 21.5]",,Ground Pass,,8.9,Incomplete,,Vivianne Miedema,15623.0,,,,,,,1,From Throw In,Malin Gut,45156.0,Center Defensive Midfield,4,Arsenal WFC,968,"['8704ec75-3465-466f-bd33-896a14e23d99', 'a09ef269-09c4-40a8-bb8b-02f3a3ade6d2']",46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:46.490,Pass,
,,,,,,,,,,,,,,,,0.759183,,,,,,,,,,,,8704ec75-3465-466f-bd33-896a14e23d99,101,,,"[28.7, 58.6]",3775583,1,,,,,-1.1416178,,Left Foot,,,,"[31.4, 52.7]",,Low Pass,,6.4884515,,,Samantha June Mewis,5087.0,,,,,,Interception,1,From Throw In,Chloe Kelly,15570.0,Right Wing,4,Arsenal WFC,968,"['4106d11d-c3de-4a1b-abe8-8f6801e6e92f', 'a0c28cfe-d981-4482-80a6-cbe4610139e3']",47,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:47.215,Pass,
,,,,,,,,,,,,,,,,1.457284,,,,,,,,,,,,af0aad40-9445-4c23-9235-5c6befe5ff6b,104,,,"[32.3, 52.7]",3775583,1,,,,,-0.46590495,,Left Foot,,,,"[50.0, 43.8]",,Ground Pass,,19.811613,Incomplete,,Georgia Stanway,4643.0,,,,,,,1,From Throw In,Samantha June Mewis,5087.0,Right Center Midfield,4,Arsenal WFC,968,"['12daa714-6635-4028-9e84-a25d2bf2e367', '508f1de8-acd1-41cd-9d2c-233e901bbc0f']",48,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:48.906,Pass,
,,,,,,,,,,,,,,,,0.832714,,,,,,,,,,,,c292af8c-788c-4113-8671-00157f6fb9ea,108,,,"[78.9, 39.3]",3775583,1,,,,,-0.76747894,,Right Foot,,,,"[93.1, 25.6]",,Ground Pass,,19.731447,,,Vivianne Miedema,15623.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,4,Arsenal WFC,968,['ea4535a1-5c01-42c1-95fa-c368017e8e6e'],51,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:51.831,Pass,
,,,,,,,,,,,,,,,,1.068274,,,,,,,,,,,,0a31edd6-c3cb-4dd2-afc2-36ac040b47f0,110,,,"[93.1, 25.6]",3775583,1,,,,,1.5131679,,Right Foot,,,,"[93.7, 36.0]",,Ground Pass,,10.417294,,,Caitlin Jade Foord,11338.0,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,4,Arsenal WFC,968,['a14163bb-8af0-4900-b1fa-c2b8aafd7886'],52,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:52.664,Pass,
,,,,,,,,,,,,,,,,0.610677,,,,,,,,,,,,c8731ae5-5296-46e5-82df-6c84719e402b,112,,,"[93.7, 36.0]",3775583,1,,,,,-2.6160088,,Left Foot,,,,"[88.7, 33.1]",,Ground Pass,,5.7801385,,,Kim Little,15616.0,,,,,,,1,From Throw In,Caitlin Jade Foord,11338.0,Left Wing,4,Arsenal WFC,968,['b707511e-a539-46d1-abd6-7830354bf06a'],53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:53.732,Pass,
,,,,,,,,,,,,,,,,1.776708,,,,,,,,,,,,3b515238-f760-4229-8723-f34581ac50d2,116,,,"[89.7, 28.7]",3775583,1,,,,,-1.1351788,,Right Foot,,,,"[99.8, 7.0]",,Low Pass,,23.93533,,,Katie McCabe,15620.0,,,,,,,1,From Throw In,Kim Little,15616.0,Right Center Midfield,4,Arsenal WFC,968,['d57bc9be-742e-4b40-bc2a-a247863aa05f'],56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:56.607,Pass,
,,,,,,,,,,,,,,,,0.795312,,,,,,,,,,,,bbe40cf8-0f44-4b20-890e-c0adac131a81,119,,,"[110.1, 14.3]",3775583,2,,,,,1.8989162,,Left Foot,,,,"[106.9, 23.7]",,Ground Pass,,9.929753,,,Vivianne Miedema,15623.0,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,4,Arsenal WFC,968,['b72b2091-13d6-453f-bfa0-8f883df607de'],0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:00.002,Pass,
,,,,,,,,,,,,,,,,1.891216,,,,,,,,,,,,73b26006-a026-407d-803a-50de11a97818,124,,,"[9.2, 56.0]",3775583,2,,,,,0.61401904,,Right Foot,,,,"[15.3, 60.3]",,Low Pass,,7.4632435,,,Samantha June Mewis,5087.0,,,,,,Recovery,1,Regular Play,Lucy Bronze,10178.0,Right Back,5,Manchester City WFC,746,"['94b4128d-b664-4972-be3d-a4e4c9d67411', 'bad3dee6-b901-4760-ada0-4fad789e5d0c']",1,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:01.852,Pass,True
,,,,,,,,,,,,,,,,1.391952,,,,,,,,,,,,6bbdfc5c-52a6-42b1-9c4d-ef430aa30726,127,,,"[22.6, 72.5]",3775583,2,,,,,-0.067238554,,Right Foot,,,,"[52.3, 70.5]",,Ground Pass,,29.767263,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,5,Manchester City WFC,746,['238207d0-b791-4f18-a1ba-793346571d21'],5,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:05.508,Pass,
,,,,,,,,,,,,,,,,1.218814,,,,,,,,,,,,d127446b-69d7-4369-b2ab-7799939ec6e9,131,,,"[43.4, 72.5]",3775583,2,,,,,-2.9710176,,Right Foot,,,,"[22.5, 68.9]",,Ground Pass,,21.20778,,,Lucy Bronze,10178.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Center Forward,5,Manchester City WFC,746,['af09154f-1790-4fef-9428-9909d4c5ff5d'],9,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:09.184,Pass,
,,,,,,,,,,,,,,,,1.126097,,,,,,,,,,,,9639db2b-db3e-488b-9d24-bf8ad1d2b9c6,134,,,"[23.7, 68.9]",3775583,2,,,,,-1.1369905,,Right Foot,,,,"[30.0, 55.3]",,Ground Pass,,14.988329,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,5,Manchester City WFC,746,['d099ae29-0933-40af-a9a4-18c46fef3ba3'],11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:11.813,Pass,
,,,,,,,,,,,,,,,,1.213584,,,,,,,,,,,,0fea62b5-4c95-4433-8908-c209a5e787b5,136,,,"[30.0, 55.3]",3775583,2,,,,,3.0212972,,Right Foot,,,,"[20.9, 56.4]",,Ground Pass,,9.166243,Incomplete,,Stephanie Houghton,10185.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,5,Manchester City WFC,746,"['dd5cdc44-9abf-4a6a-93be-1f6979081cb9', 'dfa1e721-be34-43d1-9a76-362949339f31']",12,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:12.939,Pass,
,,,,,,,,,,,,,,,,2.015495,,,,,,,,,,,,aae21a83-1911-49b3-96f8-7e3f236b94e4,142,,,"[60.0, 40.0]",3775583,2,,True,,,-2.5266552,,Right Foot,,,,"[45.7, 29.9]",,Ground Pass,,17.507141,,,Demi Stokes,4651.0,,,,,,Kick Off,1,From Kick Off,Georgia Stanway,4643.0,Center Forward,6,Manchester City WFC,746,['6fa0cd23-686b-423b-bb48-79c377eeb203'],49,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:49.593,Pass,
,,,,,,,,,,,,,,,,2.81075,,,,,,,,,,,,adb609b9-aba3-4070-869c-4cde57a8aeb1,144,,,"[45.7, 29.9]",3775583,2,,True,,,-2.8845503,,Left Foot,,,,"[28.2, 25.3]",,Ground Pass,,18.094475,,,Alex Greenwood,10252.0,,,,,,,1,From Kick Off,Demi Stokes,4651.0,Left Back,6,Manchester City WFC,746,['7ff7f6b5-c062-4f32-be47-11047fa9e8bf'],51,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:51.846,Pass,
,,,,,,,,,,,,,,,,1.401429,,,,,,,,,,,,c19b7e10-2d14-4dca-b330-f62ee2780bac,146,,,"[33.2, 27.8]",3775583,2,,,,,1.6343809,,Left Foot,,,,"[31.5, 54.5]",,Ground Pass,,26.754065,,,Stephanie Houghton,10185.0,,,,,,,1,From Kick Off,Alex Greenwood,10252.0,Left Center Back,6,Manchester City WFC,746,['d2606a02-f049-4194-9ebe-ddd91ecc0366'],56,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:56.063,Pass,
,,,,,,,,,,,,,,,,1.713887,,,,,,,,,,,,461b78c4-bd1f-4cd6-b098-bd620f0c4f7b,149,,,"[31.5, 54.5]",3775583,2,,,,,-1.5633059,,Right Foot,,,,"[31.7, 27.8]",,Ground Pass,,26.700748,,,Alex Greenwood,10252.0,,,,,,,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,6,Manchester City WFC,746,['83f68a9e-7dc0-4c74-8a1c-d381d90e2081'],58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:58.449,Pass,
,,,,,,,,,,,,,,,,3.217509,,,,,,,,,,,,6a213aa7-00e2-4086-afbb-4e09697f4c15,153,,,"[52.5, 12.7]",3775583,3,,,,,-0.3838176,,Left Foot,,,,"[83.7, 0.1]",,High Pass,,33.64818,Out,,,,,,,,,,1,From Kick Off,Alex Greenwood,10252.0,Left Center Back,6,Manchester City WFC,746,['85fc2a24-94ce-4f2c-8e26-1b5476be5826'],4,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:04.731,Pass,True
,,,,,,,,,,,,,,,,1.648964,,,,,,,,,,,,b6bcb222-7e7a-4af5-9ea4-39be42cf5f1e,154,,,"[41.7, 80.0]",3775583,3,,,,,-0.24935819,,,,,,"[57.8, 75.9]",,High Pass,,16.61385,Incomplete,,Bethany Mead,15619.0,,,,,,Throw-in,1,From Throw In,Leonie Maier,10380.0,Right Back,7,Arsenal WFC,968,"['2fdbc5b9-d94b-47f8-8f12-708c606b9176', 'e8d6f750-f808-411a-92c6-f8fa373ed8b0']",28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:28.431,Pass,
,,,,,,,,,,,,,,,,1.63372,,,,,,,,,,,,2fdbc5b9-d94b-47f8-8f12-708c606b9176,156,,,"[62.3, 4.2]",3775583,3,,,,,1.3478961,,Head,,,,"[64.0, 11.7]",,High Pass,,7.6902537,,,Keira Walsh,4658.0,,,,,,Recovery,1,Regular Play,Demi Stokes,4651.0,Left Back,8,Manchester City WFC,746,"['80dec6f1-c984-4947-8a7a-11ccef02e942', 'b6bcb222-7e7a-4af5-9ea4-39be42cf5f1e']",30,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:30.080,Pass,
,,,,,,,,,,,,,,,,2.213192,,,,,,,,,,,,3764008f-d435-4f94-8419-0371b2ad0f88,160,,,"[66.2, 13.5]",3775583,3,,,,,0.3436906,,Right Foot,,,,"[75.7, 16.9]",,Ground Pass,,10.090095,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,8,Manchester City WFC,746,['510ed7b3-e069-4ec3-9925-9aa6346734fa'],32,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:32.523,Pass,
,,,,,,,,,,,,,,,,0.565479,,,,,,,,,,,,f0fd7364-286b-4ea7-9803-fbd3243fab59,166,,,"[48.9, 64.6]",3775583,3,,,,,-1.8876208,,Right Foot,,,,"[46.9, 58.5]",,Ground Pass,,6.4195013,,,Malin Gut,45156.0,,,,,,Recovery,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,9,Arsenal WFC,968,"['0199ea03-e682-4ef7-ab50-a337acba98e8', '12c18e8e-7176-4127-a549-e1f72c8801cd']",34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:34.737,Pass,True
,,,,,,,,,,,,,,,,1.876837,,,,,,,,,,,,ccc5a260-ea68-433e-9fe0-ac9b36f2bba2,170,,,"[47.9, 57.9]",3775583,3,,,,,-2.571098,,Right Foot,,,,"[35.9, 50.2]",,Ground Pass,,14.25798,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,Regular Play,Malin Gut,45156.0,Center Defensive Midfield,9,Arsenal WFC,968,['13f58487-b6bd-4636-b42a-819743d81516'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:36.373,Pass,
,,,,,,,,,,,,,,,,1.020839,,,,,,,,,,,,08e9888d-c632-44be-b027-9bc9995da31c,172,,,"[35.9, 50.2]",3775583,3,,,,,-0.3495212,,Right Foot,,,,"[57.3, 42.4]",,Low Pass,,22.777182,,,Caitlin Jade Foord,11338.0,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,9,Arsenal WFC,968,['d77f6b1b-5369-4f54-8837-21540f325e3c'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:38.250,Pass,
,,,,,,,,,,,,,,,,1.468037,,,,,,,,,,,,94a33d7c-49ee-4db3-8eb4-1260ecc30b6c,175,,,"[55.4, 47.0]",3775583,3,,,,,0.53913414,,Right Foot,,,,"[78.3, 60.7]",,High Pass,,26.685202,Incomplete,,Bethany Mead,15619.0,,,,Through Ball,True,,1,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,9,Arsenal WFC,968,"['99a94a8b-c60a-43c6-b00a-54d961cd7bfa', 'e693feb3-18b0-429c-9fa6-07e722167d8a']",41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:41.870,Pass,
,,,,,,,,,,,,,,,,1.818687,,,,,,,,,,,,99a94a8b-c60a-43c6-b00a-54d961cd7bfa,177,,,"[41.8, 19.4]",3775583,3,,,,,-2.9996955,,Head,,,,"[36.2, 18.6]",,High Pass,,5.656854,Incomplete,,,,,,,,,Recovery,1,Regular Play,Demi Stokes,4651.0,Left Back,9,Arsenal WFC,968,"['6b23acda-9e99-4283-a699-c1f363778f9b', '94a33d7c-49ee-4db3-8eb4-1260ecc30b6c']",43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:43.338,Pass,
,,,,,,,,,,,,,,,,1.115332,,,,,,,,,,,,c2d7af00-335c-4b2b-b7d0-533a826345e6,183,,,"[39.5, 26.7]",3775583,3,,,,,-1.9607142,,Right Foot,,,,"[36.5, 19.4]",,Ground Pass,,7.892401,,,Demi Stokes,4651.0,,,,,,Recovery,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,10,Manchester City WFC,746,['37d8740b-7ae5-4b92-8f76-b3311d9b8123'],48,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:48.796,Pass,
,,,,,,,,,,,,,,,,1.125191,,,,,,,,,,,,c983ad09-651a-47ab-859c-6d664b12228e,186,,,"[36.5, 19.4]",3775583,3,,,,,2.908498,,Left Foot,,,,"[22.6, 22.7]",,Ground Pass,,14.286357,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,10,Manchester City WFC,746,['7adb88a5-df4f-4da5-9f1f-c59afa29ea07'],50,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:50.457,Pass,
,,,,,,,,,,,,,,,,0.919852,,,,,,,,,,,,2d28e1ea-a567-4b46-a058-2aadb40ae2bb,190,,,"[21.1, 15.6]",3775583,3,,,,,-0.87605804,,Left Foot,,,,"[31.1, 3.6]",,Ground Pass,,15.6205,,,Demi Stokes,4651.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,10,Manchester City WFC,746,['9623f828-1de5-4006-8c5b-f471fb6f0937'],52,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:52.883,Pass,
,,,,,,,,,,,,,,,,1.354325,,,,,,,,,,,,5b0cb1c3-969c-4017-a1ee-af15c7303f73,194,,,"[30.9, 3.3]",3775583,3,,,,,1.6845883,,Left Foot,,,,"[28.9, 20.8]",,Ground Pass,,17.613914,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,10,Manchester City WFC,746,"['0bbd3e63-e860-4d2c-8118-d5e636066284', 'dab23f12-0f37-429d-8cb5-4ab65cdff066']",54,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:54.542,Pass,True
,,,,,,,,,,,,,,,,1.132474,,,,,,,,,,,,51b30c1d-0a40-4480-a537-1b10551bd2f7,201,,,"[26.4, 16.0]",3775583,3,,,,,-2.714965,,Right Foot,,,,"[15.4, 11.0]",,Ground Pass,,12.083046,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,10,Manchester City WFC,746,['ac8dadcf-6c2a-411d-89dd-e3fa4570a6dd'],57,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:57.384,Pass,
,,,,,,,,,,,,,,,,1.177956,,,,,,,,,,,,273988eb-be09-4ab0-9f9e-9c5eb59d4b5d,204,,,"[31.1, 12.8]",3775583,4,,,,,-0.7464568,,Left Foot,,,,"[43.1, 1.7]",,Ground Pass,,16.34656,,,Demi Stokes,4651.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,10,Manchester City WFC,746,['ccbba6b6-5ac8-4442-91c5-7cc15135186f'],5,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:05.053,Pass,
,,,,,,,,,,,,,,,,1.12131,,,,,,,,,,,,421e87de-4b1a-457d-8a3b-3a7dd4d8fbc9,208,,,"[47.9, 2.2]",3775583,4,,,,,0.8315193,,Left Foot,,,,"[57.2, 12.4]",,Ground Pass,,13.803261,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,10,Manchester City WFC,746,"['11200605-767f-4ce1-a195-5294484af4e0', '9670e28d-f7a8-4db6-b7ed-31da34a9f07a']",7,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:07.195,Pass,True
,,,,,,,,,,,,,,,,0.50358,,,,,,,,,,,,40f0b6e6-3da6-4219-928d-9db41b505b2b,212,,,"[56.5, 8.1]",3775583,4,,,,,3.0054536,,Right Foot,,,,"[49.2, 9.1]",,Ground Pass,,7.368175,,,Caroline Weir,10188.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Center Forward,10,Manchester City WFC,746,['c8b310a1-0875-437d-9af2-6c8d6f17c74a'],9,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:09.295,Pass,
,,,,,,,,,,,,,,,,1.649625,,,,,,,,,,,,e713f3a4-90df-4af6-bded-c3035b14305b,215,,,"[50.0, 13.5]",3775583,4,,,,,2.425051,,Left Foot,,,,"[31.4, 29.7]",,Ground Pass,,24.665766,,,Stephanie Houghton,10185.0,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,10,Manchester City WFC,746,['b46e9ce2-4227-497f-a862-2157dafa27fc'],11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:11.801,Pass,
,,,,,,,,,,,,,,,,0.928976,,,,,,,,,,,,b6e69fa0-91b3-4f31-a8f0-2f082d5e070d,218,,,"[31.7, 29.9]",3775583,4,,,,,-0.31579825,,Right Foot,,,,"[41.8, 26.6]",,Ground Pass,,10.625442,,,Keira Walsh,4658.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,10,Manchester City WFC,746,['330de7cd-dd71-45fe-8aff-797783a7a5ca'],14,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:14.769,Pass,
,,,,,,,,,,,,,,,,2.766054,,,,,,,,,,,,3d46fd13-64c3-41a8-b986-fe14d775d3f6,221,,,"[41.8, 26.6]",3775583,4,,,,,1.5707964,,Right Foot,,,,"[41.8, 67.0]",,Ground Pass,,40.4,,,Lucy Bronze,10178.0,,,True,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,10,Manchester City WFC,746,['ef8dc784-7a32-4c60-948a-ac54ba87d634'],15,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:15.737,Pass,
,,,,,,,,,,,,,,,,1.97415,,,,,,,,,,,,6c5c3932-7404-464a-925f-2031f8f1e646,224,,,"[48.4, 68.3]",3775583,4,,,,,0.30472058,,Right Foot,,,,"[73.2, 76.1]",,Ground Pass,,25.997692,,,Chloe Kelly,15570.0,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,10,Manchester City WFC,746,['deb8130a-5ff5-49fc-b57c-f2cd7dc4ab3f'],20,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:20.248,Pass,
,,,,,,,,,,,,,,,,0.851642,,,,,,,,,,,,a7c0be8e-32ca-430b-a543-7fe177e2d498,227,,,"[73.4, 74.7]",3775583,4,,,,,-1.7294515,,Left Foot,,,,"[72.2, 67.2]",,Ground Pass,,7.595393,,,Samantha June Mewis,5087.0,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,10,Manchester City WFC,746,['db541222-0280-410b-b5d2-270e60983ef2'],23,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:23.450,Pass,
,,,,,,,,,,,,,,,,1.266407,,,,,,,,,,,,7ca9a489-2e7a-4bb4-8c85-8e9e24fd70d5,229,,,"[72.2, 67.2]",3775583,4,,,,,2.896614,,Left Foot,,,,"[57.8, 70.8]",,Ground Pass,,14.843181,,,Lucy Bronze,10178.0,,,,,,,1,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,10,Manchester City WFC,746,['e2237e1b-fc25-4a8b-88c9-4f3d7551fe54'],24,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:24.301,Pass,
