ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9c81ab15-e632-44b0-83b8-b4579fbbf65d,987,,"[106.6, 49.6]",3754169,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Callum Wilson,3616.0,Center Forward,62,AFC Bournemouth,28,['3b9d63e5-e255-4286-b1e9-1e36cb51c437'],44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:44.256,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9b3a6165-cdb1-489c-bd95-90ab46d0b94b,989,,"[30.9, 25.4]",3754169,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ola Toivonen,4417.0,Center Attacking Midfield,62,AFC Bournemouth,28,['a05f8a3f-3de0-45c4-a479-7af088e8c104'],45,,,,,,,,,,,,,,,,,Sunderland,41,00:26:45.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,72b4fe80-a6c6-4d29-b4fe-b0a3609dbc96,993,,"[82.4, 36.3]",3754169,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,62,AFC Bournemouth,28,['70df3eb4-a202-405a-ac9f-7107806377db'],47,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:47.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,55675674-3f33-4355-b228-b491a7c0400a,997,,"[75.9, 44.7]",3754169,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,62,AFC Bournemouth,28,['b05bb7ab-5d29-4caa-b99f-c837654fd569'],49,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:49.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f55e0985-e6aa-4fc2-8679-019d107f8de7,1000,,"[59.3, 36.0]",3754169,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvain Distin,40218.0,Left Center Back,62,AFC Bournemouth,28,['67020fca-f0be-4822-b447-6b2e5bc6b86b'],52,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:52.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,904e7152-ef3f-41cf-93e8-80f76c3eea0f,1004,,"[85.7, 22.7]",3754169,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,62,AFC Bournemouth,28,"['730e187f-c39e-49a8-ad80-d6eaf3482694', '914148ba-ea8f-43f2-b0f2-6395042fcd3b']",55,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:55.661,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,9529ef48-4fab-4f9b-a4d6-bcc7fc5acc79,1012,,"[20.6, 52.0]",3754169,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastián Coates Nión,6300.0,Right Center Back,62,AFC Bournemouth,28,['c8c4e558-23f7-4a6c-86d9-f011db15550f'],59,,,,,,,,,,,,,,,,,Sunderland,41,00:26:59.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6303593a-8887-4943-9796-7a985e760a00,1018,,"[20.5, 57.2]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steve Cook,3341.0,Right Center Back,62,AFC Bournemouth,28,['316a7245-ee23-40e9-8a5c-958b33f94af1'],10,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:10.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,149c2ca3-240e-4cb9-86be-a4830577fcdc,1022,,"[55.5, 54.7]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lee Tomlin,4738.0,Center Attacking Midfield,62,AFC Bournemouth,28,['c77bc7af-5010-4950-b719-80aa62eeb0f5'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:16.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,60a59fb4-d55c-4c21-87d0-7c8ef3ea4aca,1025,,"[14.0, 58.3]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Artur Boruc,20074.0,Goalkeeper,62,AFC Bournemouth,28,['dbfe8532-9b2f-48ea-94db-4ef970a34004'],21,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:21.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e3f7816-66f7-426c-b804-c8c643f14df8,1027,,"[23.8, 31.4]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvain Distin,40218.0,Left Center Back,62,AFC Bournemouth,28,['bac1c8ac-5103-420d-aa43-8be352f23b36'],24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:24.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d51bfa-aa82-4be0-ad5e-c385ad31c96d,1030,,"[69.9, 17.8]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dan Gosling,3343.0,Left Defensive Midfield,62,AFC Bournemouth,28,['75ff113c-0d6d-43b4-9c91-831f86b72f5f'],32,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:32.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9b251dd3-29cf-4df5-a7fc-7eb230d8af54,1034,,"[62.9, 5.6]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,62,AFC Bournemouth,28,['7a3c8e62-98e7-4dee-8c0a-4457d9001364'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:35.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a61c7558-c1cb-45bc-a6cb-8022dd933b98,1036,,"[55.0, 15.1]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvain Distin,40218.0,Left Center Back,62,AFC Bournemouth,28,['903afda1-8e71-4178-88a2-282811a32bef'],36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:36.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3b23124f-eb7b-49c1-bae4-0ad3945d50c8,1039,,"[63.7, 5.3]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,62,AFC Bournemouth,28,['fbb63228-556a-4150-8615-6e6fccf6c172'],40,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:40.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e20a9a03-27ad-447b-a049-6ce24e7a215e,1042,,"[77.8, 4.5]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Pugh,3646.0,Left Midfield,62,AFC Bournemouth,28,"['7ab6a6ab-07cf-4ba3-9716-08b32d58e398', '9e3bb96f-9843-49a5-b7fe-1e76c1c64d9e']",41,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:41.627,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,86cde00d-cb8e-4488-938c-609ff8d0736d,1046,,"[72.9, 9.7]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,62,AFC Bournemouth,28,"['2e6920a2-0d32-485c-8cab-3b6a2fc1cd4c', 'c98028f0-9d16-42bd-8301-dc251763a90a']",42,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:42.725,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,414524cc-362b-4b51-800a-d062102a26c3,1053,,"[72.4, 4.0]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Pugh,3646.0,Left Midfield,62,AFC Bournemouth,28,['485369c5-f021-4e53-a59c-27145ea39723'],45,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:45.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d0a1cabf-5e64-4952-bd02-69360eca3b21,1057,,"[96.0, 13.8]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,62,AFC Bournemouth,28,['4d6f6c83-77b3-478f-b3de-57cff2413a43'],52,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:52.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b678f4a8-8134-4c2b-8857-5828ee6a6bc9,1060,,"[113.1, 24.1]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Callum Wilson,3616.0,Center Forward,62,AFC Bournemouth,28,['066c66ac-440b-469f-98f2-d2e1776953e7'],55,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:55.107,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b0d15493-2b40-446c-9103-17611b478cb6,1063,,"[106.8, 32.2]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lee Tomlin,4738.0,Center Attacking Midfield,62,AFC Bournemouth,28,['6e64127d-56b1-4d33-8427-d9d0c26f9105'],56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:56.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a92371a5-3478-49f0-aefe-5c88bb57aa07,1065,,"[3.0, 50.9]",3754169,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Younes Kaboul,4746.0,Left Center Back,62,AFC Bournemouth,28,['1db4b87a-2ff5-4169-a7a8-d1bd5680f3cf'],57,,,,,,,,,,,,,,,,,Sunderland,41,00:27:57.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5895ffca-fdc1-4cb5-9981-eca922a5c801,1070,,"[111.2, 27.6]",3754169,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Callum Wilson,3616.0,Center Forward,62,AFC Bournemouth,28,['7aa152d7-2985-48c9-b398-517ca7c201a8'],3,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:03.887,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f134da68-741e-4d26-9a08-50371c6cf7ff,1076,,"[55.9, 52.2]",3754169,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jermain Defoe,3337.0,Center Forward,62,AFC Bournemouth,28,['1b6abdbe-bbf1-416c-9c98-457a72f2b572'],9,,,,,,,,,,,,,,,,,Sunderland,41,00:28:09.204,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1b09ae08-d3c8-43e4-81c6-78974e59b682,1078,,"[76.4, 29.0]",3754169,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,62,AFC Bournemouth,28,['942f36db-0307-432e-94e4-3bb36b18b66b'],10,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:10.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1d224876-a3f2-47ed-befa-f1ced198cea0,1083,,"[56.7, 53.0]",3754169,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremain Lens,16457.0,Right Wing,63,Sunderland,41,['cf334d7e-499f-4058-9898-81a835d812d4'],11,,,,,,,,,,,,,,,,,Sunderland,41,00:28:11.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,75268f91-d5a0-4683-8f4b-dee42b15de70,1087,,"[55.1, 41.4]",3754169,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ola Toivonen,4417.0,Center Attacking Midfield,63,Sunderland,41,"['0845d51e-4937-402b-8141-c64162abdd26', 'e2504dd5-dd4d-44ad-92fc-e5079540d26b']",13,,,,,,,,,,,,,,,,,Sunderland,41,00:28:13.240,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,3c10c5f4-06dd-43ef-af86-e333a1ba5656,1093,,"[60.8, 26.7]",3754169,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,63,Sunderland,41,['d0ccc63a-79ee-4d93-ab17-a9fd04901744'],14,,,,,,,,,,,,,,,,,Sunderland,41,00:28:14.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b44b64e3-027f-4f83-8d83-01c18351a052,1099,,"[72.2, 2.3]",3754169,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,63,Sunderland,41,['44527f49-0c35-43d6-b971-fb3dc62d354f'],25,,,,,,,,,,,,,,,,,Sunderland,41,00:28:25.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a4dfea5c-d5e5-41dd-9858-784dd0f595e3,1102,,"[55.9, 2.8]",3754169,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Gómez García-Penche,43627.0,Left Defensive Midfield,63,Sunderland,41,['441ad292-6a46-4cd0-a697-60740a47a261'],30,,,,,,,,,,,,,,,,,Sunderland,41,00:28:30.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f8a9c5b7-5a6d-40fe-9282-5eb00a41ae26,1104,,"[20.6, 30.0]",3754169,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,63,Sunderland,41,['a0d351aa-bc9e-407e-81b5-ea7d41c022ef'],35,,,,,,,,,,,,,,,,,Sunderland,41,00:28:35.086,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,592d45cc-1d28-4806-8af6-d6128dfb35a9,1107,,"[67.8, 38.1]",3754169,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ola Toivonen,4417.0,Center Attacking Midfield,63,Sunderland,41,['0e76a0de-58cd-4bfd-ae08-5e2a88db3117'],38,,,,,,,,,,,,,,,,,Sunderland,41,00:28:38.562,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a121a45e-5b2c-4564-9c22-408ecd0a80cf,1112,,"[74.9, 58.7]",3754169,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ola Toivonen,4417.0,Center Attacking Midfield,64,Sunderland,41,['650c616f-f753-40c2-a843-e72a0c18ea1f'],52,,,,,,,,,,,,,,,,,Sunderland,41,00:28:52.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,29e76da4-a4ea-44e8-b115-354b31952a04,1116,,"[74.3, 72.0]",3754169,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabio Borini,7171.0,Left Wing,65,Sunderland,41,['a48fd9ac-cb0d-4307-9689-f27383cff9b3'],3,,,,,,,,,,,,,,,,,Sunderland,41,00:29:03.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,30aacc6f-0a71-4367-84f0-8f1e3fd7c7a5,1120,,"[67.3, 38.1]",3754169,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Gómez García-Penche,43627.0,Left Defensive Midfield,65,Sunderland,41,['a882915f-0e5a-44dc-8b91-d26cb6e7570e'],8,,,,,,,,,,,,,,,,,Sunderland,41,00:29:08.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dd17e2a2-9339-4efc-a067-30d419f159c7,1123,,"[86.0, 1.8]",3754169,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremain Lens,16457.0,Right Wing,65,Sunderland,41,['a2eda959-c471-4dfc-a1b0-4050656818f1'],11,,,,,,,,,,,,,,,,,Sunderland,41,00:29:11.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f5e5802-5c11-405f-ad6f-b3586b51fc2b,1132,,"[52.3, 75.4]",3754169,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Callum Wilson,3616.0,Center Forward,66,AFC Bournemouth,28,['8eea0d95-55f7-475d-bf4c-52b03675e72f'],22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:22.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9a39d136-927c-441a-a841-d35acf00a6e0,1135,,"[44.7, 66.4]",3754169,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lee Tomlin,4738.0,Center Attacking Midfield,66,AFC Bournemouth,28,['0a7a512c-9bde-4349-b31a-df69d509e395'],23,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:23.105,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3ae031e0-ccc1-4458-8e67-71e11f1ab2fc,1138,,"[64.0, 77.5]",3754169,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Callum Wilson,3616.0,Center Forward,66,AFC Bournemouth,28,['bdece31e-c280-4dd8-b686-2e63ed0d4051'],24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:24.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b312ca6b-5226-4bad-9650-1015cf208bf2,1141,,"[44.5, 19.4]",3754169,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Coates Nión,6300.0,Right Center Back,67,Sunderland,41,['21720c0b-7b8d-48d9-bbae-1f00ffd83a1d'],27,,,,,,,,,,,,,,,,,Sunderland,41,00:29:27.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e312c16f-6dd2-4040-9ca3-5db08c21087d,1145,,"[54.5, 51.1]",3754169,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Billy Jones,10503.0,Right Back,67,Sunderland,41,['67c8a434-50dc-45c0-a24b-88e133c4a9ae'],29,,,,,,,,,,,,,,,,,Sunderland,41,00:29:29.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0fb70b68-e339-4bfb-8b88-2f1b249e3e28,1148,,"[48.8, 22.4]",3754169,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,67,Sunderland,41,['898052ce-9fe0-44a1-87f2-0798637f1b37'],33,,,,,,,,,,,,,,,,,Sunderland,41,00:29:33.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4d2e7d63-387b-4f8b-bb6b-05e17f2c0461,1151,,"[48.3, 2.3]",3754169,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,67,Sunderland,41,['6a0ab9e5-3d4e-4c5b-ac8d-6b97ef950468'],36,,,,,,,,,,,,,,,,,Sunderland,41,00:29:36.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8263dd02-65af-424c-9d65-459a20a7b0d4,1154,,"[53.4, 17.8]",3754169,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Gómez García-Penche,43627.0,Left Defensive Midfield,67,Sunderland,41,"['d850e0b5-abe2-40a2-a342-9751753f298e', 'e6a6afc3-4608-4d6e-a1c6-8cda11248136']",37,,,,,,,,,,,,,,,,,Sunderland,41,00:29:37.776,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,8ff987a5-c5d0-4f6e-8975-87971a2ff290,1156,,"[36.3, 16.4]",3754169,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,67,Sunderland,41,['f069adf5-b22a-45e8-bc71-264684c3897b'],39,,,,,,,,,,,,,,,,,Sunderland,41,00:29:39.172,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,55322f23-b898-44c7-bf82-69bff3f30e69,1159,,"[98.7, 14.8]",3754169,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jermain Defoe,3337.0,Center Forward,67,Sunderland,41,['1b8eae94-4177-47c6-9a82-6bb1ee96f0ba'],46,,,,,,,,,,,,,,,,,Sunderland,41,00:29:46.777,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5fca65f9-815c-4a24-9ac3-54e1327db382,1163,,"[31.4, 9.6]",3754169,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jeremain Lens,16457.0,Right Wing,68,AFC Bournemouth,28,['0437f41d-eb51-4ba9-ac79-f92ef19c9756'],17,,,,,,,,,,,,,,,,,Sunderland,41,00:30:17.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,26a1e733-7548-4345-8ec5-c908abfca561,1171,,"[38.0, 56.3]",3754169,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,69,Sunderland,41,['16cefb80-d71f-48bc-a85c-93d4ce6b6bfe'],25,,,,,,,,,,,,,,,,,Sunderland,41,00:30:25.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c04b10d2-9a0e-46a6-90e2-13529d300609,1175,,"[25.8, 54.4]",3754169,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Billy Jones,10503.0,Right Back,69,Sunderland,41,['e5112c37-b5fd-4a82-8dcd-24d41735d58c'],31,,,,,,,,,,,,,,,,,Sunderland,41,00:30:31.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2e7a9318-0126-4fa8-8a7c-3ddc0dc34ac2,1177,,"[36.6, 51.7]",3754169,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,69,Sunderland,41,['f65dd15e-5467-42bf-8cef-7bc578f11bdb'],32,,,,,,,,,,,,,,,,,Sunderland,41,00:30:32.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f0548e9e-d885-4683-8dcd-80c1d76eab8c,1180,,"[28.5, 72.9]",3754169,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,69,Sunderland,41,['d248ecdf-ecbc-49d1-afae-a026e23eb549'],33,,,,,,,,,,,,,,,,,Sunderland,41,00:30:33.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,aaa3744c-6fe9-4c74-bcab-b985155c4336,1183,,"[4.9, 56.8]",3754169,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,69,Sunderland,41,['feb81cec-1e13-4cd1-b274-09a6c7f79ca0'],37,,,,,,,,,,,,,,,,,Sunderland,41,00:30:37.667,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7840c8b2-e813-43f9-87ca-0d6dbd69a0ff,1187,,"[40.4, 76.4]",3754169,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ola Toivonen,4417.0,Center Attacking Midfield,69,Sunderland,41,['e774dee0-48a3-452d-af86-59984e59c887'],42,,,,,,,,,,,,,,,,,Sunderland,41,00:30:42.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23faf50b-a559-4603-b472-133e94e269e0,1189,,"[43.9, 7.8]",3754169,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvain Distin,40218.0,Left Center Back,70,AFC Bournemouth,28,['3e21747a-6921-4673-ae69-ce7feb92f8d9'],51,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:51.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ac70e7c4-5c71-4c8f-baaf-4fc60183187c,1192,,"[33.3, 47.1]",3754169,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steve Cook,3341.0,Right Center Back,70,AFC Bournemouth,28,['0cf92b3e-d22d-43c0-968a-6e43dc84ae82'],54,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:54.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3612f5f4-e3c2-44d3-b9f6-5f40cfd5bf25,1195,,"[42.5, 76.2]",3754169,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,70,AFC Bournemouth,28,['580d1f0c-a35f-45eb-8b85-8eefc81d420f'],58,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:58.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e36a95d3-841f-4134-aa54-75143573abfc,1199,,"[49.0, 68.6]",3754169,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,70,AFC Bournemouth,28,"['23ed243a-0963-45eb-9ff6-968585cfa6b7', '53bc4e27-889e-4b5e-a789-9679a569e815']",3,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:03.022,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,6def25cb-d9c3-47cf-991c-f3d0e2aac94b,1203,,"[58.0, 77.3]",3754169,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,70,AFC Bournemouth,28,"['c8b33035-bbc0-49df-bdf7-4f437c2ca4d9', 'd652a05a-4e09-4046-8575-f4ce7f50f0df']",5,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:05.376,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,ec869b27-ec4a-49c5-8a02-9f91f2f564d3,1206,,"[54.7, 78.1]",3754169,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Callum Wilson,3616.0,Center Forward,70,AFC Bournemouth,28,"['a9047bab-0d1a-41a4-8308-20b6ed67baea', 'd652a05a-4e09-4046-8575-f4ce7f50f0df']",8,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:08.214,Ball Receipt*,True
