ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,"[11.7, 76.3]",,,,,,,,,,,,2.177994,,,,,,,,,,,,,f5f9090c-4411-43ab-8cc4-31e29a3bef73,1428,,"[7.3, 68.1]",3754265,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,69,Tottenham Hotspur,38,"['7498ec35-d947-4b6e-8dec-bff78fbcbb65', '9770ce59-551a-46bd-9bf9-483075a0a5bc']",38,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:35:38.070,Carry,
,,"[77.0, 77.7]",,,,,,,,,,,,3.025049,,,,,,,,,,,,,b1f2e4ea-f4d9-4ae3-88d9-81072a5087f4,1431,,"[59.3, 74.1]",3754265,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Defensive Midfield,69,Tottenham Hotspur,38,"['07c30d8f-02f9-45a6-90dc-8493354178f1', '38150ce6-6e55-4670-9857-0d55d2283a41', '761baf4b-8323-45f0-92b4-1777c7463e4b']",42,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:35:42.620,Carry,True
,,"[78.2, 77.4]",,,,,,,,,,,,0.347196,,,,,,,,,,,,,93b2bccd-5ab1-41f5-9657-eb9aafc7d7d6,1435,,"[77.0, 77.7]",3754265,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Defensive Midfield,69,Tottenham Hotspur,38,"['07c30d8f-02f9-45a6-90dc-8493354178f1', '38150ce6-6e55-4670-9857-0d55d2283a41', '90ac701c-f7d4-4553-a629-c35556bad866', '93d95160-430c-4b1e-9cf6-51385aa46c20', '95c53e37-4c72-43c6-adf7-46421871c3b6']",45,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:35:45.645,Carry,True
,,"[100.6, 50.9]",,,,,,,,,,,,6.047573,,,,,,,,,,,,,82cac0e3-575f-479d-97ed-aedb5cdd658c,1438,,"[78.2, 77.4]",3754265,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Defensive Midfield,69,Tottenham Hotspur,38,"['38150ce6-6e55-4670-9857-0d55d2283a41', '77dc1c29-9c3d-4824-b5ae-57687352bc20', '90ac701c-f7d4-4553-a629-c35556bad866', '93d95160-430c-4b1e-9cf6-51385aa46c20']",45,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:35:45.992,Carry,True
,,"[11.9, 45.2]",,,,,,,,,,,,11.285742,,,,,,,,,,,,,6d382713-82a5-4c95-80e3-deada5f940ec,1442,,"[3.4, 33.8]",3754265,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petr Čech,3461.0,Goalkeeper,70,Arsenal,1,"['610ce19e-52c1-40ed-a7e7-83cad01b5c36', '914130a3-7582-44c9-8a70-84eeafb2ec27']",53,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:53.836,Carry,
,,"[27.9, 71.8]",,,,,,,,,,,,2.818046,,,,,,,,,,,,,66ac1520-a945-44ee-bb68-d8259c889983,1445,,"[25.7, 68.0]",3754265,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,70,Arsenal,1,"['4f4a8505-0237-4467-aa40-143830a910ea', '964d717a-2a1e-4939-bb4f-14845c10a0d0']",7,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:07.950,Carry,
,,"[0.8, 45.5]",,,,,,,,,,,,1.8332781,,,,,,,,,,,,,298cba71-e64b-47c3-81d6-5bf24786937d,1448,,"[1.1, 48.2]",3754265,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petr Čech,3461.0,Goalkeeper,70,Arsenal,1,"['bf123e74-d1b6-4305-a459-0a5cefb5ed17', 'd438fb2f-7de9-446b-bf66-df6f77b51cca']",13,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:13.375,Carry,
,,"[74.4, 77.4]",,,,,,,,,,,,0.75395,,,,,,,,,,,,,a2cc731f-d4d8-4083-b729-efd75f33e419,1454,,"[72.0, 76.8]",3754265,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,71,Tottenham Hotspur,38,"['3f995eda-f057-4871-a879-10238c4f3ef5', 'a31c2a34-ead0-43d0-82ed-f5d5183a4b47', 'd881d45f-03d8-4685-970c-38cb092afb73']",10,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:10.420,Carry,True
,,"[70.7, 48.2]",,,,,,,,,,,,0.72323,,,,,,,,,,,,,5b758f2b-6af1-4ee6-ad8f-9f924c585398,1462,,"[70.7, 48.2]",3754265,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,72,Tottenham Hotspur,38,"['5257c8c2-093b-4ff7-87bf-07b9acb38a6b', '8e249e80-fee8-4ea1-9d0b-ab370e5102a3']",31,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:31.813,Carry,
,,"[71.7, 18.8]",,,,,,,,,,,,1.890935,,,,,,,,,,,,,23f02851-8957-4b9a-ba3b-92d4a84f4a7b,1465,,"[78.2, 15.4]",3754265,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erik Lamela,3585.0,Right Wing,72,Tottenham Hotspur,38,"['0d47acfc-c8bd-4f4f-8469-c46c641808db', '7285793a-5494-4fb1-a87d-7db1458ae5b0']",34,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:34.463,Carry,
,,"[62.7, 26.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,9487cdb4-57a6-4407-af47-e87368464881,1468,,"[62.7, 26.5]",3754265,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,72,Tottenham Hotspur,38,"['79651e45-555b-4fd7-99da-cbb3f5f1a4d9', 'b7d07877-2be9-459d-9762-d443edeab5d6']",37,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:37.355,Carry,
,,"[63.0, 10.7]",,,,,,,,,,,,1.020562,,,,,,,,,,,,,c3373962-2a0f-43dd-9d2c-da878419ee89,1471,,"[62.3, 11.0]",3754265,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Rose,3594.0,Left Back,72,Tottenham Hotspur,38,"['225cb615-ae17-45d0-9c03-4855c8130c88', '498cd0b7-faa8-4848-8be5-1856a8ca1335', '8c0d1352-8541-4f57-95c1-274f1a766b84']",38,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:38.270,Carry,True
,,"[73.7, 9.0]",,,,,,,,,,,,0.337592,,,,,,,,,,,,,eef88fa2-13cf-4ddc-b6e1-c5e48df53f14,1476,,"[75.8, 9.7]",3754265,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Left Defensive Midfield,72,Tottenham Hotspur,38,"['272cee40-f213-4252-8fe5-f4b2b9427245', '8473f082-33a9-49c9-b0e1-2aa57a61a4ee', '8bfe5415-ebdf-43d9-a68b-a3ed5cc65dbf', 'f6dab086-b196-4946-89c4-d301be72972d']",40,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:40.616,Carry,True
,,"[53.6, 46.0]",,,,,,,,,,,,1.768885,,,,,,,,,,,,,4dd00409-cdac-4bfd-9765-e2d97bfe395a,1483,,"[53.3, 45.2]",3754265,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,73,Tottenham Hotspur,38,"['74dfc6ff-7a7c-467c-a0ce-2ce748d3e3ba', 'e6d97279-8e53-4bd9-9063-4f3eb62253f1']",0,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:00.022,Carry,
,,"[59.0, 57.0]",,,,,,,,,,,,0.86962,,,,,,,,,,,,,f2e097a8-7ee5-49d4-9cf5-8a5c8ae28ff8,1486,,"[63.6, 52.3]",3754265,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Center Attacking Midfield,73,Tottenham Hotspur,38,"['c77f28d4-fd48-43fa-8c09-f1151d459345', 'fc38836f-9644-41b8-bb7c-0444eb646a7d']",3,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:03.024,Carry,
,,"[64.9, 19.1]",,,,,,,,,,,,2.120853,,,,,,,,,,,,,86d8a56c-0bdc-4631-b55d-151a5f73b637,1490,,"[56.0, 18.2]",3754265,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,74,Arsenal,1,"['a33c0ab6-9dd9-46f1-aa48-4bc495db71ae', 'a4357fcf-48c8-4000-b6f1-4616f37c6bb9', 'be79a5b0-ba55-4ed2-9d19-f30beccb8a13']",4,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:04.181,Carry,True
,,"[68.8, 20.9]",,,,,,,,,,,,1.438275,,,,,,,,,,,,,c90754b0-13cf-4f6d-9574-2e7a0de20e29,1494,,"[64.9, 19.1]",3754265,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,74,Arsenal,1,"['0aa21335-973b-46f3-9535-a48768ac1ec2', '47ae0f7c-04a0-4247-a278-0180abdcc3ba', 'a33c0ab6-9dd9-46f1-aa48-4bc495db71ae', 'afc2f675-ec04-4e27-aaeb-8815ac3bf49a']",6,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:06.302,Carry,True
,,"[100.9, 22.1]",,,,,,,,,,,,2.190236,,,,,,,,,,,,,111fff35-2b74-421c-9075-c75ad1543fb3,1498,,"[98.4, 18.2]",3754265,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,74,Arsenal,1,"['18c07e5f-453a-468d-bb72-164aa0b9349e', '4bbea86a-83cc-4f20-9f64-6222a048c333', '7f632866-f95d-4970-a3ea-153d22ba0232']",10,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:10.750,Carry,True
,,"[92.7, 44.3]",,,,,,,,,,,,1.258039,,,,,,,,,,,,,a82a7d69-baf6-4e5c-bd8c-5e3398674b4d,1504,,"[88.0, 40.6]",3754265,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Right Defensive Midfield,74,Arsenal,1,"['e086f0db-2f15-4b55-80b0-3f92eb18e364', 'ee217b98-8d83-41b5-abc0-7a9519901e76']",15,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:15.508,Carry,
,,"[108.7, 56.9]",,,,,,,,,,,,0.05699,,,,,,,,,,,,,e4c2b8cc-f865-4510-a7a4-7c2321cc5e04,1507,,"[108.4, 56.9]",3754265,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,74,Arsenal,1,"['398f2baa-a850-4244-aa66-80a2a2ac3d43', 'b130cbd0-b80e-4686-95ec-3e5403987ee4']",18,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:18.052,Carry,
,,"[118.3, 22.1]",,,,,,,,,,,,2.322156,,,,,,,,,,,,,a1035ce6-e503-4338-8a90-ee5b510aee55,1518,,"[105.2, 11.0]",3754265,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,77,Tottenham Hotspur,38,"['9f12cf40-b785-4b2a-a809-6afc6c284b3f', 'c51ae834-40e9-439e-aa1a-7222963bc39e']",45,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:45.615,Carry,
,,"[37.4, 75.1]",,,,,,,,,,,,1.094622,,,,,,,,,,,,,6a839211-5741-4e60-bcbc-7788b5ab6b41,1522,,"[37.0, 76.4]",3754265,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,79,Arsenal,1,"['253ed680-4876-416a-948f-be4660b5d99e', 'b90e4729-cc91-4b08-9c0e-53595098874a']",52,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:52.332,Carry,
,,"[43.7, 57.4]",,,,,,,,,,,,3.409773,,,,,,,,,,,,,b725afc6-f577-41d7-919a-4656175bb439,1525,,"[36.9, 61.3]",3754265,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Right Defensive Midfield,79,Arsenal,1,"['00b520e4-7c37-40a9-9cbc-a4e3a85218af', 'baaec213-a144-4dd4-a4fa-ae6408d73579']",54,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:54.693,Carry,
,,"[36.6, 73.0]",,,,,,,,,,,,2.479992,,,,,,,,,,,,,1cd981e4-508b-4cc4-8b87-287104320d49,1528,,"[47.6, 71.8]",3754265,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,79,Arsenal,1,"['12dae02f-5c0f-4245-8475-723db7da4cca', '8705ebcd-86df-4577-99d8-95044993d453', '8d72193e-3a5f-44de-9b5c-cd57d6416366']",59,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:59.003,Carry,True
,,"[37.0, 27.8]",,,,,,,,,,,,1.968136,,,,,,,,,,,,,2f951f8a-914d-4e3e-9022-a9fae94f3335,1536,,"[28.2, 30.2]",3754265,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,80,Arsenal,1,"['27a36e32-9da4-43d0-87f5-9c76bc1973f5', 'cba90acb-0202-4730-847b-61f9b1cbbf3b']",12,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:12.473,Carry,
,,"[48.1, 21.5]",,,,,,,,,,,,4.307419,,,,,,,,,,,,,c0fd72c6-5f27-4dbe-b5e4-952681419d6b,1541,,"[49.7, 25.4]",3754265,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,80,Arsenal,1,"['7b529894-c80a-469f-a677-677bdb431e9f', 'a22ed97b-636f-45b2-a14b-dd77159925c2']",16,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:16.593,Carry,
,,"[58.4, 2.7]",,,,,,,,,,,,2.63184,,,,,,,,,,,,,704b4e2f-654f-49ed-8675-d9a2fe668eb6,1544,,"[61.7, 1.4]",3754265,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,80,Arsenal,1,"['17b3ddfe-9d28-43a9-a431-21ec06308710', '94d67643-be16-4e02-bed1-f052ce27240a']",22,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:22.484,Carry,
,,"[52.4, 17.1]",,,,,,,,,,,,1.134917,,,,,,,,,,,,,dd2c96ad-d3b7-44b4-b80e-fa8ccfce6bfd,1547,,"[47.0, 16.1]",3754265,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,80,Arsenal,1,"['8c49139e-2f10-4507-b97d-8262bc291950', 'c32b1678-bb7e-4b39-82d7-d733e3dff637']",26,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:26.825,Carry,
,,"[80.2, 4.7]",,,,,,,,,,,,1.152463,,,,,,,,,,,,,87c2d593-b5f2-4104-9240-790f451933ef,1550,,"[79.6, 6.5]",3754265,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Olivier Giroud,3604.0,Center Forward,80,Arsenal,1,"['4c377b90-ae0f-45a2-9255-ce6276120fcb', 'd6cf04e9-78cc-4dc4-998a-1d8258c2d71a']",29,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:29.130,Carry,
,,"[12.7, 75.4]",,,,,,,,,,,,0.934459,,,,,,,,,,,,,2f4d2b75-8d98-41a2-88ca-3f906ae9f79b,1554,,"[17.4, 70.3]",3754265,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,80,Arsenal,1,"['43b49aee-8876-485d-a00d-8ff9d2e5e2e8', 'f54d48ac-fc09-4a91-9e1c-e876a91f1f29']",32,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:32.486,Carry,
,,"[38.1, 50.5]",,,,,,,,,,,,2.111663,,,,,,,,,,,,,81164dcd-da33-48fd-8de7-1c8feac61feb,1569,,"[37.8, 46.9]",3754265,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,84,Tottenham Hotspur,38,"['1d4f31a9-65a1-4037-acdd-f5eec6f345b8', '4d396877-32c6-4589-8834-57cb3066f24f', '5c7d4c48-fcb7-40cb-a1eb-9d534d31fa8c']",32,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:32.105,Carry,True
,,"[65.0, 67.9]",,,,,,,,,,,,0.75168,,,,,,,,,,,,,79ee2c86-8be7-4d8a-b4da-c099982c82c7,1576,,"[64.1, 67.9]",3754265,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,85,Tottenham Hotspur,38,"['addf00de-338f-493d-a028-16301c1f47d6', 'f2c1456e-2856-46bc-95dc-9850e0eec9eb']",42,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:42.891,Carry,
,,"[57.3, 70.6]",,,,,,,,,,,,5.221825,,,,,,,,,,,,,d1dc6680-e0d3-46f2-9010-914af8defe91,1581,,"[55.7, 71.7]",3754265,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,85,Tottenham Hotspur,38,"['25d22eae-cc83-4007-8654-2a63844ab866', '37f1a676-cc6d-4143-977e-9658d393eef8', 'e0253f4f-fafe-4260-95f9-c04bc617f60f']",46,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:46.550,Carry,True
,,"[62.0, 78.1]",,,,,,,,,,,,1.973697,,,,,,,,,,,,,a2b5404d-80c5-4b2f-ba8b-06159c98c04e,1585,,"[56.6, 77.4]",3754265,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,85,Tottenham Hotspur,38,"['c0e09d71-6d0b-456d-8b69-4e103da8f0ec', 'cbf63a75-c43d-4206-b3d6-ee0cb4668148']",53,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:53.864,Carry,
,,"[71.0, 70.6]",,,,,,,,,,,,1.571828,,,,,,,,,,,,,7aa871f1-820b-420e-98a7-f5526cb4fff5,1589,,"[69.8, 68.4]",3754265,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Left Defensive Midfield,85,Tottenham Hotspur,38,"['77ce8b96-3ea1-42af-8ccb-782458881f59', '9f841f74-d4de-483c-bea2-38f2363341b2', 'ab63ae66-1615-4155-be63-8d9469cb0de7', 'ee487650-a384-42ed-accb-bce18ba75ed2']",56,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:56.640,Carry,True
,,"[74.0, 71.1]",,,,,,,,,,,,1.598239,,,,,,,,,,,,,0596961b-f7d6-4984-855b-d625a24b1d0f,1593,,"[71.0, 70.6]",3754265,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Left Defensive Midfield,85,Tottenham Hotspur,38,"['0abae768-935f-45d2-bfa1-3fc504110112', 'ab63ae66-1615-4155-be63-8d9469cb0de7', 'af43ba14-0f08-4c6c-945b-6593b292a268', 'ee487650-a384-42ed-accb-bce18ba75ed2', 'f22f8bf3-595f-42f9-acaf-a4fa9d7877d5']",58,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:58.211,Carry,True
,,"[72.0, 77.1]",,,,,,,,,,,,0.807823,,,,,,,,,,,,,dbb84b89-7fba-48aa-91f7-462c52f26374,1599,,"[69.3, 77.7]",3754265,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,85,Tottenham Hotspur,38,"['8e2942a8-86dc-43ea-923e-1e122f4e04ca', 'acd57cb5-31b7-4de5-ab3f-868c3ef46f6e', 'c1296ddc-ba11-4fb1-8c17-ae4fdeb142f8']",0,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:00.557,Carry,True
,,"[73.7, 67.3]",,,,,,,,,,,,0.533951,,,,,,,,,,,,,78aff8bd-0c97-42a5-8dee-12f0d4a7cbe2,1602,,"[72.0, 71.1]",3754265,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,85,Tottenham Hotspur,38,"['2e867904-30b5-408a-9774-87a50f567223', '7f58dae6-8997-48ed-afd4-62857c1852ac', 'e2918b87-2e4f-4898-a744-851edd74c301']",1,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:01.680,Carry,True
,,"[84.2, 61.0]",,,,,,,,,,,,1.723602,,,,,,,,,,,,,1a9987fc-3fee-44ad-8001-e8a56b8cd3b5,1606,,"[77.7, 67.0]",3754265,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,85,Tottenham Hotspur,38,"['471a1d67-be03-4061-9b00-1517a71e1c43', '927a506e-0b74-4e89-87da-15f8688ccf6c']",2,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:02.784,Carry,
,,"[14.7, 42.5]",,,,,,,,,,,,1.473969,,,,,,,,,,,,,b232a444-9637-499a-98ce-fa33c3386b55,1618,,"[13.5, 46.6]",3754265,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,86,Tottenham Hotspur,38,"['635fa2a9-df84-414c-8fcb-26809337abd7', 'ffa1f956-34c3-458f-90c8-ed96abd01b68']",31,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:31.230,Carry,
,,"[31.5, 20.8]",,,,,,,,,,,,2.439266,,,,,,,,,,,,,9d1c150e-24aa-49b3-b0e8-044433918e23,1621,,"[27.1, 23.2]",3754265,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,86,Tottenham Hotspur,38,"['6903dd8e-d723-424c-afef-0f78b93cfa61', 'a099a2dd-e779-43f4-8ab8-860f57a072ac']",34,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:34.236,Carry,
,,"[42.1, 2.9]",,,,,,,,,,,,1.189943,,,,,,,,,,,,,656fe39e-bbc5-40c8-baf9-c3096a45e28e,1624,,"[43.8, 5.3]",3754265,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Rose,3594.0,Left Back,86,Tottenham Hotspur,38,"['2f0561c8-51e6-4a1e-83e5-c110682acea7', '3915ad74-10f9-4084-8c6b-18c29bfca36b', 'c239b14b-03c1-4819-b138-7bb7ceeff960']",38,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:38.051,Carry,True
,,"[94.6, 68.5]",,,,,,,,,,,,1.611025,,,,,,,,,,,,,8fa719e1-a7d1-47e3-a955-c5866823d4da,1631,,"[94.0, 73.8]",3754265,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,87,Arsenal,1,"['06948469-d4fb-4a01-a320-83ba7046562f', '1a7ad769-29a2-4791-8198-d2123a832f6d', 'ddeec3a8-06e2-4058-8267-7d68cf28d743']",49,,,,,,,,,,,,,,,,,,Arsenal,1,00:41:49.052,Carry,True
,,"[88.6, 68.1]",,,,,,,,,,,,1.116956,,,,,,,,,,,,,3a995728-ee62-4854-9df2-8bab8f7791b8,1635,,"[94.6, 68.5]",3754265,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,87,Arsenal,1,"['054d8148-cc33-4106-932a-fd83cc1d165b', '32575c10-1b14-4e64-a517-4b3e3508650c', 'ddeec3a8-06e2-4058-8267-7d68cf28d743', 'eb830815-bed3-4e75-bdc4-08f27a494938']",50,,,,,,,,,,,,,,,,,,Arsenal,1,00:41:50.663,Carry,True
,,"[88.3, 77.5]",,,,,,,,,,,,2.076913,,,,,,,,,,,,,7874b5d6-efa3-45be-9df8-a97ab70304a3,1639,,"[90.0, 76.4]",3754265,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathieu Debuchy,4428.0,Right Back,87,Arsenal,1,"['14d8bf74-0dac-468e-a1aa-8971b3c1c90f', '236f6dd1-241d-4e77-9dce-6618ee5db161', '6eb5adc7-ca76-4385-bd72-3a8aa6aa4000']",52,,,,,,,,,,,,,,,,,,Arsenal,1,00:41:52.884,Carry,True
,,"[5.4, 16.7]",,,,,,,,,,,,1.208376,,,,,,,,,,,,,b4f97152-a86e-4f67-8e7c-c627ab82cd9d,1645,,"[9.0, 22.1]",3754265,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,88,Tottenham Hotspur,38,"['a3672572-313a-49ff-8e14-57f8736aad57', 'ef8bb773-953c-48be-b749-7aaf0b1f6339']",58,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:58.767,Carry,
,,"[48.0, 47.9]",,,,,,,,,,,,5.209515,,,,,,,,,,,,,5c64116e-1c65-4af9-b1e3-7c4d29643693,1648,,"[50.3, 15.1]",3754265,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,88,Tottenham Hotspur,38,"['111c01e4-5d9a-49d1-9cd7-7593c9d2f887', '86d0ed5f-0cec-4e66-be0d-43a29775e91f']",2,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:42:02.082,Carry,
