ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8296918-c523-4d1f-8030-7cfc5da198be,2441,,,"[38.0, 65.2]",3754195,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,142,Newcastle United,37,"['03a6cefe-d6d3-45c8-a473-467cdb323e9d', 'df33a19b-7522-4aa2-9299-03f6e2c5d5a7']",51,,,,,,,,,,,,,,,,Newcastle United,37,00:30:51.585,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d36d6aa-8a85-400b-9b3e-fec4a6ef3e6c,2444,,,"[48.0, 72.2]",3754195,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Midfield,142,Newcastle United,37,['7fabbf4e-f5c3-4d2b-942a-093a64aed1d9'],54,,,,,,,,,,,,,,,,Newcastle United,37,00:30:54.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a140c8e1-a208-4839-8a68-2c810479e334,2446,,,"[85.1, 13.6]",3754195,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Victor Chinedu Anichebe,40130.0,Center Forward,143,West Bromwich Albion,27,['5ec27ee4-5dd9-483a-8e15-0f903f4c5fac'],12,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:12.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dea36b01-ccda-4559-a500-dad8c511183b,2450,,,"[93.6, 5.7]",3754195,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Gardner,9485.0,Left Midfield,143,West Bromwich Albion,27,['8cf1394b-d494-48bc-9124-e019f8f278ad'],16,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:16.457,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32f9578c-c956-4269-9685-586b4e53fb96,2453,,,"[110.5, 29.7]",3754195,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saido Berahino,4630.0,Center Attacking Midfield,143,West Bromwich Albion,27,['c7e7f8c6-537d-4464-b2a2-e007020786d9'],18,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:18.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375be0f-4cc6-43ff-a754-9364e03287a8,2463,,,"[91.7, 43.9]",3754195,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darren Fletcher,4022.0,Right Defensive Midfield,143,West Bromwich Albion,27,['d58eaa16-23b4-438b-abcb-ce61570d3582'],25,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:25.346,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457f19cb-5918-46a0-86ae-5dac630fa59e,2466,,,"[100.0, 60.6]",3754195,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Dawson,3523.0,Right Back,143,West Bromwich Albion,27,['4b9ed004-f721-49a2-b31e-dd106b7fb057'],26,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:26.712,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18e56e98-8cea-4d4c-a5f4-24f4f41519b5,2473,,,"[106.0, 73.2]",3754195,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stéphane Sessègnon,2966.0,Right Midfield,145,West Bromwich Albion,27,['5ccbe67f-a4cf-4934-b27b-f00c1c214856'],19,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:19.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55a74208-f7d1-497c-a0a9-ccaae49e5af8,2476,,,"[108.4, 66.0]",3754195,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saido Berahino,4630.0,Center Attacking Midfield,146,West Bromwich Albion,27,['2e6aadcd-6f19-4bc0-8f22-cae92386e5aa'],33,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:33.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b1fd88a-f277-44ce-bbf1-97d6f281a113,2480,,,"[99.2, 76.5]",3754195,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Dawson,3523.0,Right Back,146,West Bromwich Albion,27,['6d399538-0421-4542-ba6a-fa3139940b01'],35,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:35.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c66827c-3d5b-4746-88f5-82ca54c1a668,2483,,,"[107.8, 76.5]",3754195,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stéphane Sessègnon,2966.0,Right Midfield,146,West Bromwich Albion,27,['154e4865-11c5-4123-ad20-a934d9a9b0d0'],36,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:36.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24716ddd-e774-4d61-a509-c52d08c505cc,2486,,,"[105.5, 60.9]",3754195,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saido Berahino,4630.0,Center Attacking Midfield,146,West Bromwich Albion,27,['246e1c03-537a-41ae-a7ed-34f0793ae765'],39,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:39.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9402110c-3404-49cf-bdc1-2d6f50beeb9c,2493,,,"[106.6, 77.8]",3754195,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stéphane Sessègnon,2966.0,Right Midfield,146,West Bromwich Albion,27,['23af401f-bf59-4004-bb7a-f8cdadfab55a'],44,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:44.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f17e51c4-e72e-4849-b88c-36907b6a061a,2497,,,"[90.1, 60.5]",3754195,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,146,West Bromwich Albion,27,['882466bc-0f77-4c59-b07d-1982f2b9b328'],50,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:50.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9defdf8-5d05-4627-92a4-db430fc8a528,2499,,,"[112.1, 39.6]",3754195,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darren Fletcher,4022.0,Right Defensive Midfield,146,West Bromwich Albion,27,['09bbf231-d583-4586-ade8-6a1738052a19'],52,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:52.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15c89d0a-1fdb-4768-b702-d8bae84649bb,2503,,,"[35.3, 15.8]",3754195,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Paul Dummett,3065.0,Left Back,147,Newcastle United,37,['86287089-124a-4f30-88ec-8fa2e7e5e211'],1,,,,,,,,,,,,,,,,Newcastle United,37,00:34:01.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cfad1f5-7d35-4df7-8494-9dd14c00c07f,2505,,,"[30.0, 25.2]",3754195,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fabricio Coloccini,26207.0,Left Center Back,147,Newcastle United,37,['4f732de3-0906-445a-a5a4-86c232138e41'],3,,,,,,,,,,,,,,,,Newcastle United,37,00:34:03.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6fac6a3-1468-445f-a63c-4788cff1d4e2,2507,,,"[33.0, 58.3]",3754195,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Chancel Mbemba Mangulu,3044.0,Right Center Back,147,Newcastle United,37,['c629089a-9752-47ea-ab68-ddb956fc3519'],6,,,,,,,,,,,,,,,,Newcastle United,37,00:34:06.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dd1fc1a-9cba-461e-a896-ebb8471e77cb,2510,,,"[81.0, 49.7]",3754195,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aleksandar Mitrović,4269.0,Left Center Forward,147,Newcastle United,37,['0e57a023-4a78-49cd-9f54-aea780839f5d'],9,,,,,,,,,,,,,,,,Newcastle United,37,00:34:09.978,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01750b40-389a-4851-a9de-bac3e01f0766,2512,,,"[79.7, 40.2]",3754195,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Siem Stefan de Jong,8061.0,Right Center Forward,147,Newcastle United,37,['96b17835-d81d-4e6b-b5f5-4b6b72abc985'],10,,,,,,,,,,,,,,,,Newcastle United,37,00:34:10.950,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c94f65a5-d676-4354-bfa0-1f0ba1bcb9ab,2520,,,"[59.8, 31.4]",3754195,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,148,West Bromwich Albion,27,['4b961ef4-8386-4ed3-bcd3-b3f0481d2849'],22,,,,,,,,,,,,,,,,Newcastle United,37,00:34:22.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a18facc-1e39-4fec-bc68-f5b1e5bef5e2,2523,,,"[78.3, 77.8]",3754195,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,148,West Bromwich Albion,27,['0fa2e3bd-987b-4052-93ab-ea1f7d7ffdc1'],25,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:34:25.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9da6b35f-9dfc-47a7-a312-f7c5508fb9d8,2540,,,"[31.3, 64.1]",3754195,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Moussa Sissoko,3091.0,Right Midfield,150,Newcastle United,37,['ffc712f8-35bf-402c-a4da-e503e08ba575'],24,,,,,,,,,,,,,,,,Newcastle United,37,00:35:24.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23bdc932-e976-4051-b258-f94f477c94d2,2547,,,"[71.3, 32.3]",3754195,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Chris Brunt,3541.0,Left Back,150,Newcastle United,37,['d6ef351d-b54f-47ef-a6fb-94203e7e38bf'],30,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:35:30.946,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aac04ccb-df62-41ea-a182-3bf78ebcd6af,2550,,,"[93.6, 22.1]",3754195,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Saido Berahino,4630.0,Center Attacking Midfield,150,Newcastle United,37,['8b63c5b6-71d2-423d-9ed7-dbf74d1d9a20'],32,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:35:32.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9532267-47a8-47f3-9b3c-204d68519d61,2553,,,"[42.6, 34.3]",3754195,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Cheik Ismaël Tioté,42900.0,Right Defensive Midfield,150,Newcastle United,37,['ba566fee-88f8-47a6-a284-4b242726bbf5'],35,,,,,,,,,,,,,,,,Newcastle United,37,00:35:35.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,076add79-c7ea-418f-b776-5493aea715fa,2556,,,"[55.7, 42.7]",3754195,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Siem Stefan de Jong,8061.0,Right Center Forward,150,Newcastle United,37,['aa776107-710a-4f9c-a521-95b6a5a36837'],38,,,,,,,,,,,,,,,,Newcastle United,37,00:35:38.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3729605-ce11-47c6-868b-1d68c7e066c7,2559,,,"[65.2, 24.7]",3754195,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Cheik Ismaël Tioté,42900.0,Right Defensive Midfield,150,Newcastle United,37,['582b621c-8b22-4815-a461-216ca84e74a1'],43,,,,,,,,,,,,,,,,Newcastle United,37,00:35:43.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b6803fa-ae08-4df7-8d4f-53af9f5d23a8,2562,,,"[53.9, 36.2]",3754195,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fabricio Coloccini,26207.0,Left Center Back,150,Newcastle United,37,['d1879624-8e15-46fb-a1a6-04390ac5c0f0'],47,,,,,,,,,,,,,,,,Newcastle United,37,00:35:47.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff2e5119-2032-4afc-ab75-14440497843a,2565,,,"[62.7, 16.5]",3754195,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Cheik Ismaël Tioté,42900.0,Right Defensive Midfield,150,Newcastle United,37,['b79faba4-f756-4529-80d9-34912cffe2bc'],51,,,,,,,,,,,,,,,,Newcastle United,37,00:35:51.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed667fdc-e4e4-4598-a2fc-17d243f7c5da,2568,,,"[73.7, 14.4]",3754195,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Georginio Wijnaldum,3567.0,Left Midfield,150,Newcastle United,37,['ecdc9eb0-23d9-45c3-8877-bbb81d72a4b9'],53,,,,,,,,,,,,,,,,Newcastle United,37,00:35:53.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6ab8a61-44d2-41f5-9f93-3be2f640de5c,2570,,,"[66.3, 14.9]",3754195,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Cheik Ismaël Tioté,42900.0,Right Defensive Midfield,150,Newcastle United,37,['0f786437-cd1b-4a73-a12c-a0db95197dd5'],54,,,,,,,,,,,,,,,,Newcastle United,37,00:35:54.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb5ba607-26b3-44c7-93fa-6a4c43c1a08c,2573,,,"[75.4, 8.6]",3754195,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Georginio Wijnaldum,3567.0,Left Midfield,150,Newcastle United,37,['ee568f27-56f7-429c-bb34-5ed5f0ffd6ab'],56,,,,,,,,,,,,,,,,Newcastle United,37,00:35:56.316,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af6d5f91-2242-4d4a-b7be-08087baddcd9,2576,,,"[64.9, 12.3]",3754195,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Cheik Ismaël Tioté,42900.0,Right Defensive Midfield,150,Newcastle United,37,['78bede4b-d5fc-4956-935f-e456808c751a'],59,,,,,,,,,,,,,,,,Newcastle United,37,00:35:59.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76e3bc2a-704c-4fdd-b4e0-a71fc0c9f877,2579,,,"[43.1, 30.8]",3754195,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fabricio Coloccini,26207.0,Left Center Back,150,Newcastle United,37,['82e8f8f3-414e-4169-a057-5067ffdb168c'],2,,,,,,,,,,,,,,,,Newcastle United,37,00:36:02.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acff6445-a268-40a2-8120-11a9e58dcbaa,2582,,,"[56.1, 39.1]",3754195,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Siem Stefan de Jong,8061.0,Right Center Forward,150,Newcastle United,37,['8de0eef6-320e-4ea9-be2f-903b419fe783'],6,,,,,,,,,,,,,,,,Newcastle United,37,00:36:06.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110625b1-2269-4ef1-8acc-d54c8a9f1e58,2584,,,"[36.2, 65.3]",3754195,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Chancel Mbemba Mangulu,3044.0,Right Center Back,150,Newcastle United,37,['62f75011-9e4c-4130-a092-d8eeb5c10116'],8,,,,,,,,,,,,,,,,Newcastle United,37,00:36:08.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77e4ef15-8917-49c7-828d-bd9f2743a50b,2587,,,"[84.5, 64.1]",3754195,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Moussa Sissoko,3091.0,Right Midfield,150,Newcastle United,37,['37f5cd7a-7a58-4abf-8f8e-6fa2df8c1c82'],16,,,,,,,,,,,,,,,,Newcastle United,37,00:36:16.628,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3896e8f6-a849-441b-8c7a-5e024e824df9,2591,,,"[93.1, 58.3]",3754195,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daryl Janmaat,3650.0,Right Back,150,Newcastle United,37,['1a8aac80-9fcf-4f40-bcbd-17aa71542d9f'],17,,,,,,,,,,,,,,,,Newcastle United,37,00:36:17.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0016fe8-881e-4934-abce-4b5cef6247cb,2594,,,"[75.6, 27.0]",3754195,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Victor Chinedu Anichebe,40130.0,Center Forward,151,West Bromwich Albion,27,['086151c4-e253-4ddc-8598-7bd739343826'],20,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:36:20.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb479da1-78fe-4bf2-a953-24a610f649e1,2604,,,"[115.5, 33.5]",3754195,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gareth McAuley,3596.0,Right Center Back,152,West Bromwich Albion,27,['34ec89a6-6153-4bb5-aacd-eb1822d14d1d'],15,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:37:15.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a517e25e-677b-4656-9a5a-105a3c23d306,2614,,,"[91.7, 16.5]",3754195,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Chris Brunt,3541.0,Left Back,152,West Bromwich Albion,27,['7838779f-301d-4dc4-8014-a8831fd58157'],21,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:37:21.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c287105-e939-4161-bb1f-19628bdcbe47,2617,,,"[112.5, 9.5]",3754195,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stéphane Sessègnon,2966.0,Right Midfield,152,West Bromwich Albion,27,['158dff5f-81a1-404a-b39e-4d1184aa0351'],23,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:37:23.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c5d8b96-a693-4b31-8213-a176422b8934,2621,,,"[109.5, 3.5]",3754195,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Chris Brunt,3541.0,Left Back,152,West Bromwich Albion,27,['282c30b3-8912-46dd-ae6e-2c2fc343a7da'],30,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:37:30.329,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9202b6f-67db-4279-843d-a1c5144ff42b,2627,,,"[17.0, 17.9]",3754195,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheik Ismaël Tioté,42900.0,Right Defensive Midfield,153,Newcastle United,37,['05e02161-d30b-4d92-841d-fc02b6fff23c'],40,,,,,,,,,,,,,,,,Newcastle United,37,00:37:40.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01fd457f-c706-4b0c-9e88-88f2c431ad2b,2631,,,"[6.6, 13.1]",3754195,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Dummett,3065.0,Left Back,153,Newcastle United,37,"['f48aff91-d227-4d81-9b33-c13818d07daf', 'fe8a40c8-1fde-45f4-920d-39c3427b86f9']",42,,,,,,,,,,,,,,,,Newcastle United,37,00:37:42.676,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8912fe74-742f-46ac-9849-1fdc0fa3a3d4,2633,,,"[63.9, 39.5]",3754195,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siem Stefan de Jong,8061.0,Right Center Forward,153,Newcastle United,37,['37c03f9a-d8ef-4158-bf52-0b96605004a1'],46,,,,,,,,,,,,,,,,Newcastle United,37,00:37:46.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ed762bc-f1a2-4e52-b5f1-920fb4cacbe4,2637,,,"[42.0, 50.5]",3754195,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,153,Newcastle United,37,['dc292641-4a37-41b1-a850-93015b8c077e'],49,,,,,,,,,,,,,,,,Newcastle United,37,00:37:49.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b5e09ae-1533-48c2-b132-7322270f08e3,2640,,,"[97.5, 62.2]",3754195,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Midfield,153,Newcastle United,37,['25630453-66fb-4c4d-ae0c-8c0b84070a65'],55,,,,,,,,,,,,,,,,Newcastle United,37,00:37:55.240,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d2227eb-714d-49af-ad82-c19ab40f28d9,2643,,,"[109.6, 45.3]",3754195,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siem Stefan de Jong,8061.0,Right Center Forward,153,Newcastle United,37,['e28c296f-31a4-4fbd-935f-8029fe8f07f0'],58,,,,,,,,,,,,,,,,Newcastle United,37,00:37:58.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08e87675-abd1-46f4-8dc0-f3fd856b7107,2650,,,"[65.1, 77.3]",3754195,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor Chinedu Anichebe,40130.0,Center Forward,154,West Bromwich Albion,27,['51236460-c699-48df-a080-fcd71512c14f'],11,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:11.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c7188f0-428a-4c12-98b9-19dc6b1b6268,2654,,,"[46.4, 70.5]",3754195,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,154,West Bromwich Albion,27,['b3c74e41-ac55-4ba8-a316-53cab1eb7c63'],14,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:14.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb475468-10cf-46b6-b398-830fcf36fd5a,2657,,,"[111.7, 71.0]",3754195,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Center Attacking Midfield,154,West Bromwich Albion,27,['7245cf0b-1a73-4b00-9034-5cee0eaa7afb'],19,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:19.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480d5f92-fa84-4a2a-a199-3a1125eb023b,2670,,,"[115.2, 57.4]",3754195,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victor Chinedu Anichebe,40130.0,Center Forward,155,West Bromwich Albion,27,['2dfe9d31-107f-4135-ae3f-92c364dae328'],22,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:39:22.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762a2a8-a0eb-4075-9949-0b52bb0d4125,2672,,,"[110.8, 74.0]",3754195,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stéphane Sessègnon,2966.0,Right Midfield,155,West Bromwich Albion,27,['a4700ed7-5076-4013-868a-ec24429be039'],23,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:39:23.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59a514f1-c083-4e2d-8144-d9de236c32ad,2675,,,"[87.7, 64.8]",3754195,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,155,West Bromwich Albion,27,['06cabb2b-a632-4215-b783-b329103853d8'],28,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:39:28.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dac264f9-4617-4739-8c11-7ef047f7db50,2678,,,"[93.6, 76.7]",3754195,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stéphane Sessègnon,2966.0,Right Midfield,155,West Bromwich Albion,27,['3c549a7c-ea69-4ec6-9c00-761e320ea12a'],31,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:39:31.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b37c96fa-498e-43ce-bf3f-7fd9fd168d14,2681,,,"[79.1, 70.0]",3754195,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,155,West Bromwich Albion,27,['8bb946b1-2cb7-4a50-a0ae-e9133d5b410b'],33,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:39:33.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53db8883-030d-4f32-b08c-ed98c9f2f2ba,2684,,,"[68.3, 53.5]",3754195,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Craig Dawson,3523.0,Right Back,155,West Bromwich Albion,27,['aed53994-4b15-41f8-b61d-5f95917fd764'],35,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:39:35.626,Ball Receipt*,
